race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-09-01,5,1,2,7,2,2,28,27,1,1,0.02,6.76,52,0,-0.5
2026-09-01,5,1,2,7,2,2,28,27,2,2,0.19,6.73,54.3,0,0
2026-09-01,5,1,2,7,2,2,28,27,3,3,0.07,6.75,52,0,0
2026-09-01,5,1,2,7,2,2,28,27,4,4,0.04,6.69,54.2,0,0
2026-09-01,5,1,2,7,2,2,28,27,5,5,0.07,6.74,52,0,-0.5
2026-09-01,5,1,2,7,2,2,28,27,6,6,0.07,6.7,52,0,-0.5
2026-09-01,5,2,2,15,2,2,27,27,1,1,-0.01,6.8,52.9,0,-0.5
2026-09-01,5,2,2,15,2,2,27,27,2,2,0.12,6.77,52,0,0
2026-09-01,5,2,2,15,2,2,27,27,3,3,-0.01,6.83,51,1,0
2026-09-01,5,2,2,15,2,2,27,27,4,4,0.01,6.76,56.5,0,-0.5
2026-09-01,5,2,2,15,2,2,27,27,5,5,0.02,6.81,55.5,0,0
2026-09-01,5,2,2,15,2,2,27,27,6,6,0.09,6.8,55.1,0,-0.5
2026-09-01,5,3,1,5,2,2,27,27,1,1,0.11,6.77,52.5,0,-0.5
2026-09-01,5,3,1,5,2,2,27,27,2,2,0.39,6.77,52.1,0,0
2026-09-01,5,3,1,5,2,2,27,27,3,3,0.19,6.69,53.6,0,-0.5
2026-09-01,5,3,1,5,2,2,27,27,4,4,0.13,6.85,56.7,0,-0.5
2026-09-01,5,3,1,5,2,2,27,27,5,5,0.05,6.68,51.5,0.5,0
2026-09-01,5,3,1,5,2,2,27,27,6,6,0.04,6.68,52,0,-0.5
2026-09-01,5,4,0,17,2,2,27,27,1,1,0.15,6.71,51.5,0.5,0
2026-09-01,5,4,0,17,2,2,27,27,2,2,0.08,6.74,52.8,0,-0.5
2026-09-01,5,4,0,17,2,2,27,27,3,3,-0.01,6.73,52.6,0,-0.5
2026-09-01,5,4,0,17,2,2,27,27,4,6,-0.09,6.8,51.5,0.5,0
2026-09-01,5,4,0,17,2,2,27,27,5,5,-0.14,6.71,52,0,-0.5
2026-09-01,5,4,0,17,2,2,27,27,6,4,0.11,6.77,53.4,0,-0.5
2026-09-01,5,5,0,17,2,2,27,27,1,1,-0.04,6.78,52,0,-0.5
2026-09-01,5,5,0,17,2,2,27,27,2,2,-0.02,6.72,52,0,-0.5
2026-09-01,5,5,0,17,2,2,27,27,3,3,-0.01,6.79,52,0,0
2026-09-01,5,5,0,17,2,2,27,27,4,4,-0.05,6.67,52.2,0,0
2026-09-01,5,5,0,17,2,2,27,27,5,5,-0.01,6.74,52,0,-0.5
2026-09-01,5,5,0,17,2,2,27,27,6,6,0.15,6.75,51.5,0.5,0
2026-09-01,5,6,1,3,2,2,27,27,1,1,-0.09,6.75,52.3,0,0
2026-09-01,5,6,1,3,2,2,27,27,2,2,0.14,6.72,52,0,-0.5
2026-09-01,5,6,1,3,2,2,27,27,3,3,0.06,6.82,52,0,0
2026-09-01,5,6,1,3,2,2,27,27,4,4,0.04,6.8,56.9,0,0
2026-09-01,5,6,1,3,2,2,27,27,5,5,0.05,6.85,54.3,0,0
2026-09-01,5,6,1,3,2,2,27,27,6,6,0.06,6.86,56.5,0,-0.5
2026-09-01,5,7,0,17,2,2,28,27,1,1,0.02,6.7,52.3,0,0
2026-09-01,5,7,0,17,2,2,28,27,2,2,0.21,6.81,55.5,0,-0.5
2026-09-01,5,7,0,17,2,2,28,27,3,3,0.08,6.66,51.5,0.5,0
2026-09-01,5,7,0,17,2,2,28,27,4,4,0.04,6.74,52,0,0
2026-09-01,5,7,0,17,2,2,28,27,5,5,0.06,6.78,52.1,0,0
2026-09-01,5,7,0,17,2,2,28,27,6,6,0.02,6.76,51.5,0.5,0
2026-09-01,5,8,1,5,2,2,28,27,1,1,-0.05,6.79,55.5,0,0
2026-09-01,5,8,1,5,2,2,28,27,2,2,-0.06,6.7,52,0,0
2026-09-01,5,8,1,5,2,2,28,27,3,3,-0.07,6.85,52,0,0
2026-09-01,5,8,1,5,2,2,28,27,4,4,0.02,6.78,55.1,0,0
2026-09-01,5,8,1,5,2,2,28,27,5,5,0.09,6.87,56.7,0,-0.5
2026-09-01,5,8,1,5,2,2,28,27,6,6,-0.13,6.71,51.5,0.5,-0.5
2026-09-01,5,9,2,5,2,2,28,27,1,1,0.14,6.74,52,0,-0.5
