race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-08-16,1,1,1,8,1,2,27,29,1,1,0.14,6.6,50,2,0
2025-08-16,1,1,1,8,1,2,27,29,2,2,0.13,6.77,52,0,-0.5
2025-08-16,1,1,1,8,1,2,27,29,3,3,0.11,6.75,50.4,0,-0.5
2025-08-16,1,1,1,8,1,2,27,29,4,4,0.02,6.7,53.8,0,-0.5
2025-08-16,1,1,1,8,1,2,27,29,5,5,0.08,6.78,50,2,0
2025-08-16,1,1,1,8,1,2,27,29,6,6,0.09,6.72,53.2,0,-0.5
2025-08-16,1,2,5,10,4,2,30,29,1,1,0.11,6.7,53,0,-0.5
2025-08-16,1,2,5,10,4,2,30,29,2,2,0.11,6.59,51,1,-0.5
2025-08-16,1,2,5,10,4,2,30,29,3,3,0.11,6.64,53.7,0,-0.5
2025-08-16,1,2,5,10,4,2,30,29,4,4,0.14,6.64,47.4,0,-0.5
2025-08-16,1,2,5,10,4,2,30,29,5,5,0.37,6.62,47,0,-0.5
2025-08-16,1,2,5,10,4,2,30,29,6,6,0.38,6.65,52,0,0
2025-08-16,1,3,4,10,3,2,30,29,1,1,0.09,6.73,52.9,0,-0.5
2025-08-16,1,3,4,10,3,2,30,29,2,4,0.09,6.73,52,0,-0.5
2025-08-16,1,3,4,10,3,2,30,29,3,2,0.04,6.7,47,0,-0.5
2025-08-16,1,3,4,10,3,2,30,29,4,3,0.05,6.72,53.8,0,-0.5
2025-08-16,1,3,4,10,3,2,30,29,5,5,0.34,6.83,46.5,0.5,-0.5
2025-08-16,1,3,4,10,3,2,30,29,6,6,0.29,6.7,45.5,1.5,-0.5
2025-08-16,1,4,3,12,2,2,30,29,1,1,0.05,6.76,52.2,0,-0.5
2025-08-16,1,4,3,12,2,2,30,29,2,2,0.08,6.68,52,0,0
2025-08-16,1,4,3,12,2,2,30,29,3,3,0.09,6.79,51.5,0.5,-0.5
2025-08-16,1,4,3,12,2,2,30,29,4,4,0.18,6.78,46,1,-0.5
2025-08-16,1,4,3,12,2,2,30,29,5,5,0.05,6.75,56.1,0,-0.5
2025-08-16,1,4,3,12,2,2,30,29,6,6,0.08,6.8,52,0,0
2025-08-16,1,5,3,10,2,2,29,29,1,1,0.13,6.71,54.3,0,0
2025-08-16,1,5,3,10,2,2,29,29,2,2,0.16,6.73,52.6,0,0
2025-08-16,1,5,3,10,2,2,29,29,3,3,0.23,6.76,52,0,0
2025-08-16,1,5,3,10,2,2,29,29,4,4,0.18,6.79,48.9,0,-0.5
2025-08-16,1,5,3,10,2,2,29,29,5,6,0.13,6.74,53.2,0,-0.5
2025-08-16,1,5,3,10,2,2,29,29,6,5,0.08,6.76,54.2,0,0
2025-08-16,1,6,3,10,2,2,29,29,1,1,-0.02,6.64,52,0,0
2025-08-16,1,6,3,10,2,2,29,29,2,2,0.09,6.77,52,0,0
2025-08-16,1,6,3,10,2,2,29,29,3,3,-0.01,6.67,46,1,-0.5
2025-08-16,1,6,3,10,2,2,29,29,4,5,0.02,6.71,50.4,0,-0.5
2025-08-16,1,6,3,10,2,2,29,29,5,6,0.16,6.68,52,0,0
2025-08-16,1,6,3,10,2,2,29,29,6,4,0.06,6.79,53.8,0,-0.5
2025-08-16,1,7,2,10,1,2,29,29,1,1,0.14,6.63,52.1,0,-0.5
2025-08-16,1,7,2,10,1,2,29,29,2,2,0.17,6.75,47,0,-0.5
2025-08-16,1,7,2,10,1,2,29,29,3,3,0.14,6.66,52,0,0
2025-08-16,1,7,2,10,1,2,29,29,4,4,0.26,6.65,47.8,0,-0.5
2025-08-16,1,7,2,10,1,2,29,29,5,5,0.06,6.71,45.5,1.5,-0.5
2025-08-16,1,7,2,10,1,2,29,29,6,6,0.01,6.71,50,2,0
2025-08-16,1,8,3,10,2,2,28,29,1,1,-0.01,6.6,52,0,-0.5
2025-08-16,1,8,3,10,2,2,28,29,2,2,-0.01,6.78,47.4,0,-0.5
2025-08-16,1,8,3,10,2,2,28,29,3,3,0.06,6.74,52.2,0,-0.5
2025-08-16,1,8,3,10,2,2,28,29,4,4,0.01,6.69,53.9,0,-0.5
2025-08-16,1,8,3,10,2,2,28,29,5,5,0,6.78,52,0,0
2025-08-16,1,8,3,10,2,2,28,29,6,6,0.19,6.78,46.5,0.5,-0.5
2025-08-16,1,9,2,8,1,2,28,29,1,1,0.25,6.74,53.8,0,-0.5
2025-08-16,1,9,2,8,1,2,28,29,2,2,0.22,6.61,52.6,0,-0.5
2025-08-16,1,9,2,8,1,2,28,29,3,3,0.18,6.73,46,1,-0.5
2025-08-16,1,9,2,8,1,2,28,29,4,4,0.1,6.7,52,0,0
2025-08-16,1,9,2,8,1,2,28,29,5,6,0.13,6.82,54.2,0,0
2025-08-16,1,9,2,8,1,2,28,29,6,5,0.12,6.73,53.1,0,0
2025-08-16,1,10,2,8,1,2,28,29,1,1,0.12,6.66,52,0,0
2025-08-16,1,10,2,8,1,2,28,29,2,2,0.01,6.69,52,0,0
2025-08-16,1,10,2,8,1,2,28,29,3,3,0.04,6.62,50,2,0
2025-08-16,1,10,2,8,1,2,28,29,4,4,0.15,6.61,52,0,-0.5
2025-08-16,1,10,2,8,1,2,28,29,5,5,0.05,6.68,54.3,0,0
2025-08-16,1,10,2,8,1,2,28,29,6,6,0.06,6.75,53,0,-0.5
2025-08-16,1,11,2,8,1,2,28,29,1,1,0.13,6.73,52.6,0,0
2025-08-16,1,11,2,8,1,2,28,29,2,2,0.01,6.81,52.2,0,-0.5
2025-08-16,1,11,2,8,1,2,28,29,3,3,-0.04,6.76,52.1,0,-0.5
2025-08-16,1,11,2,8,1,2,28,29,4,6,0.22,6.73,52,0,0
2025-08-16,1,11,2,8,1,2,28,29,5,4,0.07,6.75,52.9,0,-0.5
2025-08-16,1,11,2,8,1,2,28,29,6,5,0.03,6.72,51,1,-0.5
2025-08-16,1,12,2,8,1,2,28,29,1,1,-0.01,6.71,52,0,0
2025-08-16,1,12,2,8,1,2,28,29,2,2,0.07,6.67,52,0,-0.5
2025-08-16,1,12,2,8,1,2,28,29,3,3,0.02,6.65,52.4,0,0
2025-08-16,1,12,2,8,1,2,28,29,4,4,0.09,6.58,52.1,0,0
2025-08-16,1,12,2,8,1,2,28,29,5,5,0.13,6.75,50,2,-0.5
2025-08-16,1,12,2,8,1,2,28,29,6,6,0.28,6.76,52,0,-0.5
2025-08-16,2,1,2,2,2,1,32,29,1,1,-0.07,6.84,51,1,-0.5
2025-08-16,2,1,2,2,2,1,32,29,2,2,0.11,6.76,52,0,-0.5
2025-08-16,2,1,2,2,2,1,32,29,3,3,0.02,6.83,51.5,0.5,-0.5
2025-08-16,2,1,2,2,2,1,32,29,4,4,-0.01,6.86,52.4,0,0
2025-08-16,2,1,2,2,2,1,32,29,5,5,-0.07,6.93,55.2,0,0
2025-08-16,2,1,2,2,2,1,32,29,6,6,-0.09,6.83,52.3,0,-0.5
2025-08-16,2,2,0,17,0,2,31,29,1,1,0.19,6.68,52,0,-0.5
2025-08-16,2,2,0,17,0,2,31,29,2,2,0.13,6.87,53.2,0,0
2025-08-16,2,2,0,17,0,2,31,29,3,3,0.02,6.76,52,0,0
2025-08-16,2,2,0,17,0,2,31,29,4,4,0.03,6.81,52,0,0
2025-08-16,2,2,0,17,0,2,31,29,5,5,-0.11,6.78,51.5,0.5,-0.5
2025-08-16,2,2,0,17,0,2,31,29,6,6,-0.03,6.98,51.5,0.5,-0.5
2025-08-16,2,3,1,14,1,2,31,29,1,1,-0.02,6.73,55,0,0
2025-08-16,2,3,1,14,1,2,31,29,2,2,0.04,6.78,52,0,0
2025-08-16,2,3,1,14,1,2,31,29,3,3,0.11,6.75,49.5,2.5,-0.5
2025-08-16,2,3,1,14,1,2,31,29,4,4,-0.04,6.82,52,0,-0.5
2025-08-16,2,3,1,14,1,2,31,29,5,6,0.03,6.79,51.5,0.5,-0.5
