race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-07-11,2,1,4,14,3,1,30,29,1,1,0.11,6.78,52,0,-0.5
2026-07-11,2,1,4,14,3,1,30,29,2,2,0.17,6.84,52,0,-0.5
2026-07-11,2,1,4,14,3,1,30,29,3,3,0.03,6.78,52,0,-0.5
2026-07-11,2,1,4,14,3,1,30,29,4,4,0.16,6.9,54.1,0,-0.5
2026-07-11,2,1,4,14,3,1,30,29,5,5,0.15,6.73,50,0,-0.5
2026-07-11,2,1,4,14,3,1,30,29,6,6,0.15,6.76,45.5,1.5,0
2026-07-11,2,2,0,17,0,1,30,28,1,1,0.03,6.8,52.5,0,-0.5
2026-07-11,2,2,0,17,0,1,30,28,2,2,0.12,6.72,52,0,0
2026-07-11,2,2,0,17,0,1,30,28,3,3,0.13,6.77,48,0,-0.5
2026-07-11,2,2,0,17,0,1,30,28,4,4,0.14,6.86,47,0,-0.5
2026-07-11,2,2,0,17,0,1,30,28,5,5,0.11,6.79,53.4,0,-0.5
2026-07-11,2,2,0,17,0,1,30,28,6,6,0.09,6.87,52.2,0,-0.5
2026-07-11,2,3,2,16,1,1,30,28,1,1,0.06,6.77,52,0,0
2026-07-11,2,3,2,16,1,1,30,28,2,2,0.09,6.94,52.3,0,-0.5
2026-07-11,2,3,2,16,1,1,30,28,3,3,0.12,6.88,53.2,0,-0.5
2026-07-11,2,3,2,16,1,1,30,28,4,4,0.05,6.94,52.9,0,-0.5
2026-07-11,2,3,2,16,1,1,30,28,5,5,0.01,6.95,52.3,0,-0.5
2026-07-11,2,3,2,16,1,1,30,28,6,6,-0.04,6.84,47,0,-0.5
2026-07-11,2,4,2,14,1,1,30,28,1,1,0.01,6.73,53.2,0,-0.5
2026-07-11,2,4,2,14,1,1,30,28,2,2,0.1,6.78,53.4,0,0
2026-07-11,2,4,2,14,1,1,30,28,3,3,0.15,6.78,52.4,0,-0.5
2026-07-11,2,4,2,14,1,1,30,28,4,4,0.17,6.72,52,0,-0.5
2026-07-11,2,4,2,14,1,1,30,28,5,5,0.08,6.93,52,0,0
2026-07-11,2,4,2,14,1,1,30,28,6,6,0.19,6.89,51.5,0.5,0
2026-07-11,2,5,1,16,1,1,31,28,1,1,0.18,6.81,52,0,-0.5
2026-07-11,2,5,1,16,1,1,31,28,2,2,0.08,6.83,52.3,0,-0.5
2026-07-11,2,5,1,16,1,1,31,28,3,3,0.14,6.76,47.1,0,-0.5
2026-07-11,2,5,1,16,1,1,31,28,4,4,0.05,6.86,52,0,-0.5
2026-07-11,2,5,1,16,1,1,31,28,5,5,0.03,6.75,52.5,0,-0.5
2026-07-11,2,5,1,16,1,1,31,28,6,6,0.07,6.84,52.6,0,-0.5
2026-07-11,2,6,2,16,1,1,31,28,1,1,0.21,6.75,52,0,-0.5
2026-07-11,2,6,2,16,1,1,31,28,2,2,0.13,6.79,53.4,0,-0.5
2026-07-11,2,6,2,16,1,1,31,28,3,3,0.06,6.89,52,0,0
2026-07-11,2,6,2,16,1,1,31,28,4,4,0.03,6.86,50,0,-0.5
2026-07-11,2,6,2,16,1,1,31,28,5,5,0.29,6.79,45.5,1.5,0
2026-07-11,2,6,2,16,1,1,31,28,6,6,0.01,6.8,52,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,1,1,0.01,6.72,54.1,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,2,2,0.02,6.87,52.3,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,3,3,-0.03,6.85,52.3,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,4,4,0.09,6.86,52.5,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,5,5,0.09,6.85,52.2,0,-0.5
2026-07-11,2,7,2,16,1,1,31,28,6,6,0.04,6.81,53.3,0,0
2026-07-11,2,8,3,14,1,1,31,28,1,1,-0.12,6.87,52.9,0,-0.5
2026-07-11,2,8,3,14,1,1,31,28,2,2,-0.05,6.84,53.2,0,-0.5
2026-07-11,2,8,3,14,1,1,31,28,3,3,-0.01,6.75,53.9,0,-0.5
2026-07-11,2,8,3,14,1,1,31,28,4,4,0.05,6.79,48,0,-0.5
2026-07-11,2,8,3,14,1,1,31,28,5,5,0.26,6.82,52.4,0,-0.5
2026-07-11,2,8,3,14,1,1,31,28,6,6,0.19,6.81,52,0,-0.5
2026-07-11,2,9,3,14,1,1,31,28,1,1,0.14,6.84,52,0,-0.5
