race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-05-20,1,1,2,4,1,1,23,21,1,1,0.05,6.92,55.9,0,-0.5
2025-05-20,1,1,2,4,1,1,23,21,2,2,0.05,6.85,50.5,1.5,-0.5
2025-05-20,1,1,2,4,1,1,23,21,3,3,0.16,6.88,55.6,0,0
2025-05-20,1,1,2,4,1,1,23,21,4,4,0.1,6.81,52.6,0,0
2025-05-20,1,1,2,4,1,1,23,21,5,5,0.14,6.86,53.6,0,-0.5
2025-05-20,1,1,2,4,1,1,23,21,6,6,0.05,6.87,50.5,1.5,-0.5
2025-05-20,1,2,3,8,2,1,27,21,1,1,0.17,6.84,52,0,0
2025-05-20,1,2,3,8,2,1,27,21,2,2,0.16,6.91,53.4,0,-0.5
2025-05-20,1,2,3,8,2,1,27,21,3,3,0.07,6.91,52.1,0,-0.5
2025-05-20,1,2,3,8,2,1,27,21,4,4,0.1,6.94,57,0,-0.5
2025-05-20,1,2,3,8,2,1,27,21,5,5,0.16,6.9,52.1,0,-0.5
2025-05-20,1,2,3,8,2,1,27,21,6,6,0.11,6.91,52.6,0,0
2025-05-20,1,3,3,8,2,1,27,21,1,1,0.03,6.83,52.8,0,-0.5
2025-05-20,1,3,3,8,2,1,27,21,2,2,0.05,6.94,55.9,0,-0.5
2025-05-20,1,3,3,8,2,1,27,21,3,3,0.02,6.85,57,0,-0.5
2025-05-20,1,3,3,8,2,1,27,21,4,4,0.09,6.8,51.5,0.5,0
2025-05-20,1,3,3,8,2,1,27,21,5,5,0.02,6.85,52,0,0
2025-05-20,1,3,3,8,2,1,27,21,6,6,0.12,6.86,55,0,-0.5
2025-05-20,1,4,3,10,2,1,27,21,1,1,0.13,6.83,52.5,0,-0.5
2025-05-20,1,4,3,10,2,1,27,21,2,2,0.05,6.75,52,0,-0.5
2025-05-20,1,4,3,10,2,1,27,21,3,3,0.28,6.83,56.5,0,-0.5
2025-05-20,1,4,3,10,2,1,27,21,4,4,0.08,6.81,46,6,-0.5
2025-05-20,1,4,3,10,2,1,27,21,5,6,0.05,6.83,55.2,0,-0.5
2025-05-20,1,4,3,10,2,1,27,21,6,5,0.21,6.81,52.1,0,-0.5
2025-05-20,1,5,1,8,1,1,27,21,1,1,0.24,6.8,52.6,0,0
2025-05-20,1,5,1,8,1,1,27,21,2,2,0.11,6.89,54.6,0,-0.5
2025-05-20,1,5,1,8,1,1,27,21,3,3,0.16,6.89,56.7,0,-0.5
2025-05-20,1,5,1,8,1,1,27,21,4,4,0.08,6.9,53.8,0,-0.5
2025-05-20,1,5,1,8,1,1,27,21,5,5,0.02,6.84,52.9,0,-0.5
2025-05-20,1,5,1,8,1,1,27,21,6,6,0.24,6.98,52,0,-0.5
2025-05-20,1,6,2,8,1,1,27,21,1,1,0.02,6.85,55.1,0,-0.5
2025-05-20,1,6,2,8,1,1,27,21,2,2,0.07,7.01,53.3,0,0
2025-05-20,1,6,2,8,1,1,27,21,3,3,-0.03,6.95,53.2,0,0
2025-05-20,1,6,2,8,1,1,27,21,4,4,0.09,6.91,53,0,0
2025-05-20,1,6,2,8,1,1,27,21,5,5,0.05,6.84,55.6,0,0
2025-05-20,1,6,2,8,1,1,27,21,6,6,0.05,6.89,54.8,0,-0.5
2025-05-20,1,7,2,8,1,1,26,21,1,1,0.19,6.86,55.4,0,0
2025-05-20,1,7,2,8,1,1,26,21,2,2,0.14,6.95,53.1,0,-0.5
2025-05-20,1,7,2,8,1,1,26,21,3,3,0.23,6.94,52.6,0,-0.5
2025-05-20,1,7,2,8,1,1,26,21,4,5,0.38,6.9,55,0,0
2025-05-20,1,7,2,8,1,1,26,21,5,4,0.18,6.96,50.5,1.5,-0.5
2025-05-20,1,7,2,8,1,1,26,21,6,6,0.04,6.83,52,0,1
2025-05-20,1,8,2,8,1,1,26,21,1,1,-0.05,6.85,52.6,0,-0.5
2025-05-20,1,8,2,8,1,1,26,21,2,2,0.13,6.86,53,0,-0.5
2025-05-20,1,8,2,8,1,1,26,21,3,3,0.04,6.85,57,0,-0.5
2025-05-20,1,8,2,8,1,1,26,21,4,4,0.03,6.79,52,0,0
2025-05-20,1,8,2,8,1,1,26,21,5,5,0.02,6.92,52.2,0,0.5
2025-05-20,1,8,2,8,1,1,26,21,6,6,0.11,6.89,50,2,0
2025-05-20,1,9,1,8,1,1,26,21,1,1,0.04,6.89,55,0,-0.5
2025-05-20,1,9,1,8,1,1,26,21,2,2,0.07,6.86,52,0,0
2025-05-20,1,9,1,8,1,1,26,21,3,3,0.14,6.94,52.6,0,0
2025-05-20,1,9,1,8,1,1,26,21,4,4,0.2,6.93,52.1,0,-0.5
2025-05-20,1,9,1,8,1,1,26,21,5,5,0.12,6.95,52,0,-0.5
2025-05-20,1,9,1,8,1,1,26,21,6,6,0.17,6.91,52.6,0,0
2025-05-20,1,10,2,6,1,1,26,21,1,1,0.01,6.84,52.1,0,-0.5
2025-05-20,1,10,2,6,1,1,26,21,2,2,-0.1,6.95,52.9,0,-0.5
2025-05-20,1,10,2,6,1,1,26,21,3,3,0.04,6.84,53.8,0,-0.5
2025-05-20,1,10,2,6,1,1,26,21,4,4,-0.03,6.91,53.2,0,0
2025-05-20,1,10,2,6,1,1,26,21,5,5,0.04,6.87,53.4,0,-0.5
2025-05-20,1,10,2,6,1,1,26,21,6,6,-0.04,6.77,52.5,0,0
2025-05-20,1,11,1,6,1,1,24,21,1,1,-0.09,6.81,50.5,1.5,-0.5
2025-05-20,1,11,1,6,1,1,24,21,2,2,0.17,6.97,52.1,0,-0.5
2025-05-20,1,11,1,6,1,1,24,21,3,3,0.39,6.89,51.5,0.5,-0.5
2025-05-20,1,11,1,6,1,1,24,21,4,4,0.05,6.86,56.7,0,-0.5
2025-05-20,1,11,1,6,1,1,24,21,5,5,0.12,6.99,53.3,0,-0.5
2025-05-20,1,11,1,6,1,1,24,21,6,6,0.14,6.93,55.4,0,0
2025-05-20,1,12,1,4,1,1,23,21,1,1,0.02,6.83,53,0,-0.5
2025-05-20,1,12,1,4,1,1,23,21,2,2,0.02,6.77,57,0,-0.5
