race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-09-03,2,1,4,6,3,2,24,28,1,1,-0.04,6.92,53.5,0,0
2026-09-03,2,1,4,6,3,2,24,28,2,2,0.13,6.87,52.7,0,0
2026-09-03,2,1,4,6,3,2,24,28,3,3,-0.09,6.86,52,0,-0.5
2026-09-03,2,1,4,6,3,2,24,28,4,4,0.21,6.94,52.3,0,0
2026-09-03,2,1,4,6,3,2,24,28,5,5,-0.01,6.89,53.8,0,-0.5
2026-09-03,2,1,4,6,3,2,24,28,6,6,0.04,6.87,51.5,0.5,-0.5
2026-09-03,2,2,1,2,1,2,29,27,1,1,0.05,6.81,55.6,0,0
2026-09-03,2,2,1,2,1,2,29,27,2,2,0.01,6.84,53.6,0,0
2026-09-03,2,2,1,2,1,2,29,27,3,3,0.03,6.87,52.4,0,0
2026-09-03,2,2,1,2,1,2,29,27,4,4,0.06,6.88,53.3,0,-0.5
2026-09-03,2,2,1,2,1,2,29,27,5,5,0.04,6.99,53.8,0,0
2026-09-03,2,2,1,2,1,2,29,27,6,6,0.25,6.93,50.5,1.5,-0.5
2026-09-03,2,3,0,17,0,2,29,27,1,1,0.16,6.9,53.9,0,0
2026-09-03,2,3,0,17,0,2,29,27,2,2,0.09,6.78,53.1,0,0
2026-09-03,2,3,0,17,0,2,29,27,3,3,0.09,6.9,52,0,0
2026-09-03,2,3,0,17,0,2,29,27,4,4,0.12,6.93,53.7,0,0
2026-09-03,2,3,0,17,0,2,29,27,5,5,0.02,6.86,53.9,0,0
2026-09-03,2,3,0,17,0,2,29,27,6,6,0.18,6.89,52.9,0,-0.5
2026-09-03,2,4,0,17,0,2,29,27,1,1,0.05,6.87,54,0,0
2026-09-03,2,4,0,17,0,2,29,27,2,2,0.04,6.87,52,0,-0.5
2026-09-03,2,4,0,17,0,2,29,27,3,3,-0.04,6.75,53.9,0,0
2026-09-03,2,4,0,17,0,2,29,27,4,4,0.12,6.88,53.9,0,0
2026-09-03,2,4,0,17,0,2,29,27,5,5,0.19,6.82,52.5,0,0
2026-09-03,2,4,0,17,0,2,29,27,6,6,0.36,6.91,52,0,-0.5
2026-09-03,2,5,1,2,1,2,30,27,1,1,0.04,6.9,52,0,0
2026-09-03,2,5,1,2,1,2,30,27,2,2,0.2,7.02,52,0,-0.5
2026-09-03,2,5,1,2,1,2,30,27,3,3,0.08,6.83,52.1,0,-0.5
2026-09-03,2,5,1,2,1,2,30,27,4,4,0.01,6.81,58.6,0,0
2026-09-03,2,5,1,2,1,2,30,27,5,5,0.03,6.86,52.2,0,0
2026-09-03,2,5,1,2,1,2,30,27,6,6,0.38,6.86,52,0,0
2026-09-03,2,6,3,6,2,2,30,28,1,1,0.09,6.83,53.8,0,-0.5
2026-09-03,2,6,3,6,2,2,30,28,2,2,0.05,7.02,53.8,0,0
2026-09-03,2,6,3,6,2,2,30,28,3,3,0.09,6.98,56.2,0,-0.5
2026-09-03,2,6,3,6,2,2,30,28,4,4,0.03,6.85,52.1,0,0
2026-09-03,2,6,3,6,2,2,30,28,5,5,-0.03,6.93,53.5,0,0
2026-09-03,2,6,3,6,2,2,30,28,6,6,0.14,7.04,54.5,0,-0.5
2026-09-03,2,7,2,6,1,2,30,28,1,1,-0.03,6.83,52,0,-0.5
2026-09-03,2,7,2,6,1,2,30,28,2,2,-0.02,6.85,53.7,0,0
2026-09-03,2,7,2,6,1,2,30,28,3,3,-0.02,6.91,51.5,0.5,0
2026-09-03,2,7,2,6,1,2,30,28,4,4,0.09,6.88,52,0,-0.5
2026-09-03,2,7,2,6,1,2,30,28,5,5,0.31,6.85,55.6,0,0
2026-09-03,2,7,2,6,1,2,30,28,6,6,0.12,6.89,52.4,0,-0.5
2026-09-03,2,8,3,6,2,2,29,28,1,1,-0.15,6.93,52,0,0
2026-09-03,2,8,3,6,2,2,29,28,2,2,0.01,6.84,52,0,-0.5
2026-09-03,2,8,3,6,2,2,29,28,3,3,0.01,6.91,53.6,0,0
2026-09-03,2,8,3,6,2,2,29,28,4,4,0.08,7.01,54,0,0
2026-09-03,2,8,3,6,2,2,29,28,5,5,0.04,6.87,52.2,0,0
2026-09-03,2,8,3,6,2,2,29,28,6,6,0.11,7.02,52,0,0
2026-09-03,2,9,2,6,1,2,29,28,1,1,0.09,6.88,52,0,-0.5
2026-09-03,2,9,2,6,1,2,29,28,2,2,-0.05,6.87,52.4,0,-0.5
2026-09-03,2,9,2,6,1,2,29,28,3,3,-0.02,6.88,52.9,0,-0.5
2026-09-03,2,9,2,6,1,2,29,28,4,4,0.13,6.98,51.5,0.5,-0.5
2026-09-03,2,9,2,6,1,2,29,28,5,6,0.13,6.96,50.5,1.5,-0.5
2026-09-03,2,9,2,6,1,2,29,28,6,5,0.09,7,52,0,-0.5
2026-09-03,2,10,3,6,2,2,28,28,1,1,-0.02,6.8,52.1,0,0
2026-09-03,2,10,3,6,2,2,28,28,2,2,-0.06,6.9,50.5,1.5,0
2026-09-03,2,10,3,6,2,2,28,28,3,3,0.13,6.92,53.9,0,0
2026-09-03,2,10,3,6,2,2,28,28,4,4,-0.02,6.93,52,0,-0.5
2026-09-03,2,10,3,6,2,2,28,28,5,5,-0.03,6.97,52,0,0
2026-09-03,2,10,3,6,2,2,28,28,6,6,-0.02,6.88,52.1,0,-0.5
2026-09-03,2,11,7,6,4,2,28,28,1,1,-0.04,6.93,53.9,0,0
2026-09-03,2,11,7,6,4,2,28,28,2,2,0.02,7.06,53.5,0,0
2026-09-03,2,11,7,6,4,2,28,28,3,3,0.17,7.06,53.9,0,0
2026-09-03,2,11,7,6,4,2,28,28,4,4,0.08,6.83,52.7,0,0
2026-09-03,2,11,7,6,4,2,28,28,5,5,0.02,6.96,52,0,0
2026-09-03,2,11,7,6,4,2,28,28,6,6,0.08,7.02,51.5,0.5,0
2026-09-03,2,12,5,6,3,2,25,28,1,1,-0.06,6.93,58.6,0,0
2026-09-03,2,12,5,6,3,2,25,28,2,2,-0.04,7,52.2,0,0
2026-09-03,2,12,5,6,3,2,25,28,3,3,0.23,6.89,54.5,0,0
2026-09-03,2,12,5,6,3,2,25,28,4,4,0.23,6.95,52,0,-0.5
2026-09-03,2,12,5,6,3,2,25,28,5,5,0.11,6.96,53.1,0,0
2026-09-03,2,12,5,6,3,2,25,28,6,6,0.09,6.92,52.4,0,0
2026-09-03,6,1,1,15,1,2,28,29,1,1,-0.11,6.76,46.5,0.5,-0.5
2026-09-03,6,1,1,15,1,2,28,29,2,2,-0.03,6.76,47,0,-0.5
2026-09-03,6,1,1,15,1,2,28,29,3,3,0,6.75,47.6,0,-0.5
2026-09-03,6,1,1,15,1,2,28,29,4,4,0,6.8,48.1,0,-0.5
2026-09-03,6,1,1,15,1,2,28,29,5,5,-0.06,6.78,47,0,0
2026-09-03,6,1,1,15,1,2,28,29,6,6,0.08,6.75,43.5,3.5,-0.5
