race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-06-11,1,1,0,17,0,2,20,22,1,1,0.07,6.82,53.6,0,0
2025-06-11,1,1,0,17,0,2,20,22,2,2,0.12,6.84,51,1,0
2025-06-11,1,1,0,17,0,2,20,22,3,3,0.17,6.86,52.8,0,-0.5
2025-06-11,1,1,0,17,0,2,20,22,4,4,0.02,6.86,53.1,0,0
2025-06-11,1,1,0,17,0,2,20,22,5,5,0.09,6.87,52.8,0,-0.5
2025-06-11,1,1,0,17,0,2,20,22,6,6,0.09,6.79,52.1,0,0.5
2025-06-11,1,2,1,12,1,3,20,22,1,1,0.05,6.79,52,0,0
2025-06-11,1,2,1,12,1,3,20,22,2,2,0.08,6.85,52,0,0
2025-06-11,1,2,1,12,1,3,20,22,3,3,0.17,6.84,54,0,-0.5
2025-06-11,1,2,1,12,1,3,20,22,4,4,0.05,6.78,53.7,0,-0.5
2025-06-11,1,2,1,12,1,3,20,22,5,5,0.01,6.9,52.5,0,0
2025-06-11,1,2,1,12,1,3,20,22,6,6,0.07,6.93,52,0,-0.5
2025-06-11,1,3,0,17,0,3,20,22,1,1,0.06,6.82,52.2,0,0
2025-06-11,1,3,0,17,0,3,20,22,2,2,-0.03,6.84,52.5,0,0
2025-06-11,1,3,0,17,0,3,20,22,3,3,-0.03,6.8,52.3,0,-0.5
2025-06-11,1,3,0,17,0,3,20,22,4,4,-0.03,6.88,52.1,0,-0.5
2025-06-11,1,3,0,17,0,3,20,22,5,5,-0.03,6.91,52,0,-0.5
2025-06-11,1,3,0,17,0,3,20,22,6,6,0.08,6.86,52.9,0,0
2025-06-11,1,4,1,12,1,3,20,22,1,1,0.02,6.81,54,0,-0.5
2025-06-11,1,4,1,12,1,3,20,22,2,2,-0.01,6.73,52,0,-0.5
2025-06-11,1,4,1,12,1,3,20,22,3,3,-0.03,6.88,52.6,0,0
2025-06-11,1,4,1,12,1,3,20,22,4,4,0.17,6.88,51.5,0.5,0
2025-06-11,1,4,1,12,1,3,20,22,5,5,0.05,6.86,52.9,0,0
2025-06-11,1,4,1,12,1,3,20,22,6,6,0.04,6.74,53.2,0,-0.5
2025-06-11,1,5,0,17,0,2,20,22,1,1,0.13,6.78,52,0,0
2025-06-11,1,5,0,17,0,2,20,22,2,2,0.07,6.87,52.2,0,0
2025-06-11,1,5,0,17,0,2,20,22,3,3,0.02,6.71,52.2,0,0
2025-06-11,1,5,0,17,0,2,20,22,4,4,-0.03,6.69,52.1,0,0.5
2025-06-11,1,5,0,17,0,2,20,22,5,5,0.05,6.79,54.3,0,-0.5
2025-06-11,1,5,0,17,0,2,20,22,6,6,0.18,6.8,53.1,0,0
2025-06-11,1,6,1,12,1,2,20,22,1,1,-0.04,6.73,52,0,-0.5
