race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-12-19,2,1,1,12,1,1,10,7,1,1,0.05,6.71,55,0,-0.5
2025-12-19,2,1,1,12,1,1,10,7,2,2,0.06,6.7,54.4,0,0
2025-12-19,2,1,1,12,1,1,10,7,3,3,0.02,6.66,52.1,0,-0.5
2025-12-19,2,1,1,12,1,1,10,7,4,4,-0.01,6.69,53.9,0,-0.5
2025-12-19,2,1,1,12,1,1,10,7,5,5,0.03,6.73,49.5,2.5,-0.5
2025-12-19,2,1,1,12,1,1,10,7,6,6,-0.14,6.86,54.3,0,-0.5
2025-12-19,2,2,0,17,0,1,5,7,1,1,-0.06,6.76,55,0,-0.5
2025-12-19,2,2,0,17,0,1,5,7,2,2,0.04,6.66,53,0,-0.5
2025-12-19,2,2,0,17,0,1,5,7,3,3,0.07,6.71,52,0,-0.5
2025-12-19,2,2,0,17,0,1,5,7,4,4,0.06,6.84,52.6,0,0
2025-12-19,2,2,0,17,0,1,5,7,5,5,0.13,6.73,54,0,-0.5
2025-12-19,2,2,0,17,0,1,5,7,6,6,0.08,6.75,55.2,0,-0.5
2025-12-19,2,3,0,17,0,1,6,7,1,1,0.21,6.61,50.5,1.5,-0.5
2025-12-19,2,3,0,17,0,1,6,7,2,2,0.19,6.74,52.6,0,-0.5
2025-12-19,2,3,0,17,0,1,6,7,3,3,0.15,6.74,53,0,-0.5
2025-12-19,2,3,0,17,0,1,6,7,4,4,0.09,6.63,54.1,0,-0.5
2025-12-19,2,3,0,17,0,1,6,7,5,5,0.23,6.74,56.3,0,0
2025-12-19,2,3,0,17,0,1,6,7,6,6,0.27,6.78,51.5,0.5,-0.5
2025-12-19,2,4,0,17,0,1,7,7,1,1,0.12,6.81,52.9,0,-0.5
2025-12-19,2,4,0,17,0,1,7,7,2,2,0.16,6.73,52.8,0,-0.5
