race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-04-15,1,1,1,4,1,3,13,17,1,2,-0.08,6.71,52,0,-0.5
2026-04-15,1,1,1,4,1,3,13,17,2,3,-0.11,6.68,52,0,0
2026-04-15,1,1,1,4,1,3,13,17,3,1,-0.03,6.78,52,0,-0.5
2026-04-15,1,1,1,4,1,3,13,17,4,4,-0.02,6.75,52,0,0
2026-04-15,1,1,1,4,1,3,13,17,5,5,-0.08,6.64,52,0,0
2026-04-15,1,1,1,4,1,3,13,17,6,6,-0.01,6.66,52.5,0,-0.5
2026-04-15,1,2,2,10,1,2,18,17,1,1,-0.05,6.69,52.2,0,0
2026-04-15,1,2,2,10,1,2,18,17,2,2,-0.11,6.71,52.1,0,-0.5
2026-04-15,1,2,2,10,1,2,18,17,3,3,-0.13,6.69,52.1,0,-0.5
2026-04-15,1,2,2,10,1,2,18,17,4,4,-0.12,6.81,52.6,0,-0.5
2026-04-15,1,2,2,10,1,2,18,17,5,5,-0.14,6.73,53.9,0,0
2026-04-15,1,2,2,10,1,2,18,17,6,6,-0.12,6.86,52,0,0
2026-04-15,1,3,3,10,2,2,18,17,1,1,-0.02,6.68,52.1,0,-0.5
2026-04-15,1,3,3,10,2,2,18,17,2,3,0.07,6.8,52,0,-0.5
2026-04-15,1,3,3,10,2,2,18,17,3,5,0.06,6.77,52.1,0,0
2026-04-15,1,3,3,10,2,2,18,17,4,6,-0.06,6.73,52.1,0,0
2026-04-15,1,3,3,10,2,2,18,17,5,2,0.06,6.7,52,0,-0.5
2026-04-15,1,3,3,10,2,2,18,17,6,4,0.09,6.72,52,0,0
2026-04-15,1,4,2,10,1,2,18,17,1,1,0.22,6.9,52.4,0,0
2026-04-15,1,4,2,10,1,2,18,17,2,2,0.13,6.82,52.1,0,0
2026-04-15,1,4,2,10,1,2,18,17,3,3,0.02,6.78,52,0,0
2026-04-15,1,4,2,10,1,2,18,17,4,4,0.11,6.76,53.2,0,0
2026-04-15,1,4,2,10,1,2,18,17,5,5,0.02,6.79,55.1,0,0
2026-04-15,1,4,2,10,1,2,18,17,6,6,-0.04,6.92,55.2,0,-0.5
2026-04-15,1,5,2,8,1,2,18,17,1,1,-0.1,6.67,52,0,-0.5
2026-04-15,1,5,2,8,1,2,18,17,2,2,-0.02,6.77,52.1,0,0
2026-04-15,1,5,2,8,1,2,18,17,3,5,-0.01,6.75,52,0,-0.5
2026-04-15,1,5,2,8,1,2,18,17,4,3,0.09,6.7,52,0,-0.5
2026-04-15,1,5,2,8,1,2,18,17,5,4,-0.08,6.68,52,0,-0.5
2026-04-15,1,5,2,8,1,2,18,17,6,6,0,6.75,52,0,-0.5
2026-04-15,1,6,2,6,1,2,18,17,1,1,0.07,6.79,52.9,0,-0.5
2026-04-15,1,6,2,6,1,2,18,17,2,2,0.09,6.7,52,0,0
2026-04-15,1,6,2,6,1,2,18,17,3,3,0.09,6.62,52,0,-0.5
2026-04-15,1,6,2,6,1,2,18,17,4,4,0.02,6.73,52.1,0,0
2026-04-15,1,6,2,6,1,2,18,17,5,5,0.06,6.84,50.5,1.5,-0.5
2026-04-15,1,6,2,6,1,2,18,17,6,6,0.04,6.68,52.3,0,-0.5
2026-04-15,1,7,2,6,1,2,18,17,1,1,0.14,6.66,53.6,0,0
2026-04-15,1,7,2,6,1,2,18,17,2,2,0.03,6.69,53.9,0,-0.5
2026-04-15,1,7,2,6,1,2,18,17,3,3,-0.01,6.8,54.6,0,0
2026-04-15,1,7,2,6,1,2,18,17,4,4,-0.06,6.81,52,0,0
2026-04-15,1,7,2,6,1,2,18,17,5,5,-0.05,6.8,52.3,0,-0.5
2026-04-15,1,7,2,6,1,2,18,17,6,6,0.12,6.71,53.2,0,0
2026-04-15,1,8,2,4,1,2,18,17,1,1,-0.01,6.69,52.2,0,-0.5
2026-04-15,1,8,2,4,1,2,18,17,2,2,0.08,6.72,52,0,-0.5
2026-04-15,1,8,2,4,1,2,18,17,3,3,0.02,6.8,52.1,0,0
2026-04-15,1,8,2,4,1,2,18,17,4,4,0.11,6.87,52.2,0,0
2026-04-15,1,8,2,4,1,2,18,17,5,5,0.17,6.68,49.5,2.5,-0.5
2026-04-15,1,8,2,4,1,2,18,17,6,6,-0.04,6.76,52,0,-0.5
2026-04-15,1,9,2,2,1,3,17,17,1,1,-0.02,6.84,52.1,0,-0.5
2026-04-15,1,9,2,2,1,3,17,17,2,2,0.05,6.69,52,0,-0.5
2026-04-15,1,9,2,2,1,3,17,17,3,4,-0.05,6.88,52,0,-0.5
2026-04-15,1,9,2,2,1,3,17,17,4,3,-0.01,6.88,52,0,-0.5
2026-04-15,1,9,2,2,1,3,17,17,5,5,0.07,6.76,52.2,0,0
2026-04-15,1,9,2,2,1,3,17,17,6,6,0.13,6.74,55.1,0,0
2026-04-15,1,10,2,2,1,3,16,17,1,1,0.05,6.9,52.6,0,-0.5
2026-04-15,1,10,2,2,1,3,16,17,2,2,-0.11,6.88,52.5,0,-0.5
2026-04-15,1,10,2,2,1,3,16,17,3,5,-0.06,6.75,52,0,0
2026-04-15,1,10,2,2,1,3,16,17,4,3,-0.16,6.82,52,0,-0.5
2026-04-15,1,10,2,2,1,3,16,17,5,6,-0.07,6.74,52,0,-0.5
2026-04-15,1,10,2,2,1,3,16,17,6,4,-0.18,6.79,53.2,0,-0.5
2026-04-15,1,11,0,17,0,3,15,17,1,1,0.09,6.67,52.1,0,-0.5
2026-04-15,1,11,0,17,0,3,15,17,2,2,-0.06,6.61,52,0,0
2026-04-15,1,11,0,17,0,3,15,17,3,3,-0.03,6.6,52,0,-0.5
2026-04-15,1,11,0,17,0,3,15,17,4,4,0.15,6.74,52.1,0,-0.5
2026-04-15,1,11,0,17,0,3,15,17,5,5,-0.02,6.7,52,0,-0.5
2026-04-15,1,11,0,17,0,3,15,17,6,6,-0.07,6.78,52,0,0
2026-04-15,1,12,0,17,0,3,14,17,1,1,0.01,6.84,52.2,0,0
