race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-05-07,3,1,5,12,15,2,21,18,1,1,0.05,6.81,53.3,0,0
2025-05-07,3,1,5,12,15,2,21,18,2,2,0.33,6.75,53.6,0,0.5
2025-05-07,3,1,5,12,15,2,21,18,3,3,0.23,6.93,56.2,0,0.5
2025-05-07,3,1,5,12,15,2,21,18,4,4,0.11,7.02,54.5,0,0
2025-05-07,3,1,5,12,15,2,21,18,5,5,0.1,6.88,49.5,2.5,0.5
2025-05-07,3,1,5,12,15,2,21,18,6,6,0.1,6.87,53.9,0,1
2025-05-07,3,2,6,10,10,1,21,18,1,1,0.05,6.77,52.6,0,0.5
2025-05-07,3,2,6,10,10,1,21,18,2,2,0.32,6.9,52.7,0,0.5
2025-05-07,3,2,6,10,10,1,21,18,3,3,0.12,6.65,53.9,0,0.5
2025-05-07,3,2,6,10,10,1,21,18,4,4,0.15,6.73,55.5,0,0.5
2025-05-07,3,2,6,10,10,1,21,18,5,5,0.22,6.84,52.4,0,0.5
2025-05-07,3,2,6,10,10,1,21,18,6,6,0.25,6.89,52,0,0.5
2025-05-07,3,3,7,10,15,1,21,18,1,1,0.27,6.85,51,1,0.5
2025-05-07,3,3,7,10,15,1,21,18,2,2,0.12,6.72,52.9,0,1
2025-05-07,3,3,7,10,15,1,21,18,3,3,0.28,6.82,52,0,0.5
2025-05-07,3,3,7,10,15,1,21,18,4,4,0.55,6.86,53.1,0,0.5
2025-05-07,3,3,7,10,15,1,21,18,5,5,0.39,6.85,52.3,0,2
2025-05-07,3,3,7,10,15,1,21,18,6,6,0.4,6.8,52.8,0,0.5
2025-05-07,3,4,7,10,15,1,21,18,1,1,0.02,6.73,51,1,0
2025-05-07,3,4,7,10,15,1,21,18,2,2,-0.04,6.82,52.8,0,0.5
2025-05-07,3,4,7,10,15,1,21,18,3,3,0.04,6.77,53.5,0,0
2025-05-07,3,4,7,10,15,1,21,18,4,4,0.01,6.88,52.4,0,1
2025-05-07,3,4,7,10,15,1,21,18,5,5,0.11,6.92,59.2,0,0.5
2025-05-07,3,4,7,10,15,1,21,18,6,6,0.08,7,52,0,0.5
2025-05-07,3,5,7,10,15,1,22,18,1,1,0.13,6.82,52,0,0
2025-05-07,3,5,7,10,15,1,22,18,2,2,0.04,6.85,54.5,0,0.5
2025-05-07,3,5,7,10,15,1,22,18,3,3,0.02,6.77,49.5,2.5,0
2025-05-07,3,5,7,10,15,1,22,18,4,4,0.2,6.86,53.2,0,0.5
2025-05-07,3,5,7,10,15,1,22,18,5,5,0.21,6.77,52.1,0,1
2025-05-07,3,5,7,10,15,1,22,18,6,6,0.34,6.85,53.3,0,0.5
2025-05-07,3,6,7,10,15,1,22,18,1,1,0.38,6.73,54.4,0,0
2025-05-07,3,6,7,10,15,1,22,18,2,2,0.2,6.74,52.1,0,1
2025-05-07,3,6,7,10,15,1,22,18,3,3,0.37,6.85,53.1,0,0.5
2025-05-07,3,6,7,10,15,1,22,18,4,4,0.13,6.94,52.3,0,0.5
2025-05-07,3,6,7,10,15,1,22,18,5,5,0.03,6.82,53.1,0,0.5
2025-05-07,3,6,7,10,15,1,22,18,6,6,0.12,6.86,55.5,0,0
2025-05-07,3,7,7,10,15,1,22,18,1,1,0.17,6.62,52,0,0.5
2025-05-07,3,7,7,10,15,1,22,18,2,2,0.25,6.73,52.4,0,0.5
2025-05-07,3,7,7,10,15,1,22,18,3,3,0.02,6.72,52,0,1
2025-05-07,3,7,7,10,15,1,22,18,4,4,0.25,6.71,53.3,0,0
2025-05-07,3,7,7,10,15,1,22,18,5,5,0.17,6.71,52,0,0.5
2025-05-07,3,7,7,10,15,1,22,18,6,6,0.23,6.79,58,0,0.5
2025-05-07,3,8,6,10,15,1,22,18,1,1,0.28,6.69,53.2,0,0.5
2025-05-07,3,8,6,10,15,1,22,18,2,2,0.34,6.79,56,0,0
2025-05-07,3,8,6,10,15,1,22,18,3,3,0.36,6.75,53.6,0,0.5
2025-05-07,3,8,6,10,15,1,22,18,4,4,0.34,6.7,52.8,0,0.5
2025-05-07,3,8,6,10,15,1,22,18,5,5,0.43,6.8,53.5,0,0
2025-05-07,3,8,6,10,15,1,22,18,6,6,0.33,6.65,53.9,0,0.5
2025-05-07,3,9,8,10,10,1,22,18,1,1,0.36,6.83,52.1,0,1
2025-05-07,3,9,8,10,10,1,22,18,2,2,0.41,6.81,53.9,0,0.5
2025-05-07,3,9,8,10,10,1,22,18,3,3,0.3,6.98,52.4,0,0.5
2025-05-07,3,9,8,10,10,1,22,18,4,4,0.23,6.77,59.2,0,0.5
2025-05-07,3,9,8,10,10,1,22,18,5,5,0.49,6.86,51,1,0.5
2025-05-07,3,9,8,10,10,1,22,18,6,6,0.26,6.81,52.2,0,0.5
2025-05-07,3,10,6,10,15,1,22,18,1,1,0.15,6.65,52.9,0,1
2025-05-07,3,10,6,10,15,1,22,18,2,2,0.11,6.68,52.6,0,0.5
2025-05-07,3,10,6,10,15,1,22,18,3,3,0.14,6.74,54.5,0,0.5
2025-05-07,3,10,6,10,15,1,22,18,4,4,0.18,6.78,52,0,0.5
2025-05-07,3,10,6,10,15,1,22,18,5,5,0.33,6.79,56.2,0,0.5
2025-05-07,3,10,6,10,15,1,22,18,6,6,0.41,6.67,52.1,0,1.5
2025-05-07,3,11,8,12,15,1,22,18,1,1,-0.05,6.57,52.8,0,0.5
2025-05-07,3,11,8,12,15,1,22,18,2,2,-0.07,6.66,52,0,1
2025-05-07,3,11,8,12,15,1,22,18,3,3,-0.06,6.63,52.7,0,0.5
2025-05-07,3,11,8,12,15,1,22,18,4,4,-0.01,6.72,52.1,0,1
2025-05-07,3,11,8,12,15,1,22,18,5,5,0.13,6.81,52,0,0
2025-05-07,3,11,8,12,15,1,22,18,6,6,0.13,6.8,53.1,0,0.5
2025-05-07,3,12,7,12,15,1,22,18,1,1,0.23,6.57,52.4,0,0.5
2025-05-07,3,12,7,12,15,1,22,18,2,2,0.09,6.64,55.3,0,0
2025-05-07,3,12,7,12,15,1,22,18,3,3,0.07,6.61,61.7,0,1.5
2025-05-07,3,12,7,12,15,1,22,18,4,4,0.05,6.58,52.5,0,1
2025-05-07,3,12,7,12,15,1,22,18,5,5,0.06,6.74,52.1,0,0.5
2025-05-07,3,12,7,12,15,1,22,18,6,6,0.16,6.79,52.3,0,0.5
2025-05-07,4,1,2,3,3,2,19,19,1,1,0.14,6.78,52.8,0,-0.5
2025-05-07,4,1,2,3,3,2,19,19,2,2,0.4,6.8,53.9,0,-0.5
2025-05-07,4,1,2,3,3,2,19,19,3,3,0.12,6.96,54.9,0,0
2025-05-07,4,1,2,3,3,2,19,19,4,4,0.4,6.89,57.3,0,-0.5
2025-05-07,4,1,2,3,3,2,19,19,5,5,0.26,6.86,52.4,0,0
2025-05-07,4,1,2,3,3,2,19,19,6,6,0.28,6.88,52,0,0
2025-05-07,4,2,6,13,5,1,23,19,1,1,0.25,6.77,53.4,0,0.5
2025-05-07,4,2,6,13,5,1,23,19,2,2,0.19,6.74,53,0,0
2025-05-07,4,2,6,13,5,1,23,19,3,3,0.16,6.66,52,0,0
2025-05-07,4,2,6,13,5,1,23,19,4,4,-0.02,6.84,53.1,0,0
