race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-08-31,4,1,1,15,3,2,26,28,1,1,0.02,6.74,52.6,0,0
2026-08-31,4,1,1,15,3,2,26,28,2,2,-0.04,6.72,53.3,0,0
2026-08-31,4,1,1,15,3,2,26,28,3,3,0.05,6.79,54.4,0,0
2026-08-31,4,1,1,15,3,2,26,28,4,4,0.02,6.82,52.8,0,0
2026-08-31,4,1,1,15,3,2,26,28,5,5,0.1,6.72,52.2,0,0
2026-08-31,4,1,1,15,3,2,26,28,6,6,0.03,6.96,60.2,0,0
2026-08-31,4,2,1,13,3,2,26,28,1,1,-0.01,6.72,53.5,0,0
2026-08-31,4,2,1,13,3,2,26,28,2,2,-0.05,6.82,52,0,0
2026-08-31,4,2,1,13,3,2,26,28,3,3,0.01,6.88,53.4,0,0
2026-08-31,4,2,1,13,3,2,26,28,4,4,0.13,6.71,53.8,0,-0.5
2026-08-31,4,2,1,13,3,2,26,28,5,5,0.04,6.71,55,0,0
2026-08-31,4,2,1,13,3,2,26,28,6,6,0.18,6.78,53.7,0,-0.5
2026-08-31,4,3,0,17,3,2,26,28,1,1,-0.03,6.87,52,0,0
2026-08-31,4,3,0,17,3,2,26,28,2,2,-0.02,6.9,53.9,0,0
2026-08-31,4,3,0,17,3,2,26,28,3,3,-0.02,6.58,52.4,0,-0.5
2026-08-31,4,3,0,17,3,2,26,28,4,4,-0.06,6.89,52.4,0,-0.5
2026-08-31,4,3,0,17,3,2,26,28,5,5,-0.11,6.7,51,1,0
2026-08-31,4,3,0,17,3,2,26,28,6,6,-0.05,6.84,47.2,0,0
2026-08-31,4,4,1,5,3,2,26,28,1,1,-0.1,6.82,47.6,0,-0.5
2026-08-31,4,4,1,5,3,2,26,28,2,2,-0.06,6.9,54.7,0,0
2026-08-31,4,4,1,5,3,2,26,28,3,3,0.01,6.85,52,0,0
2026-08-31,4,4,1,5,3,2,26,28,4,4,0.14,6.79,55.3,0,0
2026-08-31,4,4,1,5,3,2,26,28,5,5,-0.1,6.84,52.1,0,0
2026-08-31,4,4,1,5,3,2,26,28,6,6,0.04,6.84,51,1,0
2026-08-31,4,5,4,5,3,2,27,28,1,1,0.11,6.97,53,0,0.5
2026-08-31,4,5,4,5,3,2,27,28,2,2,0.04,6.86,52.7,0,0
2026-08-31,4,5,4,5,3,2,27,28,3,3,-0.03,6.84,53.4,0,0
2026-08-31,4,5,4,5,3,2,27,28,4,4,0.03,6.93,52.7,0,0
2026-08-31,4,5,4,5,3,2,27,28,5,5,0.02,6.84,48.1,0,0
2026-08-31,4,5,4,5,3,2,27,28,6,6,0.01,6.81,52.8,0,0
2026-08-31,4,6,2,5,3,2,27,28,1,1,0.07,6.88,46,1,0
2026-08-31,4,6,2,5,3,2,27,28,2,2,0.26,7.03,53.4,0,0
2026-08-31,4,6,2,5,3,2,27,28,3,3,0.08,6.93,52,0,-0.5
2026-08-31,4,6,2,5,3,2,27,28,4,4,0.06,6.88,54.4,0,0
2026-08-31,4,6,2,5,3,2,27,28,5,5,0.16,6.7,53.4,0,0
2026-08-31,4,6,2,5,3,2,27,28,6,6,-0.03,6.77,55.7,0,0
2026-08-31,4,7,2,5,3,2,27,28,1,1,0.03,6.84,53.8,0,-0.5
2026-08-31,4,7,2,5,3,2,27,28,2,2,0.16,6.86,52.8,0,0
2026-08-31,4,7,2,5,3,2,27,28,3,3,0.01,6.84,52.9,0,0
2026-08-31,4,7,2,5,3,2,27,28,4,4,-0.01,6.74,52.6,0,0
2026-08-31,4,7,2,5,3,2,27,28,5,5,0.05,6.81,53.3,0,0
2026-08-31,4,7,2,5,3,2,27,28,6,6,0.12,6.82,54.2,0,0
2026-08-31,4,8,3,5,3,2,27,28,1,1,0.05,6.72,52,0,0
2026-08-31,4,8,3,5,3,2,27,28,2,2,0.09,6.86,44.5,2.5,-0.5
2026-08-31,4,8,3,5,3,2,27,28,3,3,-0.04,6.84,55.3,0,0
2026-08-31,4,8,3,5,3,2,27,28,4,4,0.04,6.91,52.4,0,-0.5
2026-08-31,4,8,3,5,3,2,27,28,5,5,0.11,6.99,52,0,0
2026-08-31,4,8,3,5,3,2,27,28,6,6,0.05,6.89,53.9,0,0
2026-08-31,4,9,1,13,3,2,27,28,1,1,0.12,6.73,53.7,0,-0.5
2026-08-31,4,9,1,13,3,2,27,28,2,2,0.17,6.72,52.2,0,0
2026-08-31,4,9,1,13,3,2,27,28,3,3,0.15,6.85,47.2,0,0
2026-08-31,4,9,1,13,3,2,27,28,4,4,0.07,6.83,53.4,0,0
2026-08-31,4,9,1,13,3,2,27,28,5,5,0.16,6.84,52.7,0,0
2026-08-31,4,9,1,13,3,2,27,28,6,6,0.06,6.78,47.6,0,-0.5
2026-08-31,4,10,1,5,3,2,27,28,1,1,0.05,6.71,55,0,0
2026-08-31,4,10,1,5,3,2,27,28,2,2,0.02,6.87,52.1,0,-0.5
2026-08-31,4,10,1,5,3,2,27,28,3,3,0.09,6.89,52.7,0,0
2026-08-31,4,10,1,5,3,2,27,28,4,4,0.12,6.8,48.1,0,0
2026-08-31,4,10,1,5,3,2,27,28,5,5,0.14,6.82,54.7,0,0
2026-08-31,4,10,1,5,3,2,27,28,6,6,0.13,6.76,53.5,0,0
2026-08-31,4,11,2,15,3,2,27,28,1,1,0.06,6.77,53.4,0,0
2026-08-31,4,11,2,15,3,2,27,28,2,2,0.26,6.77,51,1,0
2026-08-31,4,11,2,15,3,2,27,28,3,3,0.29,6.9,52.4,0,-0.5
2026-08-31,4,11,2,15,3,2,27,28,4,4,0.05,6.93,52.9,0,0
2026-08-31,4,11,2,15,3,2,27,28,5,5,0.05,6.92,52.8,0,0
2026-08-31,4,11,2,15,3,2,27,28,6,6,-0.04,6.75,53,0,0.5
2026-08-31,4,12,1,15,3,2,27,28,1,1,0.1,6.82,50.5,1.5,-0.5
2026-08-31,4,12,1,15,3,2,27,28,2,2,0.09,6.74,45.5,1.5,0
2026-08-31,4,12,1,15,3,2,27,28,3,3,-0.01,6.65,52,0,0
2026-08-31,4,12,1,15,3,2,27,28,4,4,0.07,6.71,52,0,-0.5
2026-08-31,4,12,1,15,3,2,27,28,5,5,0.19,6.72,52,0,0
2026-08-31,4,12,1,15,3,2,27,28,6,6,0.04,6.68,53.3,0,0
2026-08-31,5,1,1,7,2,2,27,27,1,1,0.12,6.74,52,0,-0.5
2026-08-31,5,1,1,7,2,2,27,27,2,2,0.14,6.71,52,0,0
2026-08-31,5,1,1,7,2,2,27,27,3,3,0.16,6.77,53,0,-0.5
2026-08-31,5,1,1,7,2,2,27,27,4,4,0.03,6.75,56.5,0,-0.5
2026-08-31,5,1,1,7,2,2,27,27,5,5,-0.02,6.73,52,0,0
2026-08-31,5,1,1,7,2,2,27,27,6,6,0.02,6.8,52,0,0
2026-08-31,5,2,4,5,2,2,25,27,1,1,0.07,6.74,52.6,0,-0.5
2026-08-31,5,2,4,5,2,2,25,27,2,2,0.01,6.71,52,0,0
2026-08-31,5,2,4,5,2,2,25,27,3,3,0.08,6.78,52,0,-0.5
2026-08-31,5,2,4,5,2,2,25,27,4,4,0,6.81,52,0,0
2026-08-31,5,2,4,5,2,2,25,27,5,5,0.04,6.91,56.5,0,-0.5
2026-08-31,5,2,4,5,2,2,25,27,6,6,0.05,6.84,55.5,0,-0.5
2026-08-31,5,3,2,5,2,2,25,27,1,1,0.11,6.71,52,0,-0.5
2026-08-31,5,3,2,5,2,2,25,27,2,,,0,0,0,0
2026-08-31,5,3,2,5,2,2,25,27,3,2,0.06,6.79,56.8,0,0
2026-08-31,5,3,2,5,2,2,25,27,4,3,0.05,6.83,52,0,0
2026-08-31,5,3,2,5,2,2,25,27,5,4,0.07,6.84,51.5,0.5,0
2026-08-31,5,3,2,5,2,2,25,27,6,5,0.17,6.86,52.9,0,-0.5
2026-08-31,5,4,1,11,2,2,26,27,1,1,0.13,6.7,52,0,-0.5
2026-08-31,5,4,1,11,2,2,26,27,2,2,0.08,6.73,52,0,0
2026-08-31,5,4,1,11,2,2,26,27,3,3,0.06,6.77,51.5,0.5,0
2026-08-31,5,4,1,11,2,2,26,27,4,4,0.02,6.72,52,0,0
2026-08-31,5,4,1,11,2,2,26,27,5,5,0.08,6.66,52,0,-0.5
2026-08-31,5,4,1,11,2,2,26,27,6,6,0.33,6.7,52.6,0,0
2026-08-31,5,5,2,5,2,2,26,27,1,1,0.15,6.71,52,0,-0.5
2026-08-31,5,5,2,5,2,2,26,27,2,2,0.18,6.74,52,0,-0.5
