race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-11-22,1,1,1,2,1,1,9,13,1,1,-0.08,6.8,52.4,0,-0.5
2025-11-22,1,1,1,2,1,1,9,13,2,2,0.03,6.77,52,0,-0.5
2025-11-22,1,1,1,2,1,1,9,13,3,3,0.01,6.67,52,0,-0.5
2025-11-22,1,1,1,2,1,1,9,13,4,4,0.09,6.72,52,0,0
2025-11-22,1,1,1,2,1,1,9,13,5,5,0.06,6.6,51.5,0.5,-0.5
2025-11-22,1,1,1,2,1,1,9,13,6,6,0.31,6.65,54.2,0,-0.5
2025-11-22,1,2,3,10,2,1,14,13,1,1,0.2,6.62,52,0,-0.5
2025-11-22,1,2,3,10,2,1,14,13,2,2,0.04,6.76,52,0,0
2025-11-22,1,2,3,10,2,1,14,13,3,3,-0.01,6.82,52.3,0,0
2025-11-22,1,2,3,10,2,1,14,13,4,4,0,6.71,51.5,0.5,-0.5
2025-11-22,1,2,3,10,2,1,14,13,5,5,0.06,6.66,53.2,0,-0.5
2025-11-22,1,2,3,10,2,1,14,13,6,6,0.06,6.78,51.5,0.5,-0.5
2025-11-22,1,3,2,10,1,1,14,13,1,1,0.11,6.7,52,0,-0.5
2025-11-22,1,3,2,10,1,1,14,13,2,2,0.2,6.61,50,2,0
2025-11-22,1,3,2,10,1,1,14,13,3,5,-0.08,6.6,52,0,-0.5
2025-11-22,1,3,2,10,1,1,14,13,4,6,-0.1,6.77,52,0,-0.5
2025-11-22,1,3,2,10,1,1,14,13,5,3,0.07,6.71,53,0,-0.5
2025-11-22,1,3,2,10,1,1,14,13,6,4,0.08,6.72,52.9,0,-0.5
2025-11-22,1,4,2,10,1,1,13,13,1,1,-0.01,6.79,60.2,0,-0.5
2025-11-22,1,4,2,10,1,1,13,13,2,2,0.01,6.7,53.9,0,0
2025-11-22,1,4,2,10,1,1,13,13,3,3,0,6.82,52.7,0,-0.5
2025-11-22,1,4,2,10,1,1,13,13,4,4,0.01,6.81,55.6,0,-0.5
2025-11-22,1,4,2,10,1,1,13,13,5,5,-0.01,6.84,52,0,-0.5
2025-11-22,1,4,2,10,1,1,13,13,6,6,0.07,6.73,55.4,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,1,1,-0.04,6.74,52.7,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,2,2,-0.05,6.9,53.3,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,3,3,-0.1,6.8,52.3,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,4,4,-0.03,6.76,52.5,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,5,5,-0.02,6.9,54.7,0,-0.5
2025-11-22,1,5,1,10,1,1,13,13,6,6,-0.03,6.7,52.9,0,-0.5
2025-11-22,1,6,1,8,1,1,12,13,1,1,0.02,6.7,53.3,0,-0.5
2025-11-22,1,6,1,8,1,1,12,13,2,2,-0.04,6.76,54,0,-0.5
2025-11-22,1,6,1,8,1,1,12,13,3,3,0.08,6.71,51,1,-0.5
2025-11-22,1,6,1,8,1,1,12,13,4,5,0.18,6.79,54.4,0,-0.5
2025-11-22,1,6,1,8,1,1,12,13,5,4,-0.09,6.77,53.5,0,-0.5
2025-11-22,1,6,1,8,1,1,12,13,6,6,-0.01,6.82,51,1,0
2025-11-22,1,7,1,8,1,1,11,13,1,1,0.21,6.64,52,0,0
2025-11-22,1,7,1,8,1,1,11,13,2,2,0.14,6.68,53,0,0
2025-11-22,1,7,1,8,1,1,11,13,3,3,0.03,6.68,52,0,-0.5
2025-11-22,1,7,1,8,1,1,11,13,4,4,0.03,6.78,54.7,0,-0.5
2025-11-22,1,7,1,8,1,1,11,13,5,5,0.16,6.69,52.8,0,0
2025-11-22,1,7,1,8,1,1,11,13,6,6,0.24,6.61,52,0,-0.5
2025-11-22,1,8,0,17,0,1,11,13,1,1,0.03,6.69,53.2,0,-0.5
2025-11-22,1,8,0,17,0,1,11,13,2,2,0.12,6.71,55.6,0,-0.5
2025-11-22,1,8,0,17,0,1,11,13,3,3,0.03,6.7,52,0,-0.5
2025-11-22,1,8,0,17,0,1,11,13,4,4,0.03,6.65,52,0,-0.5
2025-11-22,1,8,0,17,0,1,11,13,5,5,-0.03,6.76,52,0,0
2025-11-22,1,8,0,17,0,1,11,13,6,6,0.01,6.67,51,1,-0.5
2025-11-22,1,9,0,17,0,1,10,13,1,1,0.03,6.72,52,0,-0.5
2025-11-22,1,9,0,17,0,1,10,13,2,2,-0.12,6.72,52,0,-0.5
2025-11-22,1,9,0,17,0,1,10,13,3,3,-0.08,6.67,51.5,0.5,-0.5
2025-11-22,1,9,0,17,0,1,10,13,4,4,0.19,6.76,56.8,0,-0.5
2025-11-22,1,9,0,17,0,1,10,13,5,5,0.09,6.68,53.3,0,0
2025-11-22,1,9,0,17,0,1,10,13,6,6,0.15,6.6,52,0,0
2025-11-22,1,10,0,17,0,1,10,13,1,1,0.04,6.77,52.7,0,-0.5
2025-11-22,1,10,0,17,0,1,10,13,2,2,-0.01,6.62,51.5,0.5,-0.5
2025-11-22,1,10,0,17,0,1,10,13,3,3,0.11,6.72,55.4,0,-0.5
2025-11-22,1,10,0,17,0,1,10,13,4,4,0.09,6.68,54,0,-0.5
2025-11-22,1,10,0,17,0,1,10,13,5,5,-0.06,6.61,52.7,0,-0.5
2025-11-22,1,10,0,17,0,1,10,13,6,6,-0.03,6.76,52,0,-0.5
2025-11-22,1,11,1,2,1,1,9,13,1,1,-0.03,6.7,53.9,0,0
2025-11-22,1,11,1,2,1,1,9,13,2,2,0.06,6.66,54.7,0,-0.5
2025-11-22,1,11,1,2,1,1,9,13,3,3,0.11,6.76,52.9,0,-0.5
2025-11-22,1,11,1,2,1,1,9,13,4,4,-0.02,6.81,52.1,0,-0.5
2025-11-22,1,11,1,2,1,1,9,13,5,5,0.01,6.66,53.3,0,-0.5
2025-11-22,1,11,1,2,1,1,9,13,6,6,0.19,6.75,54.7,0,-0.5
2025-11-22,1,12,0,17,0,1,9,13,1,1,0,6.84,52,0,-0.5
2025-11-22,1,12,0,17,0,1,9,13,2,2,0.01,6.68,52.9,0,-0.5
2025-11-22,1,12,0,17,0,1,9,13,3,3,0.05,6.72,52,0,-0.5
2025-11-22,1,12,0,17,0,1,9,13,4,4,-0.07,6.82,60.2,0,-0.5
2025-11-22,1,12,0,17,0,1,9,13,5,5,-0.05,6.7,50,2,0
2025-11-22,1,12,0,17,0,1,9,13,6,6,-0.03,6.83,52.3,0,0
2025-11-22,2,1,0,17,0,1,15,12,1,1,0.08,6.67,52,0,-0.5
2025-11-22,2,1,0,17,0,1,15,12,2,2,0.12,6.74,55.6,0,-0.5
2025-11-22,2,1,0,17,0,1,15,12,3,3,0.09,6.8,52.7,0,-0.5
2025-11-22,2,1,0,17,0,1,15,12,4,4,0.17,6.71,52,0,-0.5
2025-11-22,2,1,0,17,0,1,15,12,5,5,0.21,6.64,52,0,0
2025-11-22,2,1,0,17,0,1,15,12,6,6,0.22,6.8,52.3,0,-0.5
2025-11-22,2,2,0,17,0,1,13,12,1,1,-0.12,6.67,52.4,0,-0.5
2025-11-22,2,2,0,17,0,1,13,12,2,2,-0.1,6.71,53.5,0,0
2025-11-22,2,2,0,17,0,1,13,12,3,3,-0.12,6.71,54.1,0,-0.5
2025-11-22,2,2,0,17,0,1,13,12,4,4,-0.1,6.74,54.8,0,-0.5
2025-11-22,2,2,0,17,0,1,13,12,5,5,-0.01,6.82,53,0,-0.5
2025-11-22,2,2,0,17,0,1,13,12,6,6,-0.09,6.74,54.8,0,-0.5
2025-11-22,2,3,0,17,0,1,13,12,1,1,0.12,6.73,52,0,-0.5
2025-11-22,2,3,0,17,0,1,13,12,2,2,0.13,6.77,54.1,0,-0.5
2025-11-22,2,3,0,17,0,1,13,12,3,3,0.05,6.77,53.3,0,-0.5
2025-11-22,2,3,0,17,0,1,13,12,4,4,-0.05,6.66,52.7,0,-0.5
2025-11-22,2,3,0,17,0,1,13,12,5,5,-0.03,6.76,53.4,0,0
2025-11-22,2,3,0,17,0,1,13,12,6,6,-0.02,6.72,51.5,0.5,0.5
2025-11-22,2,4,0,17,0,1,13,12,1,1,0.06,6.66,55.9,0,-0.5
2025-11-22,2,4,0,17,0,1,13,12,2,2,0.14,6.8,53.5,0,-0.5
2025-11-22,2,4,0,17,0,1,13,12,3,3,0.02,6.72,52,0,-0.5
2025-11-22,2,4,0,17,0,1,13,12,4,4,0.42,6.72,52,0,-0.5
2025-11-22,2,4,0,17,0,1,13,12,5,5,0.27,6.72,52.5,0,-0.5
2025-11-22,2,4,0,17,0,1,13,12,6,6,0.37,6.68,52.6,0,-0.5
2025-11-22,2,5,0,17,0,1,14,12,1,1,0.05,6.63,52,0,0
2025-11-22,2,5,0,17,0,1,14,12,2,2,-0.1,6.74,54.4,0,-0.5
2025-11-22,2,5,0,17,0,1,14,12,3,3,0.02,6.65,52.1,0,-0.5
2025-11-22,2,5,0,17,0,1,14,12,4,4,0.04,6.62,53.9,0,-0.5
2025-11-22,2,5,0,17,0,1,14,12,5,5,0.03,6.72,52,0,-0.5
2025-11-22,2,5,0,17,0,1,14,12,6,6,0.13,6.78,54.1,0,-0.5
2025-11-22,2,6,0,17,0,1,14,12,1,1,0.07,6.62,52.1,0,0
2025-11-22,2,6,0,17,0,1,14,12,2,2,0.19,6.71,57,0,-0.5
2025-11-22,2,6,0,17,0,1,14,12,3,3,0.11,6.75,56.9,0,0
2025-11-22,2,6,0,17,0,1,14,12,4,4,0.01,6.72,55.6,0,-0.5
2025-11-22,2,6,0,17,0,1,14,12,5,5,0.08,6.75,52,0,-0.5
2025-11-22,2,6,0,17,0,1,14,12,6,6,0.04,6.72,53.1,0,0
2025-11-22,2,7,0,17,0,1,15,12,1,1,-0.03,6.61,54.6,0,0
2025-11-22,2,7,0,17,0,1,15,12,2,2,0.15,6.74,53,0,-0.5
2025-11-22,2,7,0,17,0,1,15,12,3,3,0.08,6.7,53.4,0,0
