race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,1,3538,菊池 峰晴,4,58,52.3,0,0,0.21,4.11,15.22,36.96,5.65,32.39,54.93,22.86,32.38,35.71,57.14
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,2,3459,中野 和裕,3,59,53.5,0,0,0.17,3.44,12.5,23.75,0,0,0,22.92,36.46,30.5,47.52
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,3,4202,浮田 圭浩,3,43,54.1,0,0,0.19,4.57,26.47,45.59,4.33,22.22,33.33,14.61,30.34,28.57,46.43
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,4,4292,麻生 慎介,1,41,53,0,0,0.14,6.3,42.7,59.55,4.6,20,60,36.62,50,30.28,47.89
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,5,3747,國崎 良春,2,51,52,0,0,0.16,5.53,39.73,58.9,5.41,40.63,62.5,27.08,34.38,30.28,41.55
2026-07-05,1,1,2026-07-05 15:25:00,5,にっぽん未来プロジェクト競走in桐生,6,5010,宇留田 翔平,2,29,53.8,0,0,0.14,5.65,41.07,58.93,5.12,36.59,48.78,13.16,31.58,42.14,61.43
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,1,4465,大西 賢,3,39,52,0,0,0.2,4.92,27.27,45.45,4.58,26.32,47.37,25,34.09,30.22,43.17
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,2,4607,鶴田 勇雄,2,37,52.2,0,0,0.18,5.91,37.72,60.53,6.11,44.44,55.56,27.42,44.35,31.43,54.29
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,3,3508,久富 政弘,2,54,54.2,0,0,0.2,5.68,39.73,58.9,5.67,33.33,44.44,32.45,49.01,20,35
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,4,5090,生方 靖亜,3,25,53.2,0,0,0.15,5.22,32.76,50,5.1,32.17,49.65,34.78,54.35,45,62.14
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,5,5433,米本 圭佑,4,21,51,0,0,0.24,1.91,1.85,5.56,1.93,0,7.14,33.1,55.86,35.04,56.93
2026-07-05,1,2,2026-07-05 15:59:00,5,にっぽん未来プロジェクト競走in桐生,6,3412,鈴木 博,1,56,53.2,0,0,0.16,6.77,50.89,75,6.15,45.83,66.67,37.18,57.69,28.89,42.22
2026-07-05,1,3,2026-07-05 16:30:00,5,にっぽん未来プロジェクト競走in桐生,1,3741,松尾 基成,3,52,56.1,0,0,0.17,3.65,16.67,25,3.85,22.22,33.33,26.97,40.45,40.44,56.62
2026-07-05,1,3,2026-07-05 16:30:00,5,にっぽん未来プロジェクト競走in桐生,2,4009,小林 一樹,2,47,56.1,0,0,0.13,5.79,41.46,59.76,5.44,39.53,53.49,20.88,41.76,36.17,53.19
2026-07-05,1,3,2026-07-05 16:30:00,5,にっぽん未来プロジェクト競走in桐生,3,4776,竹田 和哉,1,32,52.8,0,0,0.16,6.67,44.92,68.64,6.76,47.06,64.71,33.58,47.76,30.43,45.65
2026-07-05,1,3,2026-07-05 16:30:00,5,にっぽん未来プロジェクト競走in桐生,4,4093,吉田 宗弘,3,45,51.5,1,0,0.19,4.42,23.6,39.33,3.61,16.67,22.22,21.84,34.48,30.3,49.24
