race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,1,3294,野中 義生,3,60,52.2,0,0,0.17,4.53,24.27,39.81,3.79,15.79,21.05,36,52,25,50
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,2,4325,新出 浩司,3,42,52.7,0,0,0.16,5.01,29.81,48.08,5.71,41.18,58.82,26.09,39.13,32,52
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,3,3974,深山 祐二,3,48,52,0,0,0.16,4.16,22.08,32.47,4.5,16.67,50,46.15,61.54,42.31,57.69
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,4,3776,横井 健太,3,50,55.6,0,0,0.19,3.29,10.48,23.81,3.67,20,20,26.92,46.15,48,60
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,5,5100,栗原 一馬,4,28,54.6,0,0,0.2,3.67,19.7,33.33,3.85,19.23,30.77,27.78,47.22,42.86,53.57
2025-09-19,2,1,2025-09-19 10:47:00,5,TAMRONCUP,6,5405,竹内 来,4,21,52,0,0,,1.33,0,3.45,0,0,0,50,50,46.15,69.23
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,1,4618,乃村 康友,3,42,52.7,0,0,0.18,4.4,24.24,37.37,4.71,14.29,57.14,37.14,62.86,48.15,77.78
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,2,3973,崎 利仁,3,49,54.1,0,0,0.2,4.2,20.33,34.96,3.86,16.28,27.91,44,52,48,52
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,3,4131,原 豊土,2,45,55.4,0,0,0.17,5.55,41.38,53.45,6.87,64.52,67.74,58.06,83.87,37.5,58.33
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,4,5012,加倉 侑征,2,28,52.1,0,0,0.12,5.53,35.38,54.62,5.97,41.94,61.29,26.09,39.13,25,39.29
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,5,4759,今泉 友吾,1,35,52,0,0,0.16,6.94,50,71.7,6.3,30.3,63.64,22.22,44.44,29.63,51.85
2025-09-19,2,2,2025-09-19 11:16:00,5,TAMRONCUP,6,5341,山道 諄也,4,24,54.5,1,0,0.26,1.6,1.12,1.12,1.5,0,0,15.79,26.32,48.28,62.07
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,1,4753,森 照夫,3,37,54.6,1,0,0.16,4.85,28.87,47.42,4.39,26.09,47.83,34.78,56.52,34.62,42.31
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,2,3918,深井 利寿,2,51,51.5,1,0,0.16,5.99,36.15,59.23,2.43,0,14.29,30.77,38.46,35.29,58.82
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,3,3929,杢野 誓良,3,49,51.5,0,0,0.15,4.46,22.22,40.74,5.46,32,56,48.65,59.46,36,56
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,4,3556,田中 信一郎,1,52,53.3,0,0,0.15,6.82,51.47,70.59,5.63,42.11,52.63,40,48.57,24.14,44.83
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,5,5402,塚越 陸斗,4,22,52,1,0,,1.4,0,0,0,0,0,20,44,60,80
2025-09-19,2,3,2025-09-19 11:45:00,5,TAMRONCUP,6,4888,金児 隆太,2,38,52.2,1,0,0.17,5.29,31.82,51.82,6.25,47.73,65.91,27.27,54.55,18.18,31.82
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,1,3370,坪内 実,3,58,52.6,0,0,0.2,3.74,21.05,31.58,3,0,33.33,41.67,70.83,9.09,18.18
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,2,3072,西田 靖,3,63,52.2,0,0,0.18,4.23,23.85,33.03,5.58,42.31,57.69,40.91,54.55,53.85,65.38
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,3,3963,原田 秀弥,2,46,54.5,1,0,0.16,5.21,33.33,50.51,4.92,30.77,50,21.74,43.48,34.48,55.17
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,4,5300,横田 海人,3,23,52.4,1,0,0.18,2.39,8.43,12.05,1.19,0,0,37.14,54.29,28,40
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,5,4472,尾嶋 一広,1,38,53.8,1,0,0.15,6.63,55.36,71.43,6.41,48.65,70.27,34.78,43.48,29.63,51.85
2025-09-19,2,4,2025-09-19 12:14:00,5,TAMRONCUP,6,4650,中山 雄太,1,41,52.4,0,0,0.15,5.91,40.32,54.03,6.46,51.35,64.86,20,36,16.13,38.71
2025-09-19,2,5,2025-09-19 12:44:00,5,TAMRONCUP,1,4526,池田 雄祐,2,37,51,1,0,0.16,5.94,41.84,61.22,5.85,48.48,63.64,23.81,33.33,42.86,61.9
2025-09-19,2,5,2025-09-19 12:44:00,5,TAMRONCUP,2,3804,中渡 修作,3,51,52.7,0,0,0.18,3.71,14.63,30.49,0,0,0,14.29,23.81,31.82,45.45
