race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,1,3357,福島 陽子,3,57,47.8,0,0,0.2,3.93,20,32.63,4.6,30,40,34.25,47.95,30.77,46.15
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,2,3392,小森 信雄,3,60,52.6,0,0,0.18,4.41,21.18,37.65,5.11,33.33,33.33,33.75,47.5,42.86,52.75
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,3,4159,向後 龍一,2,44,51,0,0,0.15,5.77,39.68,58.73,6.3,40,80,32,40,32.53,48.19
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,4,4948,木場 悠介,3,33,51.5,0,0,0.14,5.23,35.79,52.63,4.89,33.33,50,24.24,36.36,26.74,44.19
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,5,3965,北中 元樹,2,46,53.5,0,0,0.17,6.58,52.21,72.57,4.64,27.27,36.36,26.47,38.24,27.85,41.77
2026-04-21,1,1,2026-04-21 15:20:00,5,第29回東京スポーツ杯,6,4272,大場 広孝,3,44,56.3,1,0,0.16,4.85,24.32,41.89,3.18,5.88,17.65,35.63,55.17,30.49,42.68
2026-04-21,1,2,2026-04-21 15:46:00,5,第29回東京スポーツ杯,1,4567,上村 慎太郎,3,38,51.5,0,0,0.22,4.07,18.31,36.62,4.7,20,60,35.06,53.25,22.89,44.58
2026-04-21,1,2,2026-04-21 15:46:00,5,第29回東京スポーツ杯,2,5014,梶山 涼斗,3,28,54.4,0,0,0.13,5.1,29.55,48.86,0,0,0,12.28,36.84,26.67,40
2026-04-21,1,2,2026-04-21 15:46:00,5,第29回東京スポーツ杯,3,5051,松本 純平,1,31,54,0,0,0.16,6.39,41.88,65.81,6.25,41.07,67.86,25.76,50,33.7,48.91
2026-04-21,1,2,2026-04-21 15:46:00,5,第29回東京スポーツ杯,4,3569,増田 進,3,54,52.2,1,0,0.18,4.03,16,30,3.67,11.11,22.22,18.33,33.33,40.66,56.04
