race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,1,4407,鹿島 敏弘,3,40,53.2,0,0,0.18,4.86,27.84,49.48,5.07,29.7,49.5,0,0,23.81,28.57
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,2,5077,滝沢 崚,4,28,52.2,0,0,0.2,4.1,16.13,35.48,3.38,12.5,12.5,11.76,23.53,16.67,41.67
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,3,4241,大串 重幸,2,41,53,0,0,0.15,5.76,40.63,60.42,5.3,40,60,55.56,100,43.33,56.67
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,4,4035,杉江 浩明,3,47,52,0,0,0.2,3.68,17.89,28.42,2.56,5.56,11.11,20,20,50,64.29
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,5,4374,永田 義紘,3,41,51,0,0,0.16,4.98,27.47,51.65,0,0,0,0,0,18.75,37.5
2026-01-14,1,1,2026-01-14 15:25:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,6,3105,内山 文典,3,62,52.4,0,0,0.16,4.55,20,44.71,2.83,16.67,16.67,42.86,42.86,40,56
2026-01-14,1,2,2026-01-14 15:53:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,1,5098,大江 純,3,30,53.1,0,0,0.16,4.45,20.45,44.32,3.89,11.11,22.22,30,30,32.14,57.14
2026-01-14,1,2,2026-01-14 15:53:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,2,5228,若林 樹蘭,4,23,52,0,0,0.16,6.09,38.24,60.29,0,0,0,33.33,44.44,37.93,65.52
2026-01-14,1,2,2026-01-14 15:53:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,3,3659,藤生 雄人,3,51,53.5,0,0,0.17,5.64,40.45,59.55,5.84,40.52,56.03,55.56,77.78,12,40
2026-01-14,1,2,2026-01-14 15:53:00,5,第2回便利でお得なキャッシュレス!DKカードカップ,4,4171,榎 幸司,2,43,52.6,0,0,0.17,6.28,44.72,62.6,5.36,36.36,54.55,40,40,40.74,59.26
