race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,1,3778,安達 美帆,3,50,47.2,0,0,0.22,2.87,11.48,16.39,4.7,30,40,34.38,47.5,26.25,40.63
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,2,4408,仁科 さやか,3,40,47.7,0,0,0.19,3.41,18.07,24.1,0,0,0,30,45,33.77,50.33
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,3,3355,橋谷田 佳織,4,57,41,0,0,0.26,3.07,6.98,20.93,4.44,0,44.44,26.52,47.73,38.85,51.59
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,4,5416,龍田 真白,3,20,45,0,0,0.15,2.97,10.39,18.18,2.89,22.22,22.22,32.47,50,35.9,50.64
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,5,3470,新田 芳美,3,56,47,0,0,0.17,5.19,27.78,46.67,6,36.36,54.55,27.91,48.84,29.33,44.67
2026-08-03,1,1,2026-08-03 15:18:00,4,オールレディース 第59回日刊スポーツ杯,6,5180,藤本 紗弥香,4,28,47,0,0,0.21,3.85,20.37,35.19,0,0,0,25.89,37.5,38.06,53.55
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,1,4275,菅野 はやか,3,43,51.5,0,0,0.22,3.29,12,25.33,0,0,0,28.67,47.55,29.75,46.84
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,2,3334,角 ひとみ,2,57,45,0,0,0.2,5.2,33.33,51.02,6.19,33.33,71.43,45.24,64.29,30.38,51.9
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,3,4589,塩崎 桐加,3,34,49.3,0,0,0.17,5.26,28.85,50.96,5.95,40,55,29.66,43.45,26.92,44.87
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,4,4990,田中 博子,4,29,47.5,0,0,0.21,3.46,14.63,21.95,0,0,0,38.79,61.82,33.76,48.41
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,5,3604,武藤 綾子,3,55,48.9,0,0,0.19,4.38,17.58,40.66,0,0,0,38.03,57.04,33.76,50.96
2026-08-03,1,2,2026-08-03 15:42:00,4,オールレディース 第59回日刊スポーツ杯,6,4733,赤井 睦,3,37,47.6,0,0,0.15,5.08,31.65,48.1,5.17,33.33,50,32.92,49.69,28.75,44.38
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,1,4947,間庭 菜摘,3,33,47.2,0,0,0.17,4.26,21.05,34.21,5.9,30,80,26.32,35.96,32.3,46.58
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,2,5291,三嶌 こころ,3,25,48.7,0,0,0.23,4.17,20.93,37.21,0,0,0,31.65,50,29.56,47.8
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,3,5003,来田 衣織,3,30,47,0,0,0.16,5.15,38.66,48.74,0,0,0,42.34,62.04,29.3,44.59
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,4,5390,高橋 涼夏,4,18,47,0,0,0.17,2.27,7.14,10.71,1.57,0,1.64,22.43,41.12,38.65,52.15
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,5,5129,山口 真喜子,2,29,47,0,0,0.17,5.89,37.72,55.26,0,0,0,29.41,40.44,33.55,47.1
2026-08-03,1,3,2026-08-03 16:07:00,4,オールレディース 第59回日刊スポーツ杯,6,4071,古賀 千晶,3,45,46,0,0,0.17,4.64,27.91,37.21,4.54,17.86,50,28.04,40.19,42.14,54.09
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,1,5123,福山 恵里奈,3,30,47.4,1,0,0.17,4.21,22.81,39.47,4.33,22.22,44.44,42.24,62.93,28.75,41.25
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,2,5108,柴田 愛梨,4,27,47.2,0,0,0.25,2.96,7.41,16.67,1.96,3.85,11.54,51.49,67.16,30.52,50
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,3,3175,渡辺 千草,3,62,48,0,0,0.17,4.42,20.24,44.05,5,40,45,23.14,37.19,38.13,55
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,4,4965,福岡 泉水,3,28,50.9,0,0,0.19,4.53,21.88,41.67,7.56,77.78,77.78,45.21,60.27,35.48,52.9
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,5,3845,中谷 朋子,2,49,45,0,0,0.21,5.65,37.35,57.83,4.08,23.08,30.77,46.46,60.63,28.48,44.94
2026-08-03,1,4,2026-08-03 16:33:00,4,オールレディース 第59回日刊スポーツ杯,6,5069,山崎 小葉音,3,25,44.5,0,0,0.17,4.67,25.53,46.81,6,46.67,56.67,41.73,54.33,31.88,48.13
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,1,5340,樋江井 舞,3,25,45,0,0,0.16,4.15,20.79,38.61,3.38,0,25,40.3,61.94,27.95,42.86
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,2,5182,宮崎 安奈,3,28,47,0,0,0.14,4.45,24.42,38.37,3.33,22.22,27.78,29.17,48.61,35.9,49.36
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,3,4045,佐々木 裕美,3,46,48.1,0,0,0.17,4.72,29.47,43.16,6.15,40,65,28.4,43.21,37.97,56.33
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,4,4773,中川 りな,2,33,48.8,0,0,0.17,6.21,46.43,67.14,0,0,0,33.53,51.18,32.26,53.55
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,5,5416,龍田 真白,3,20,45,0,0,0.15,2.97,10.39,18.18,2.89,22.22,22.22,32.47,50,35.9,50.64
2026-08-03,1,5,2026-08-03 17:01:00,4,オールレディース 第59回日刊スポーツ杯,6,4936,戸敷 晃美,2,29,47.4,2,0,0.16,6.23,44.32,64.77,0,0,0,32.5,55,32.72,50
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,1,4408,仁科 さやか,3,40,47.7,0,0,0.19,3.41,18.07,24.1,0,0,0,30,45,33.77,50.33
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,2,3528,笠野 友紀恵,3,55,47.8,0,0,0.2,3.65,9.3,25.58,2.86,0,14.29,32.39,56.34,21.09,36.73
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,3,4014,片岡 恵里,2,46,47,1,0,0.17,5.54,38.98,53.39,7.3,50,80,34.21,51.32,36.13,54.84
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,4,5204,宇恵 有香,4,29,47,0,0,0.18,4.05,14.29,37.66,0,0,0,43.75,54.46,36.71,49.37
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,5,4240,今井 裕梨,2,42,44.5,0,0,0.15,5.39,35.23,55.68,6.08,44,58,40.51,55.7,31.17,48.7
2026-08-03,1,6,2026-08-03 17:28:00,4,オールレディース 第59回日刊スポーツ杯,6,3474,松瀬 弘美,3,56,45.5,0,0,0.19,4.3,23.93,37.61,2.89,0,22.22,32.96,51.4,36.81,50.31
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,1,4784,向井田 真紀,3,38,51.1,1,0,0.21,3.58,16,30,0,0,0,31.82,46.1,30.52,42.21
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,2,5180,藤本 紗弥香,4,28,47,0,0,0.21,3.85,20.37,35.19,0,0,0,25.89,37.5,38.06,53.55
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,3,3302,谷川 里江,3,59,46.5,0,0,0.18,4.85,32.31,46.15,0,0,0,38.51,56.08,29.03,42.58
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,4,3604,武藤 綾子,3,55,48.9,0,0,0.19,4.38,17.58,40.66,0,0,0,38.03,57.04,33.76,50.96
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,5,5163,清水 愛海,1,26,45.5,1,0,0.16,6.29,45,63,7.71,67.86,78.57,40.31,59.69,29.11,44.3
2026-08-03,1,7,2026-08-03 17:55:00,4,オールレディース 第59回日刊スポーツ杯,6,4927,関野 文,2,32,45.5,0,0,0.16,5.8,38.98,59.32,6.18,45.45,63.64,32.32,50,34.38,53.13
2026-08-03,1,8,2026-08-03 18:23:00,4,オールレディース 第59回日刊スポーツ杯,1,3509,池 千夏,3,54,49.9,0,0,0.15,3.39,10,26.25,3.81,18.75,31.25,36.69,50.3,21.15,36.54
2026-08-03,1,8,2026-08-03 18:23:00,4,オールレディース 第59回日刊スポーツ杯,2,4885,大山 千広,2,30,47.2,0,0,0.15,6.98,56.25,71.25,0,0,0,28.99,42.03,27.5,43.13
2026-08-03,1,8,2026-08-03 18:23:00,4,オールレディース 第59回日刊スポーツ杯,3,3518,倉田 郁美,3,58,48.7,0,0,0.19,4.49,25.29,42.53,2.67,0,5.56,26.76,38.73,30.19,52.83
2026-08-03,1,8,2026-08-03 18:23:00,4,オールレディース 第59回日刊スポーツ杯,4,4275,菅野 はやか,3,43,51.5,0,0,0.22,3.29,12,25.33,0,0,0,28.67,47.55,29.75,46.84
