race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,1,4268,和合 俊介,3,39,60.2,0,0,0.16,3.69,14.94,28.74,4,0,25,40.74,55.56,40,56
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,2,4589,塩崎 桐加,3,33,50.3,1,0,0.17,5.73,44.44,58.02,0,0,0,22.73,40.91,13.64,22.73
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,3,3297,藤丸 光一,3,58,50,0,0,0.19,4.46,18.48,42.39,4.5,20,40,54.55,72.73,24,32
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,4,3306,武田 正紀,3,57,54,0,0,0.18,3.86,12.64,31.03,4.65,19.79,43.75,50,68.75,42.86,47.62
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,5,5327,西田 和加,4,21,48.7,0,0,0.21,1.29,0,1.72,1.08,0,0,19.23,50,12.5,25
2025-09-13,2,1,2025-09-13 10:47:00,5,第41回日本モーターボート選手会会長賞,6,4128,川口 貴久,3,45,54.5,0,0,0.15,3.96,21.15,34.62,5.62,38.24,61.76,31.25,50,52,80
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,1,3361,岡部 浩,3,56,52.4,0,0,0.19,3.49,11.59,21.74,0,0,0,21.74,47.83,33.33,33.33
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,2,4788,小池 哲也,1,36,52.8,0,0,0.15,5.74,39.47,54.39,6.24,42.86,71.43,41.67,45.83,25,50
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,3,5310,土屋 蘭,3,20,46.5,0,0,0.22,3.35,9.68,20.97,0,0,0,23.81,42.86,32,60
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,4,3489,大場 敏,2,58,52.1,0,0,0.15,5.82,36.43,61.24,6.63,47.92,72.92,43.75,56.25,12,36
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,5,4813,宮内 直哉,3,35,52.2,0,0,0.2,4.22,22.11,35.79,4.59,23.53,47.06,37.5,62.5,50,62.5
2025-09-13,2,2,2025-09-13 11:16:00,5,第41回日本モーターボート選手会会長賞,6,4318,桑原 将光,2,41,52,1,0,0.16,4.97,29.09,50,6.05,37.93,65.52,13.04,26.09,28.57,50
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,1,4182,吉田 和仁,3,41,54.9,1,0,0.16,4.3,17.39,35.87,4.88,41.18,41.18,25,40,41.18,52.94
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,2,4551,三川 昂暁,2,36,52.1,0,0,0.18,5.5,30.48,58.1,6.11,44.44,55.56,20,44,47.06,82.35
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,3,3900,香川 素子,2,48,47.4,1,0,0.18,6.49,51.95,68.83,6.56,43.75,75,58.06,67.74,25,50
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,4,4225,土屋 千明,1,43,47,0,0,0.17,6.62,44.87,70.51,5.7,33.93,58.93,52,60,42.11,57.89
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,5,4193,郷原 章平,2,44,52,1,0,0.16,5.85,46.51,58.14,5.71,42.86,42.86,50,75,46.67,66.67
2025-09-13,2,3,2025-09-13 11:45:00,5,第41回日本モーターボート選手会会長賞,6,5399,長野 未来,4,23,44,0,0,,1.09,0,0,0,0,0,24,40,50,59.09
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,1,3414,加瀬 智宏,3,55,55.4,0,0,0.15,4.57,28,37.33,5.4,26.67,53.33,40,40,31.82,40.91
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,2,4930,佐藤 悠,2,29,52.3,1,0,0.14,6.07,43.97,62.07,5.56,37.04,51.85,0,14.29,20,40
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,3,3792,田中 豪,1,52,53,0,0,0.18,6.29,47.47,70.71,5.19,32.56,51.16,32,56,20,40
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,4,3742,宮地 秀祈,3,51,52,0,0,0.18,4.26,16.22,39.19,4,16.67,33.33,37.5,50,20,33.33
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,5,5220,青木 蓮,2,24,51.5,1,0,0.14,6.45,51.46,66.99,5.34,36.73,45.92,36,52,36.36,54.55
2025-09-13,2,4,2025-09-13 12:14:00,5,第41回日本モーターボート選手会会長賞,6,4535,北山 康介,1,35,52,1,0,0.13,6.98,58.43,76.4,7.33,72.22,72.22,33.33,50,26.67,40
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,1,3505,山田 竜一,2,54,51.5,0,0,0.15,5.18,32.73,52.73,5.68,32.5,55,50,57.69,39.13,69.57
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,2,4011,堀之内 紀代子,3,46,47,1,0,0.17,6.35,47.79,66.37,6.1,40,60,40,46.67,39.13,43.48
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,3,3950,石川 哲秀,3,49,56.3,1,0,0.15,3.65,16.67,30,4.11,22.22,33.33,42.86,64.29,26.92,53.85
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,4,4903,吉田 凌太朗,1,31,52,0,0,0.15,6.58,48.76,68.6,0,0,0,43.75,50,19.05,38.1
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,5,4268,和合 俊介,3,39,60.2,0,0,0.16,3.69,14.94,28.74,4,0,25,40.74,55.56,40,56
2025-09-13,2,5,2025-09-13 12:44:00,5,第41回日本モーターボート選手会会長賞,6,5269,山口 晃朋,3,24,52,1,0,0.15,5.59,33.33,56.25,3.23,14.29,17.14,26.09,39.13,55,75
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,1,5310,土屋 蘭,3,20,46.5,0,0,0.22,3.35,9.68,20.97,0,0,0,23.81,42.86,32,60
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,2,4538,笠置 博之,2,35,53.9,0,0,0.15,5.54,39.29,50.89,4.88,36,44,24,44,43.75,56.25
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,3,4230,濱崎 直矢,1,42,53,1,0,0.14,6.77,49.12,64.04,5.91,40.52,60.34,20,20,19.05,19.05
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,4,5327,西田 和加,4,21,48.7,0,0,0.21,1.29,0,1.72,1.08,0,0,19.23,50,12.5,25
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,5,4977,馬野 耀,2,31,54.2,0,0,0.18,5.89,39.05,61.9,5.29,28.57,57.14,50,71.43,22.73,36.36
2025-09-13,2,6,2025-09-13 13:14:00,5,第41回日本モーターボート選手会会長賞,6,3582,吉川 昭男,2,52,52.7,0,0,0.17,6.36,50.85,64.41,5.46,38.46,57.69,53.57,67.86,50,75
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,1,4311,岡村 仁,1,41,52,0,0,0.17,6.44,47.06,72.94,8.11,55.56,77.78,53.33,80,19.05,28.57
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,2,4813,宮内 直哉,3,35,52.2,0,0,0.2,4.22,22.11,35.79,4.59,23.53,47.06,37.5,62.5,50,62.5
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,3,4252,松下 哲也,3,42,51.5,0,0,0.18,4.22,23.46,35.8,6.17,50,66.67,31.25,56.25,33.33,58.33
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,4,3566,川添 英正,3,55,52.1,0,0,0.19,4.86,24.75,49.5,5.3,20,60,26.92,46.15,35.29,52.94
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,5,5399,長野 未来,4,23,44,0,0,,1.09,0,0,0,0,0,24,40,50,59.09
2025-09-13,2,7,2025-09-13 13:45:00,5,第41回日本モーターボート選手会会長賞,6,5061,中村 駿平,3,28,52,0,0,0.17,3.42,17.54,28.07,2.57,0,8.7,33.33,53.33,23.08,42.31
2025-09-13,2,8,2025-09-13 14:16:00,5,第41回日本モーターボート選手会会長賞,1,3792,田中 豪,1,52,53,0,0,0.18,6.29,47.47,70.71,5.19,32.56,51.16,32,56,20,40
2025-09-13,2,8,2025-09-13 14:16:00,5,第41回日本モーターボート選手会会長賞,2,4182,吉田 和仁,3,41,54.9,1,0,0.16,4.3,17.39,35.87,4.88,41.18,41.18,25,40,41.18,52.94
