race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,1,4637,中田 友也,3,35,55.9,0,0,0.16,5.02,32.58,48.31,4.88,29.76,45.24,40,53.75,28.89,42.22
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,2,4006,小野 勇作,3,47,50.5,0,0,0.17,4.52,25.25,44.44,0,0,0,32.18,48.28,37.5,57.29
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,3,3664,鈴木 賢一,3,55,55.6,0,0,0.18,4.85,33.64,45.79,4.22,32.61,41.3,37.33,50.67,17.86,28.57
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,4,4551,三川 昂暁,2,36,52.6,0,0,0.15,5.43,36.17,55.32,6.7,60,70,46.91,65.43,15.19,32.91
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,5,3630,黒田 誠司,3,55,53.6,0,0,0.16,2.77,10.26,17.95,3.89,5.56,38.89,46.81,61.7,35.11,51.06
2025-05-20,1,1,2025-05-20 15:17:00,5,第8回赤城カントリー倶楽部杯,6,4492,本多 宏和,1,38,50.5,0,0,0.16,5.44,35.9,53.85,6.32,26.32,68.42,37.84,50,34.07,50.55
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,1,4779,伊倉 光,3,39,52,0,0,0.14,4.6,23.47,38.78,4.64,16,48,34.15,42.68,30.53,47.37
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,2,3880,浅見 宗孝,3,52,53.4,0,0,0.16,4.64,27.27,43.18,4.53,26.67,43.33,34.72,58.33,34.38,47.92
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,3,4073,大橋 純一郎,1,44,52.1,1,0,0.15,6.25,43.88,64.03,5.55,41.94,58.06,28.85,44.23,42.86,60.2
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,4,4005,瀬川 公則,3,47,57,0,0,0.15,3.2,9.23,18.46,2.4,6.67,6.67,44.19,61.63,44.21,61.05
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,5,4488,小山 勉,1,38,52.1,0,0,0.16,6.58,52.1,68.91,6.48,50,65.22,40,53.85,38.95,56.84
2025-05-20,1,2,2025-05-20 15:40:00,5,第8回赤城カントリー倶楽部杯,6,5313,鈴木 唯央,3,24,52.6,1,0,0.17,3.39,7.59,25.32,2.24,5.63,15.49,27.27,45.45,42.71,62.5
2025-05-20,1,3,2025-05-20 16:06:00,5,第8回赤城カントリー倶楽部杯,1,4866,橋本 英一,3,35,52.8,0,0,0.15,4.49,26.04,38.54,4.58,26.92,46.15,39.6,57.43,24.74,46.39
2025-05-20,1,3,2025-05-20 16:06:00,5,第8回赤城カントリー倶楽部杯,2,4158,木場 雄二郎,3,43,55.9,0,0,0.16,4.45,23.89,40.71,5.33,33.33,55.56,32.81,43.75,36.56,44.09
2025-05-20,1,3,2025-05-20 16:06:00,5,第8回赤城カントリー倶楽部杯,3,3797,岩井 繁,3,51,57,0,0,0.19,3.46,10.13,22.78,2.44,0,0,48.81,59.52,25,44.12
