race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,1,3992,関口 智久,3,47,53.6,1,0,0.14,4.89,29.69,45.31,5.29,34.69,46.94,29.41,35.29,39.13,52.17
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,2,5398,鐘ヶ江 真司,3,24,52,1,0,0.19,4.61,26.09,39.13,0,0,0,31.25,43.75,46.67,60
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,3,4650,中山 雄太,4,42,52.2,0,0,0.13,3.16,10.53,15.79,6.64,48,68,0,9.09,53.33,80
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,4,5419,櫻井 隼,3,20,51.5,0,0,0.24,2.15,0,8.45,1.9,0,3.23,35.71,64.29,42.86,57.14
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,5,4945,上村 宏太,3,34,53.5,0,0,0.18,4.2,17.11,32.89,6.09,45.45,72.73,47.06,58.82,0,12.5
2026-09-04,2,1,2026-09-04 10:47:00,5,サッポロビールカップ,6,4145,小澤 学,3,44,52.7,0,0,0.26,4.02,14.77,31.82,4.29,10.53,39.47,30.77,46.15,38.89,55.56
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,1,4129,宇野 博之,3,46,55.4,1,0,0.18,3.5,15,27.5,4.07,21.43,35.71,0,33.33,38.1,47.62
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,2,5309,森 雄利,3,22,52.4,1,0,0.14,3.07,11.76,20.59,0,0,0,35.29,64.71,9.09,36.36
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,3,4324,海野 康志郎,1,38,57.9,0,0,0.13,7.17,55.64,69.92,6.67,55.56,66.67,28.57,64.29,50,68.75
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,4,4995,田邉 亮蔵,3,35,53.2,0,0,0.19,3.77,15.71,31.43,4.17,16.67,33.33,41.18,58.82,62.5,68.75
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,5,4403,木下 大將,2,41,52.3,0,0,0.15,6.62,49.55,69.37,6.62,57.14,76.19,28.57,50,50,81.25
2026-09-04,2,2,2026-09-04 11:16:00,5,サッポロビールカップ,6,3532,柴田 光,4,54,53,1,0,0.15,5.95,38.67,56,7,57.78,77.78,23.53,23.53,20,33.33
2026-09-04,2,3,2026-09-04 11:45:00,5,サッポロビールカップ,1,4495,森 晋太郎,4,39,53.8,0,0,0.14,5.86,41.89,62.16,5,50,50,18.75,37.5,46.67,66.67
