stadium_number,entry_course_actual,race_wind_direction_number,races,wins,win_rate,nige_wins,nige_rate,low_sample
15,5,15,539,36,0.0668,0,0.0,0
15,5,17,20,0,0.0,0,0.0,0
15,5,3,257,16,0.0623,0,0.0,0
15,5,5,179,14,0.0782,0,0.0,0
15,5,7,150,8,0.0533,0,0.0,0
15,5,9,626,42,0.0671,0,0.0,0
15,6,1,251,8,0.0319,0,0.0,0
15,6,11,480,15,0.0312,0,0.0,0
15,6,13,660,15,0.0227,0,0.0,0
15,6,15,531,12,0.0226,0,0.0,0
15,6,17,20,1,0.05,0,0.0,0
15,6,3,256,0,0.0,0,0.0,0
15,6,5,176,6,0.0341,0,0.0,0
15,6,7,150,3,0.02,0,0.0,0
15,6,9,621,15,0.0242,0,0.0,0
16,1,11,1077,605,0.5617,576,0.5348,0
16,1,13,812,446,0.5493,430,0.5296,0
16,1,15,481,268,0.5572,260,0.5405,0
16,1,17,39,20,0.5128,18,0.4615,0
16,1,3,438,263,0.6005,252,0.5753,0
16,1,5,174,91,0.523,86,0.4943,0
16,1,7,267,144,0.5393,136,0.5094,0
16,2,11,1077,111,0.1031,0,0.0,0
16,2,13,812,82,0.101,0,0.0,0
16,2,15,481,68,0.1414,0,0.0,0
16,2,17,39,6,0.1538,0,0.0,0
16,2,3,438,65,0.1484,0,0.0,0
16,2,5,174,25,0.1437,0,0.0,0
16,2,7,267,43,0.161,0,0.0,0
16,3,11,1077,153,0.1421,0,0.0,0
16,3,13,812,120,0.1478,0,0.0,0
16,3,15,481,54,0.1123,0,0.0,0
16,3,17,39,5,0.1282,0,0.0,0
16,3,3,438,50,0.1142,0,0.0,0
16,3,5,174,22,0.1264,0,0.0,0
16,3,7,267,40,0.1498,0,0.0,0
16,4,11,1077,107,0.0994,0,0.0,0
16,4,13,812,97,0.1195,0,0.0,0
16,4,15,481,41,0.0852,0,0.0,0
16,4,17,39,3,0.0769,0,0.0,0
16,4,3,438,36,0.0822,0,0.0,0
16,4,5,174,23,0.1322,0,0.0,0
16,4,7,267,26,0.0974,0,0.0,0
16,5,11,1077,79,0.0734,0,0.0,0
16,5,13,812,51,0.0628,0,0.0,0
16,5,15,481,31,0.0644,0,0.0,0
16,5,17,39,4,0.1026,0,0.0,0
16,5,3,438,15,0.0342,0,0.0,0
16,5,5,174,11,0.0632,0,0.0,0
16,5,7,267,9,0.0337,0,0.0,0
16,6,11,1074,22,0.0205,0,0.0,0
16,6,13,805,16,0.0199,0,0.0,0
16,6,15,479,19,0.0397,0,0.0,0
16,6,17,39,1,0.0256,0,0.0,0
16,6,3,431,9,0.0209,0,0.0,0
16,6,5,170,2,0.0118,0,0.0,0
16,6,7,265,5,0.0189,0,0.0,0
17,1,1,47,29,0.617,26,0.5532,0
17,1,11,547,311,0.5686,298,0.5448,0
17,1,13,974,560,0.5749,541,0.5554,0
17,1,15,121,60,0.4959,60,0.4959,0
17,1,17,287,196,0.6829,191,0.6655,0
17,1,3,111,70,0.6306,68,0.6126,0
17,1,5,528,281,0.5322,265,0.5019,0
17,1,7,610,325,0.5328,315,0.5164,0
17,1,9,57,33,0.5789,32,0.5614,0
17,2,1,47,6,0.1277,0,0.0,0
17,2,11,547,59,0.1079,0,0.0,0
17,2,13,974,105,0.1078,0,0.0,0
17,2,15,121,20,0.1653,0,0.0,0
17,2,17,287,27,0.0941,0,0.0,0
17,2,3,111,12,0.1081,0,0.0,0
17,2,5,528,66,0.125,0,0.0,0
17,2,7,610,97,0.159,0,0.0,0
17,2,9,57,8,0.1404,0,0.0,0
17,3,1,47,4,0.0851,0,0.0,0
17,3,11,547,67,0.1225,0,0.0,0
17,3,13,974,125,0.1283,0,0.0,0
17,3,15,121,22,0.1818,0,0.0,0
17,3,17,287,29,0.101,0,0.0,0
17,3,3,111,10,0.0901,0,0.0,0
17,3,5,528,74,0.1402,0,0.0,0
17,3,7,610,89,0.1459,0,0.0,0
17,3,9,57,8,0.1404,0,0.0,0
17,4,1,47,3,0.0638,0,0.0,0
17,4,11,547,62,0.1133,0,0.0,0
17,4,13,974,103,0.1057,0,0.0,0
17,4,15,121,9,0.0744,0,0.0,0
17,4,17,287,20,0.0697,0,0.0,0
17,4,3,111,11,0.0991,0,0.0,0
17,4,5,528,64,0.1212,0,0.0,0
17,4,7,610,60,0.0984,0,0.0,0
17,4,9,57,6,0.1053,0,0.0,0
17,5,1,47,5,0.1064,0,0.0,0
17,5,11,547,40,0.0731,0,0.0,0
17,5,13,974,60,0.0616,0,0.0,0
17,5,15,121,9,0.0744,0,0.0,0
17,5,17,287,11,0.0383,0,0.0,0
17,5,3,111,4,0.036,0,0.0,0
17,5,5,528,31,0.0587,0,0.0,0
17,5,7,610,34,0.0557,0,0.0,0
17,5,9,57,2,0.0351,0,0.0,0
17,6,1,46,0,0.0,0,0.0,0
17,6,11,540,8,0.0148,0,0.0,0
17,6,13,958,21,0.0219,0,0.0,0
17,6,15,120,1,0.0083,0,0.0,0
17,6,17,283,4,0.0141,0,0.0,0
17,6,3,110,4,0.0364,0,0.0,0
17,6,5,524,11,0.021,0,0.0,0
17,6,7,604,6,0.0099,0,0.0,0
17,6,9,57,0,0.0,0,0.0,0
18,1,1,300,186,0.62,178,0.5933,0
18,1,11,132,85,0.6439,79,0.5985,0
18,1,13,48,24,0.5,24,0.5,0
18,1,15,158,84,0.5316,82,0.519,0
18,1,3,364,237,0.6511,227,0.6236,0
18,1,5,364,204,0.5604,194,0.533,0
18,1,7,705,440,0.6241,417,0.5915,0
18,1,9,1222,784,0.6416,744,0.6088,0
18,2,1,300,35,0.1167,0,0.0,0
18,2,11,132,18,0.1364,0,0.0,0
18,2,13,48,6,0.125,0,0.0,0
18,2,15,158,20,0.1266,0,0.0,0
18,2,3,364,36,0.0989,0,0.0,0
18,2,5,364,55,0.1511,0,0.0,0
18,2,7,705,90,0.1277,0,0.0,0
18,2,9,1222,137,0.1121,0,0.0,0
18,3,1,300,30,0.1,0,0.0,0
18,3,11,132,16,0.1212,0,0.0,0
18,3,13,48,5,0.1042,0,0.0,0
18,3,15,158,24,0.1519,0,0.0,0
18,3,3,364,40,0.1099,0,0.0,0
18,3,5,364,51,0.1401,0,0.0,0
18,3,7,705,81,0.1149,0,0.0,0
18,3,9,1222,137,0.1121,0,0.0,0
18,4,1,300,34,0.1133,0,0.0,0
18,4,11,132,9,0.0682,0,0.0,0
18,4,13,48,7,0.1458,0,0.0,0
18,4,15,158,18,0.1139,0,0.0,0
18,4,3,364,31,0.0852,0,0.0,0
18,4,5,364,37,0.1016,0,0.0,0
18,4,7,705,56,0.0794,0,0.0,0
18,4,9,1222,96,0.0786,0,0.0,0
18,5,1,300,13,0.0433,0,0.0,0
18,5,11,132,4,0.0303,0,0.0,0
18,5,13,48,4,0.0833,0,0.0,0
18,5,15,158,9,0.057,0,0.0,0
18,5,3,364,16,0.044,0,0.0,0
18,5,5,364,15,0.0412,0,0.0,0
18,5,7,705,29,0.0411,0,0.0,0
18,5,9,1222,52,0.0426,0,0.0,0
18,6,1,297,2,0.0067,0,0.0,0
18,6,11,131,0,0.0,0,0.0,0
18,6,13,48,2,0.0417,0,0.0,0
18,6,15,158,3,0.019,0,0.0,0
18,6,3,361,4,0.0111,0,0.0,0
18,6,5,357,2,0.0056,0,0.0,0
18,6,7,699,9,0.0129,0,0.0,0
18,6,9,1211,16,0.0132,0,0.0,0
