fetched_at,race_date,stadium_number,race_number,race_closed_at,bet_type,combination,odds
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,3=4,26.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,1=5,6.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,2=5,0.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,3=5,66.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,4=5,44.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,1=6,26.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,2=6,132.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,3=6,0.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,4=6,132.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,2連複,5=6,22.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-2-3,6.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-1-3,27.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-1-2,39.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-1-2,153.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-1-2,123.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-1-2,273.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-2-4,18.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-1-4,46.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-1-4,43.8
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-1-3,118.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-1-3,110.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-1-3,581.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-2-5,15.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-1-5,41.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-1-5,39.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-1-5,93.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-1-4,134.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-1-4,536.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-2-6,87.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-1-6,191.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-1-6,303.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-1-6,273.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-1-6,357.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-1-5,820.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-3-2,7.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-3-1,68.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-2-1,88.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-2-1,244.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-2-1,168.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-2-1,340.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-3-4,16.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-3-4,125.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-2-4,118.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-2-3,449.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-2-3,263.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-2-3,1073.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-3-5,11.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-3-5,119.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-2-5,112.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-2-5,324.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-2-4,367.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-2-4,871.8
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-3-6,76.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-3-6,498.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-2-6,464.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-2-6,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-2-6,290.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-2-5,606.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-4-2,27.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-4-1,107.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-4-1,119.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-3-1,170.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-3-1,168.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-3-1,697.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-4-3,25.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-4-3,249.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-4-2,236.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-3-2,481.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-3-2,317.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-3-2,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-4-5,37.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-4-5,211.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-4-5,211.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-3-5,340.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-3-4,664.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-3-4,1268.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-4-6,113.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-4-6,449.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-4-6,290.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-3-6,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-3-6,516.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-3-5,820.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-5-2,24.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-5-1,154.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-5-1,111.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-5-1,136.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-4-1,154.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-4-1,634.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-5-3,24.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-5-3,211.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-5-2,193.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-5-2,422.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-4-2,410.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-4-2,557.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-5-4,45.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-5-4,240.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-5-4,236.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-5-3,410.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-4-3,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-4-3,996.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-5-6,143.8
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-5-6,309.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-5-6,410.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-5-6,820.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-4-6,871.8
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-4-5,1743.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-6-2,166.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-6-1,410.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-6-1,464.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-6-1,516.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-6-1,557.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-5-1,664.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-6-3,170.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-6-3,734.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-6-2,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-6-2,557.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-6-2,357.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-5-2,557.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-6-4,244.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-6-4,581.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-6-4,581.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-6-3,1394.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-6-3,516.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-5-3,996.3
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,1-6-5,278.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,2-6-5,634.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,3-6-5,734.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,4-6-5,774.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,5-6-4,929.9
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連単,6-5-4,1162.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=2=3,2.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=2=4,10.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=2=5,5.4
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=2=6,37.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=3=4,6.6
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=3=4,37.2
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=3=5,6.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=3=5,41.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=3=6,21.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=3=6,45.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=4=5,15.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=4=5,136.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,3=4=5,34.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=4=6,34.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=4=6,136.7
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,3=4=6,41.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,1=5=6,41.0
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,2=5=6,205.1
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,3=5=6,45.5
2026-09-22T10:28:10+0900,2026-09-22,8,1,2026-09-22 10:37:00,3連複,4=5=6,82.0
