race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,1,5077,滝沢 崚,4,28,52,0,0,0.14,2.68,6.45,9.68,4.17,18.95,35.79,34.33,55.22,29.41,45.1
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,2,3630,黒田 誠司,4,55,53.3,0,0,0.15,3.28,10.26,20.51,3.33,13.33,20,50,68.52,32.61,41.3
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,3,5235,岩田 凌,3,26,55.9,0,0,0.19,2.6,11.43,14.29,0,0,0,28.81,44.07,48.08,65.38
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,4,3392,小森 信雄,3,60,53.5,0,0,0.19,4.24,15.79,32.89,4.56,26.47,41.18,16.07,37.5,36,50
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,5,3976,内田 圭,3,48,53.2,0,0,0.17,4.08,21.98,37.36,0,0,0,42.03,60.87,45.28,62.26
2025-11-05,2,1,2025-11-05 10:45:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,6,5076,石原 光,3,29,54.2,0,0,0.18,4.77,27.27,41.56,4.92,25,33.33,45.1,50.98,33.93,53.57
2025-11-05,2,2,2025-11-05 11:12:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,1,3107,平岡 重典,3,61,52,0,0,0.19,3.92,14.12,31.76,5.07,26.67,46.67,20,34.55,27.66,38.3
2025-11-05,2,2,2025-11-05 11:12:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,2,5220,青木 蓮,2,25,51.5,0,0,0.14,6.29,47.62,63.81,5.51,37.96,48.15,31.58,42.11,37.04,62.96
2025-11-05,2,2,2025-11-05 11:12:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,3,3866,木山 誠一,3,50,54.7,0,0,0.15,2.86,8.16,14.29,0,0,0,40.98,60.66,38.78,48.98
2025-11-05,2,2,2025-11-05 11:12:00,5,第14回マスターズVSルーキーズ・マンスリーBR杯,4,3412,鈴木 博,1,56,52.6,0,0,0.17,6.04,40.15,62.12,6.66,48.05,69.48,33.85,53.85,49.02,70.59
