race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,1,3652,森下 勇,3,51,54.5,0,0,0.21,3.44,14.61,21.35,4.17,21.51,37.63,32.89,50.66,35.81,57.43
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,2,3538,菊池 峰晴,3,57,52,0,0,0.18,4.91,27.27,46.59,5.49,32.1,53.09,33.33,48.78,40.91,60.39
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,3,3947,寺本 昇平,3,49,50,0,0,0.17,4.53,24.24,41.41,4.98,28.23,47.58,42.2,55.96,34.25,50
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,4,5216,長谷川 晴哉,2,25,52.2,0,0,0.16,6.08,45.79,61.68,5.81,37.4,58.02,30.08,47.37,43.92,60.14
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,5,3653,品川 賢次,3,51,54.2,0,0,0.19,4.05,18.56,30.93,4.55,21.13,42.25,36.91,51.68,30.92,48.68
2025-08-11,1,1,2025-08-11 15:19:00,5,第59回報知新聞社杯 お盆レース,6,5402,塚越 陸斗,4,22,53,1,0,,1.26,0,0,1.43,0,0,45.19,60.74,39.33,58.67
2025-08-11,1,2,2025-08-11 15:42:00,5,第59回報知新聞社杯 お盆レース,1,5006,久保原 秀人,3,28,53.3,0,0,0.16,4.49,26.88,37.63,4.59,26.37,40.66,28.86,48.99,33.56,53.69
2025-08-11,1,2,2025-08-11 15:42:00,5,第59回報知新聞社杯 お盆レース,2,4539,金子 賢志,1,34,52.1,1,0,0.13,6.17,43.93,62.62,6.24,49.61,60.63,45.45,62.88,32.45,50.99
2025-08-11,1,2,2025-08-11 15:42:00,5,第59回報知新聞社杯 お盆レース,3,3827,今泉 徹,3,52,52,0,0,0.17,4.11,14.13,32.61,4.45,18.45,42.72,29.63,45.93,34.21,51.32
2025-08-11,1,2,2025-08-11 15:42:00,5,第59回報知新聞社杯 お盆レース,4,4645,上村 純一,2,45,52,0,0,0.15,6.38,50.55,61.54,6.42,48.48,68.18,40,57.69,35.26,53.21
2025-08-11,1,2,2025-08-11 15:42:00,5,第59回報知新聞社杯 お盆レース,5,5070,中島 航,3,31,52,0,0,0.18,4.41,20.45,40.91,5.06,30.61,42.86,27.78,47.78,30.92,48.03
