race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,1,5185,加藤 優弥,3,25,53.1,1,0,0.15,5.02,27.72,50.5,4.57,26.09,43.48,44.29,57.14,35.62,53.42
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,2,4106,坂井 康嗣,3,45,52,0,0,0.2,3.55,13.41,23.17,0,0,0,50,64.29,36.99,50.68
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,3,3872,岡田 憲行,2,49,53.4,0,0,0.21,5.27,32.08,52.83,0,0,0,34.72,58.33,25,38.33
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,4,5259,野田 昇吾,3,32,56.5,0,0,0.18,3.15,12.5,22.73,2.4,5.48,13.7,34.25,49.32,41.79,58.21
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,5,3812,山崎 聖司,3,49,51,0,0,0.17,4.65,32.11,44.04,5.07,29.79,48.94,27.12,38.98,40.74,61.73
2025-09-17,3,1,2025-09-17 11:14:00,5,第44回東京スポーツ杯,6,5349,宮崎 奏磨,4,21,54.2,0,0,0.22,1.37,1.41,1.41,1.07,0,0,27.4,47.95,38.55,55.42
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,1,4871,菊池 宏志,3,33,53.2,0,0,0.18,5.07,34.78,47.83,5,31.58,47.37,31.82,46.97,36.49,54.05
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,2,5058,前原 大道,1,28,52.4,0,0,0.15,7.05,54.35,73.19,7.37,60,83.33,39.19,60.81,53.23,69.35
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,3,5299,西丸 敦基,3,23,52,1,0,0.16,4.49,22.5,45,4.3,30,30,25.81,33.87,16.13,41.94
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,4,5258,仲本 舜,3,20,53,0,0,0.18,4.15,23.6,31.46,0,0,0,26.09,37.68,21.54,40
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,5,4040,廣瀬 将亨,2,46,55.7,0,0,0.14,6.22,46.04,64.75,0,0,0,25.81,45.16,39.71,63.24
2025-09-17,3,2,2025-09-17 11:41:00,5,第44回東京スポーツ杯,6,4465,大西 賢,3,39,52,1,0,0.18,3.63,14.29,23.81,4.95,33.02,43.4,30.16,46.03,31.51,47.95
2025-09-17,3,3,2025-09-17 12:08:00,5,第44回東京スポーツ杯,1,5304,井田 涼介,4,22,60,0,0,0.24,1.55,3.23,3.23,1.35,0,0,35.82,49.25,34.78,42.03
2025-09-17,3,3,2025-09-17 12:08:00,5,第44回東京スポーツ杯,2,4013,中島 孝平,1,45,51.5,0,0,0.14,7.45,50.79,66.67,6.74,43.48,56.52,41.67,51.39,28.79,42.42
2025-09-17,3,3,2025-09-17 12:08:00,5,第44回東京スポーツ杯,3,5132,中野 希一,1,26,53,0,0,0.15,6.43,46.27,68.66,5.52,37.04,55.56,29.17,45.83,45.16,58.06
2025-09-17,3,3,2025-09-17 12:08:00,5,第44回東京スポーツ杯,4,5356,長谷川 暖,3,20,50.5,0,0,0.18,4.16,13.16,38.16,2.75,8.33,16.67,21.74,37.68,27.87,47.54
2025-09-17,3,3,2025-09-17 12:08:00,5,第44回東京スポーツ杯,5,4093,吉田 宗弘,3,44,50.5,0,0,0.22,4.14,22.83,33.7,5.12,31.48,51.85,21.88,35.94,30.56,41.67
