race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,1,3602,奥平 拓也,3,55,52.2,0,0,0.17,4.86,30.59,44.71,5.29,35,47.86,33.96,51.89,41.57,52.81
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,2,5071,野見山 拓己,3,31,52.6,0,0,0.16,5.15,30.23,51.16,6.19,41.67,63.89,33.01,50.49,31.43,43.81
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,3,5282,中本 大樹,3,22,53,0,0,0.19,3.36,14.1,23.08,0,0,0,24,40,31.48,39.81
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,4,4728,山口 亮,3,38,53.5,0,0,0.19,4.74,29.59,43.88,5.07,30.59,47.06,29.09,47.27,33.02,46.23
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,5,4697,國弘 翔平,3,39,50,0,0,0.19,4.39,24,41,3.42,10.53,21.05,23.16,35.79,37.84,55.86
2025-11-09,3,1,2025-11-09 11:17:00,5,月兎ソースカップ,6,5364,金子 怜央,4,25,52.4,0,0,0.2,1.63,1.69,5.08,1.67,0,5.56,20,40,40.16,59.06
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,1,5005,石田 貴洋,3,29,52,0,0,0.15,5.21,26.19,53.57,5.8,30,60,25.77,40.21,38.83,55.34
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,2,4995,田邉 亮蔵,3,34,53.7,0,0,0.19,4.54,27.27,37.37,5.11,32.79,48.36,30.19,48.11,27.55,53.06
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,3,4377,濱本 優一,2,41,50,0,0,0.17,7.14,60.98,77.24,5.44,40,56,32.71,51.4,24.3,43.93
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,4,4579,中嶋 健一郎,1,36,52.7,0,0,0.15,6.64,46.55,68.1,0,0,0,41.58,59.41,39.02,56.1
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,5,5371,早川 颯太,4,23,54.5,0,0,0.19,1.64,0,5.36,1.44,0,0,39.81,51.85,37.86,51.46
2025-11-09,3,2,2025-11-09 11:42:00,5,月兎ソースカップ,6,4511,中岡 健人,4,36,57.6,0,0,0.19,4.26,23.71,36.08,6.53,47.37,68.42,41.9,58.1,33.33,49.07
