race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,1,4092,岡部 大輔,3,44,52.1,0,0,0.15,5.38,27.16,58.02,5.06,31.25,50,36.74,52.56,11.11,11.11
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,2,3990,芹澤 克彦,3,47,52,0,0,0.15,4.59,27.4,38.36,4.8,33.33,40,32.63,47.89,40,70
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,3,4120,柘植 政浩,2,44,51,0,0,0.19,6.18,44.14,63.96,6.27,50,68.18,43.72,62.33,33.33,33.33
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,4,4495,森 晋太郎,3,38,54.6,0,0,0.16,6.57,53.33,66.67,5.11,37.04,51.85,33.33,50.67,6.67,13.33
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,5,4931,木谷 賢太,2,30,52.4,0,0,0.16,6.67,50,68.1,6.53,52.63,63.16,33.76,51.9,33.33,44.44
2025-12-15,1,1,2025-12-15 15:24:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,6,5441,鈴木 雄登,4,20,50,0,0,,2.89,11.11,22.22,0,0,0,32.86,53.81,22.22,22.22
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,1,3564,桑原 啓,3,55,52.8,0,0,0.16,4.69,28.17,43.66,2.38,0,12.5,50,68.1,22.22,22.22
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,2,4872,山下 流心,3,32,53.6,0,0,0.19,5.05,32.43,48.65,3.33,11.11,22.22,41.33,58.67,37.5,50
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,3,4085,荻野 裕介,4,46,52,0,0,0.23,4.84,25.49,45.1,4.19,13.51,35.14,32.58,48.42,45.45,54.55
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,4,5132,中野 希一,1,26,52,0,0,0.15,6.96,54.47,76.42,4.76,27.59,41.38,36.05,53.88,44.44,66.67
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,5,5122,相馬 翔,3,24,53.1,0,0,0.17,4.06,20,40,4.79,26.32,42.11,39.68,57.67,33.33,66.67
2025-12-15,1,2,2025-12-15 15:52:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,6,3072,西田 靖,3,64,52.2,0,0,0.18,4.22,25.3,32.53,4.95,30.95,47.62,40.49,59.51,12.5,31.25
2025-12-15,1,3,2025-12-15 16:23:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,1,3602,奥平 拓也,3,55,52.2,1,0,0.17,4.62,25.58,40.7,4.34,22,38,42.27,56.19,6.67,6.67
2025-12-15,1,3,2025-12-15 16:23:00,5,第19回ボートピアなんぶ杯 南部町長賞競走,2,3441,土屋 太朗,3,56,52.3,0,0,0.19,4.53,20,46.25,5.54,31.67,55,36.64,54.74,30,60
