race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,1,3928,林 恵祐,3,49,60.4,0,0,0.18,3.47,14.77,23.86,3.61,12.9,32.26,32.56,60.47,41.18,50
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,2,4203,小倉 康典,3,43,51.5,0,0,0.15,4.05,21.52,32.91,4.69,26.23,45.9,25,39.29,37.5,56.25
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,3,4457,神田 達也,3,39,52,0,0,0.17,4.35,22.55,34.31,3.83,16.67,16.67,22.86,31.43,17.39,52.17
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,4,4952,吉武 真也,3,31,52.5,0,0,0.19,4.23,21.43,39.29,4.15,23.08,42.31,40,57.14,25,40.63
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,5,5273,山下 拓巳,3,24,52,0,0,0.18,4.01,27.62,31.43,5.38,31.25,50,48.57,74.29,32.26,58.06
2025-09-29,2,1,2025-09-29 10:47:00,5,第6回日刊大衆杯,6,5385,鈴木 柊介,4,20,54.4,0,0,0.19,1.99,1.19,8.33,1.77,0,0,27.59,48.28,22.58,32.26
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,1,5301,岩下 巧斗,3,22,52,0,0,0.18,4.08,19.51,35.77,3.76,13.16,34.21,31.43,42.86,54.29,77.14
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,2,4346,前田 健太郎,3,40,56.6,0,0,0.19,3.97,28.85,34.62,0,0,0,26.67,50,28.57,42.86
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,3,5135,仲 航太,2,25,53.2,0,0,0.15,5.32,35.14,50.45,3.33,33.33,33.33,28.13,46.88,33.33,51.52
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,4,4918,川島 拓郎,3,36,52,0,0,0.15,4.82,26.4,44.8,3.96,23.4,25.53,39.39,51.52,39.29,60.71
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,5,3741,松尾 基成,3,51,57,0,0,0.19,3.33,14.12,28.24,5.36,28.57,57.14,20.69,24.14,50,73.53
2025-09-29,2,2,2025-09-29 11:16:00,5,第6回日刊大衆杯,6,5345,牧村 俊輝,4,22,52.9,1,0,0.23,2.04,4.05,6.76,0,0,0,23.08,46.15,35.29,47.06
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,1,4035,杉江 浩明,3,46,52,0,0,0.2,3.62,18.49,29.41,3.64,22.22,31.11,55.26,78.95,37.5,50
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,2,4958,溝口 海義也,2,30,54.8,0,0,0.15,5.92,37.98,60.47,6.44,55.56,70.37,31.03,48.28,37.5,59.38
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,3,5242,高山 弘斗,3,25,53.2,0,0,0.2,3.47,15.46,26.8,2.69,13.56,16.95,47.22,75,25,43.75
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,4,3605,中村 守成,3,53,53.7,0,0,0.18,4.43,27.27,36.36,4.15,14.81,40.74,48.84,65.12,29.03,48.39
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,5,3286,坂東 満,3,57,52.4,0,0,0.17,4.51,24.36,43.59,4.43,32.14,35.71,14.29,37.14,44.12,61.76
2025-09-29,2,3,2025-09-29 11:45:00,5,第6回日刊大衆杯,6,3664,鈴木 賢一,3,55,55.7,0,0,0.18,4.98,39.47,46.49,5.52,42.28,51.22,54.76,64.29,30,36.67
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,1,5304,井田 涼介,4,22,59.1,0,0,0.24,1.54,2.9,2.9,1,0,0,35.14,56.76,20.69,31.03
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,2,3948,大町 利克,3,49,52.2,0,0,0.2,4.06,20.99,35.8,5.07,40,46.67,12,20,26.47,41.18
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,3,4297,山田 哲也,1,42,52,1,0,0.1,6.48,48.96,65.63,7.33,63.64,66.67,15.15,33.33,28.57,42.86
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,4,4056,小西 英輝,3,47,52,0,0,0.15,4.73,26.17,42.99,0,0,0,11.11,18.52,34.62,61.54
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,5,4769,馬場 剛,2,33,52,0,0,0.12,5.82,39.37,59.06,6.42,48.89,62.22,33.33,46.67,29.03,48.39
2025-09-29,2,4,2025-09-29 12:14:00,5,第6回日刊大衆杯,6,4439,近藤 友宝,3,39,54.8,0,0,0.17,3.93,22.39,28.36,4.96,30.38,45.57,23.33,43.33,29.03,48.39
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,1,5222,津田 陸翔,2,24,52.3,0,0,0.17,5.93,38.89,58.33,5.8,20,70,48.72,61.54,48.57,65.71
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,2,3293,宮内 由紀英,3,60,52,0,0,0.2,4.24,14.29,37.76,4.42,23.08,36.54,31.71,46.34,23.33,30
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,3,4952,吉武 真也,3,31,52.5,0,0,0.19,4.23,21.43,39.29,4.15,23.08,42.31,40,57.14,25,40.63
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,4,4549,小林 文彦,2,37,52.9,1,0,0.2,5.23,28.44,50.46,4.93,20,46.67,39.29,42.86,38.71,58.06
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,5,5234,塚越 海斗,3,27,52,0,0,0.18,5.77,42.53,60.92,4.63,20.83,37.5,16.22,37.84,48.39,64.52
2025-09-29,2,5,2025-09-29 12:44:00,5,第6回日刊大衆杯,6,5157,市川 健太,3,27,52.9,0,0,0.17,4.51,26.09,38.04,5.4,40,50,30.77,53.85,37.5,58.33
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,1,5054,佐々木 大河,3,29,52,0,0,0.15,5.74,39.77,60.23,4.31,23.08,38.46,48.65,72.97,29.03,61.29
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,2,3741,松尾 基成,3,51,57,0,0,0.19,3.33,14.12,28.24,5.36,28.57,57.14,20.69,24.14,50,73.53
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,3,3362,間嶋 仁志,2,56,53.8,0,0,0.19,5.17,33.33,47.75,5.71,28.57,57.14,45.16,58.06,45.45,57.58
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,4,5385,鈴木 柊介,4,20,54.4,0,0,0.19,1.99,1.19,8.33,1.77,0,0,27.59,48.28,22.58,32.26
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,5,4203,小倉 康典,3,43,51.5,0,0,0.15,4.05,21.52,32.91,4.69,26.23,45.9,25,39.29,37.5,56.25
2025-09-29,2,6,2025-09-29 13:14:00,5,第6回日刊大衆杯,6,4376,藤田 靖弘,2,41,52.4,0,0,0.17,6.02,43.18,58.33,5.88,38.78,67.35,52.38,64.29,21.21,42.42
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,1,5135,仲 航太,2,25,53.2,0,0,0.15,5.32,35.14,50.45,3.33,33.33,33.33,28.13,46.88,33.33,51.52
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,2,4457,神田 達也,3,39,52,0,0,0.17,4.35,22.55,34.31,3.83,16.67,16.67,22.86,31.43,17.39,52.17
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,3,3605,中村 守成,3,53,53.7,0,0,0.18,4.43,27.27,36.36,4.15,14.81,40.74,48.84,65.12,29.03,48.39
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,4,3850,小川 知行,3,53,52,0,0,0.15,4.67,18.49,46.22,4.13,26.67,30,50,56.67,50,60
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,5,4035,杉江 浩明,3,46,52,0,0,0.2,3.62,18.49,29.41,3.64,22.22,31.11,55.26,78.95,37.5,50
2025-09-29,2,7,2025-09-29 13:45:00,5,第6回日刊大衆杯,6,4346,前田 健太郎,3,40,56.6,0,0,0.19,3.97,28.85,34.62,0,0,0,26.67,50,28.57,42.86
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,1,5273,山下 拓巳,3,24,52,0,0,0.18,4.01,27.62,31.43,5.38,31.25,50,48.57,74.29,32.26,58.06
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,2,4439,近藤 友宝,3,39,54.8,0,0,0.17,3.93,22.39,28.36,4.96,30.38,45.57,23.33,43.33,29.03,48.39
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,3,4958,溝口 海義也,2,30,54.8,0,0,0.15,5.92,37.98,60.47,6.44,55.56,70.37,31.03,48.28,37.5,59.38
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,4,5304,井田 涼介,4,22,59.1,0,0,0.24,1.54,2.9,2.9,1,0,0,35.14,56.76,20.69,31.03
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,5,3928,林 恵祐,3,49,60.4,0,0,0.18,3.47,14.77,23.86,3.61,12.9,32.26,32.56,60.47,41.18,50
2025-09-29,2,8,2025-09-29 14:16:00,5,第6回日刊大衆杯,6,5216,長谷川 晴哉,2,25,52,1,0,0.16,5.85,43.2,55.2,4,21.88,31.25,56.25,78.13,25,35.71
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,1,4549,小林 文彦,2,37,52.9,1,0,0.2,5.23,28.44,50.46,4.93,20,46.67,39.29,42.86,38.71,58.06
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,2,3286,坂東 満,3,57,52.4,0,0,0.17,4.51,24.36,43.59,4.43,32.14,35.71,14.29,37.14,44.12,61.76
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,3,4056,小西 英輝,3,47,52,0,0,0.15,4.73,26.17,42.99,0,0,0,11.11,18.52,34.62,61.54
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,4,5345,牧村 俊輝,4,22,52.9,1,0,0.23,2.04,4.05,6.76,0,0,0,23.08,46.15,35.29,47.06
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,5,5222,津田 陸翔,2,24,52.3,0,0,0.17,5.93,38.89,58.33,5.8,20,70,48.72,61.54,48.57,65.71
2025-09-29,2,9,2025-09-29 14:48:00,5,第6回日刊大衆杯,6,3948,大町 利克,3,49,52.2,0,0,0.2,4.06,20.99,35.8,5.07,40,46.67,12,20,26.47,41.18
