race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,1,5070,中島 航,3,32,52,0,0,0.18,3.43,15.94,24.64,4.59,25.6,39.2,56,68,40,64
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,2,3850,小川 知行,3,53,52.4,0,0,0.15,4.54,25.24,40.78,4.45,21.88,40.63,28.57,50,17.65,29.41
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,3,3775,泉 啓文,3,51,58.9,0,0,0.17,3.91,18.37,30.61,4.68,27.27,43.18,38.89,55.56,17.86,53.57
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,4,4729,佐藤 謙史朗,4,37,54.3,0,0,0.2,3.86,13.89,30.56,5.43,36.36,56.82,56.52,73.91,34.78,56.52
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,5,4465,大西 賢,3,39,52,0,0,0.18,4.62,23.94,42.25,4.81,29.87,41.56,36,56,42.31,61.54
2026-06-24,3,1,2026-06-24 11:19:00,5,9代目江戸川番長決定戦,6,5236,小宮 涼雅,3,27,53.1,0,0,0.19,3.95,19.63,36.45,2.71,2.63,18.42,36,44,35,40
2026-06-24,3,2,2026-06-24 11:45:00,5,9代目江戸川番長決定戦,1,4952,吉武 真也,3,32,52.7,0,0,0.16,4.38,19.23,35.9,4.17,16.67,36.11,56.52,86.96,42.31,57.69
2026-06-24,3,2,2026-06-24 11:45:00,5,9代目江戸川番長決定戦,2,5279,石渡 翔一郎,3,23,53.6,0,0,0.16,5.39,38.64,53.41,5.63,40.31,57.65,54.55,54.55,20.69,27.59
2026-06-24,3,2,2026-06-24 11:45:00,5,9代目江戸川番長決定戦,3,3690,河合 三弘,3,55,53.2,0,0,0.18,4.97,29.9,48.45,5.6,38.1,52.38,33.33,51.85,39.13,56.52
2026-06-24,3,2,2026-06-24 11:45:00,5,9代目江戸川番長決定戦,4,4995,田邉 亮蔵,3,35,54.2,0,0,0.18,4.65,27.06,38.82,5.46,36.43,51.16,29.17,37.5,16,36
