race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,1,5110,杉山 喜一,3,26,51.5,0,0,0.15,5.27,30.4,51.2,3,14.29,28.57,25,37.5,40,60
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,2,3583,齋藤 智裕,3,52,56.6,0,0,0.18,3.79,18.57,28.57,3.5,12.5,37.5,16,36,19.44,30.56
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,3,3872,岡田 憲行,3,49,53.3,0,0,0.2,5.41,35.11,52.67,7.38,62.07,82.76,29.41,64.71,21.62,35.14
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,4,4009,小林 一樹,2,46,55.2,0,0,0.13,5.59,32.32,52.53,5.53,41.67,55.56,20,26.67,35.14,56.76
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,5,3305,小野 信樹,3,58,53.2,0,0,0.17,4.12,22.67,34.67,4.73,33.33,40,38.89,72.22,25,33.33
2026-01-24,1,1,2026-01-24 15:25:00,5,第7回清酒赤城山 近藤酒造杯,6,5411,木下 虎之輔,4,20,56.7,0,0,0.19,1.62,0,3.28,1.89,0,11.11,58.82,88.24,51.52,69.7
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,1,5127,沼田 大都,3,29,51.5,1,0,0.2,4.58,20.43,45.16,5,22.22,66.67,44.44,66.67,22.22,33.33
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,2,5221,竹間 隆晟,1,25,52.2,0,0,0.15,6.12,42.03,59.42,5.22,27.78,38.89,17.65,23.53,14.71,38.24
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,3,5279,石渡 翔一郎,3,23,52.7,1,0,0.16,5.6,37.89,58.95,5.75,50,62.5,29.41,58.82,30.95,64.29
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,4,4232,笠 雅雄,3,42,56,0,0,0.2,3.49,14.94,28.74,3.27,19.23,26.92,33.33,50,17.24,24.14
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,5,3489,大場 敏,2,58,52.5,0,0,0.16,5.72,37.04,58.52,5.45,45.45,63.64,5.56,16.67,32.35,50
2026-01-24,1,2,2026-01-24 15:54:00,5,第7回清酒赤城山 近藤酒造杯,6,4210,松村 康太,2,42,52,0,0,0.17,5.45,32.29,56.25,5.09,18.18,54.55,47.37,73.68,29.73,56.76
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,1,4619,伏田 裕隆,2,42,52.1,0,0,0.16,5.29,35.06,51.95,4.5,16.67,50,35.29,47.06,35.29,64.71
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,2,4753,森 照夫,3,37,53,0,0,0.15,4.58,30.56,43.06,0,0,0,33.33,66.67,30.77,38.46
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,3,4813,宮内 直哉,3,36,52,0,0,0.18,3.82,15.73,29.21,5.81,37.5,62.5,33.33,55.56,26.67,36.67
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,4,3422,服部 幸男,1,55,54.6,0,0,0.15,6.56,50.94,63.21,4.93,25.93,33.33,23.53,35.29,28.95,39.47
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,5,3973,崎 利仁,3,49,53.7,0,0,0.19,4.34,17.71,39.58,4.86,26.92,42.31,46.15,61.54,6.67,10
2026-01-24,1,3,2026-01-24 16:23:00,5,第7回清酒赤城山 近藤酒造杯,6,4364,池永 太,1,40,52.2,0,0,0.14,6.85,55.15,73.53,7.7,70,80,26.32,57.89,33.33,47.22
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,1,5376,吉田 一心,3,21,52.1,1,0,0.17,5.04,32.22,45.56,0,0,0,38.89,55.56,37.14,51.43
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,2,4331,三好 勇人,2,42,53.8,0,0,0.15,5.74,36.36,57.58,5.28,27.78,55.56,27.78,44.44,44.44,63.89
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,3,3912,川原 正明,2,52,52,1,0,0.14,5.66,39.09,53.64,5.9,39.58,58.33,23.53,41.18,35.14,56.76
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,4,4659,木下 翔太,1,34,52.8,0,0,0.14,6.72,43.51,67.18,7.23,61.54,73.08,33.33,38.89,40.54,59.46
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,5,3563,堤 昇,3,56,53.2,0,0,0.16,5.01,32.05,46.15,5.22,33.33,55.56,23.53,23.53,40.54,54.05
2026-01-24,1,4,2026-01-24 16:53:00,5,第7回清酒赤城山 近藤酒造杯,6,4836,大谷 健太,4,37,52,0,0,0.2,4.23,23.46,30.86,4.64,30.95,45.24,26.32,63.16,46.15,61.54
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,1,3475,橋本 久和,3,55,52,0,0,0.19,5.1,33.33,50,5.95,39.29,63.1,40,50,24.24,45.45
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,2,4318,桑原 将光,3,41,52,0,0,0.17,5.28,33.59,52.34,4.88,25,50,35.29,35.29,39.53,53.49
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,3,4640,山ノ内 雅人,2,34,52,0,0,0.15,6.03,43.51,61.83,5.67,33.33,55.56,11.11,40.74,20.59,29.41
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,4,4643,近江 翔吾,1,32,52.2,0,0,0.14,6.12,41.9,61.9,6.9,61.9,66.67,57.89,68.42,52.63,73.68
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,5,4792,杉村 賢也,2,35,52,0,0,0.16,5.53,30.51,50.85,5.8,42.86,54.29,33.33,44.44,35.14,51.35
2026-01-24,1,5,2026-01-24 17:22:00,5,第7回清酒赤城山 近藤酒造杯,6,5217,藤原 碧生,1,25,52,0,0,0.16,6.4,45.45,67.05,6.78,44.44,61.11,50,62.5,20.59,32.35
2026-01-24,1,6,2026-01-24 17:51:00,5,第7回清酒赤城山 近藤酒造杯,1,4009,小林 一樹,2,46,55.2,0,0,0.13,5.59,32.32,52.53,5.53,41.67,55.56,20,26.67,35.14,56.76
2026-01-24,1,6,2026-01-24 17:51:00,5,第7回清酒赤城山 近藤酒造杯,2,4393,田中 孝明,3,39,58.3,0,0,0.19,4.32,16.3,34.78,3.5,0,25,22.22,44.44,51.43,68.57
