race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-05-05,1,1,4,10,3,1,15,13,1,1,0.08,6.69,52,0,0
2026-05-05,1,1,4,10,3,1,15,13,2,2,0.02,6.8,54.7,0,-0.5
2026-05-05,1,1,4,10,3,1,15,13,3,3,0.01,6.82,51.5,0.5,-0.5
2026-05-05,1,1,4,10,3,1,15,13,4,4,0.06,6.8,52,0,-0.5
2026-05-05,1,1,4,10,3,1,15,13,5,5,-0.04,6.7,52.3,0,-0.5
2026-05-05,1,1,4,10,3,1,15,13,6,6,0.11,6.83,48.6,0,-0.5
2026-05-05,1,2,4,10,3,1,21,13,1,1,0.12,6.69,52.3,0,-0.5
2026-05-05,1,2,4,10,3,1,21,13,2,3,0.2,6.63,50,2,-0.5
2026-05-05,1,2,4,10,3,1,21,13,3,4,0.17,6.79,47.3,0,-0.5
2026-05-05,1,2,4,10,3,1,21,13,4,5,0.23,6.68,53.4,0,0
2026-05-05,1,2,4,10,3,1,21,13,5,6,0.15,6.65,52.2,0,0
2026-05-05,1,2,4,10,3,1,21,13,6,2,-0.01,6.75,52,0,-0.5
2026-05-05,1,3,5,10,4,1,20,14,1,1,0.21,6.63,52.2,0,-0.5
2026-05-05,1,3,5,10,4,1,20,14,2,2,0.44,6.57,52.6,0,-0.5
2026-05-05,1,3,5,10,4,1,20,14,3,3,0.24,6.74,52,0,-0.5
2026-05-05,1,3,5,10,4,1,20,14,4,4,0.21,6.77,47,0,-0.5
2026-05-05,1,3,5,10,4,1,20,14,5,5,0.07,6.66,50,2,0
2026-05-05,1,3,5,10,4,1,20,14,6,6,0.18,6.78,52.2,0,-0.5
2026-05-05,1,4,5,10,4,1,19,14,1,1,0.21,6.72,52,0,0
2026-05-05,1,4,5,10,4,1,19,14,2,2,0.11,6.74,52,0,0
2026-05-05,1,4,5,10,4,1,19,14,3,3,0.1,6.68,54.5,0,-0.5
2026-05-05,1,4,5,10,4,1,19,14,4,4,0.11,6.62,47.7,0,-0.5
2026-05-05,1,4,5,10,4,1,19,14,5,5,0.07,6.78,52.9,0,-0.5
2026-05-05,1,4,5,10,4,1,19,14,6,6,0.16,6.6,53.4,0,0
2026-05-05,1,5,4,10,3,1,19,13,1,1,0.12,6.71,52,0,-0.5
2026-05-05,1,5,4,10,3,1,19,13,2,2,0.01,6.69,49,0,-0.5
2026-05-05,1,5,4,10,3,1,19,13,3,3,0.02,6.71,47.3,0,-0.5
2026-05-05,1,5,4,10,3,1,19,13,4,4,-0.02,6.51,52.3,0,0
2026-05-05,1,5,4,10,3,1,19,13,5,5,-0.02,6.66,51.5,0.5,-0.5
2026-05-05,1,5,4,10,3,1,19,13,6,6,0.11,6.75,55,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,1,1,-0.07,6.82,52,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,2,2,0.2,6.79,52,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,3,3,-0.13,6.72,52.3,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,4,4,0.02,6.67,48.4,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,5,5,-0.15,6.73,53.5,0,-0.5
2026-05-05,1,6,4,10,3,1,19,13,6,6,-0.08,6.68,54.7,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,1,1,0.04,6.82,52,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,2,2,0.05,6.79,53.4,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,3,3,0.08,6.86,52.2,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,4,4,0.18,6.79,48.6,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,5,5,0.51,6.88,52.6,0,-0.5
2026-05-05,1,7,4,10,3,1,19,13,6,6,0.14,6.93,52.2,0,0
2026-05-05,1,8,4,10,3,1,19,13,1,1,0.03,6.64,52.9,0,-0.5
2026-05-05,1,8,4,10,3,1,19,13,2,2,0.21,6.75,52.2,0,-0.5
2026-05-05,1,8,4,10,3,1,19,13,3,3,0.02,6.73,50,2,-0.5
