race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-01-18,2,1,0,17,0,1,11,7,1,1,0.09,6.64,57.2,0,-0.5
2026-01-18,2,1,0,17,0,1,11,7,2,2,0.08,6.77,53.7,0,-0.5
2026-01-18,2,1,0,17,0,1,11,7,3,3,-0.01,6.78,54,0,-0.5
2026-01-18,2,1,0,17,0,1,11,7,4,4,0.04,6.78,52.6,0,-0.5
2026-01-18,2,1,0,17,0,1,11,7,5,5,0.02,6.79,57.3,0,0
2026-01-18,2,1,0,17,0,1,11,7,6,6,-0.04,6.71,52.5,0,0
2026-01-18,2,2,1,8,1,1,9,5,1,1,0.02,6.65,56.3,0,-0.5
2026-01-18,2,2,1,8,1,1,9,5,2,2,0.06,6.74,52,0,-0.5
2026-01-18,2,2,1,8,1,1,9,5,3,3,-0.06,6.7,52,0,-0.5
2026-01-18,2,2,1,8,1,1,9,5,4,4,-0.01,6.69,51.5,0.5,-0.5
2026-01-18,2,2,1,8,1,1,9,5,5,5,0.03,6.72,55.4,0,-0.5
2026-01-18,2,2,1,8,1,1,9,5,6,6,0.15,6.83,52,0,-0.5
2026-01-18,2,3,2,6,2,1,9,7,1,1,0.28,6.65,54.9,0,-0.5
2026-01-18,2,3,2,6,2,1,9,7,2,2,0.15,6.71,54.4,0,-0.5
2026-01-18,2,3,2,6,2,1,9,7,3,3,0.14,6.71,52.3,0,-0.5
2026-01-18,2,3,2,6,2,1,9,7,4,4,0.15,6.67,53.5,0,-0.5
2026-01-18,2,3,2,6,2,1,9,7,5,5,0.15,6.67,52,0,0
2026-01-18,2,3,2,6,2,1,9,7,6,6,0.21,6.68,51.5,0.5,-0.5
2026-01-18,2,4,2,6,2,1,10,6,1,1,0.09,6.69,52,0,-0.5
2026-01-18,2,4,2,6,2,1,10,6,2,2,0.06,6.61,56.5,0,-0.5
2026-01-18,2,4,2,6,2,1,10,6,3,3,0.07,6.7,53.4,0,-0.5
2026-01-18,2,4,2,6,2,1,10,6,4,4,0.22,6.55,52,0,0
