race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-09-16,3,1,7,4,15,1,31,29,1,1,0.02,6.92,51.5,0.5,0.5
2025-09-16,3,1,7,4,15,1,31,29,2,2,0.03,6.91,52.1,0,0.5
2025-09-16,3,1,7,4,15,1,31,29,3,3,-0.06,7.02,52.7,0,0
2025-09-16,3,1,7,4,15,1,31,29,4,4,-0.15,7,53.2,0,1.5
2025-09-16,3,1,7,4,15,1,31,29,5,5,-0.03,6.97,52.7,0,0
2025-09-16,3,1,7,4,15,1,31,29,6,6,-0.19,6.83,51.5,0.5,0
2025-09-16,3,2,4,6,5,1,30,29,1,1,0.33,7.04,52,0,0.5
2025-09-16,3,2,4,6,5,1,30,29,2,2,-0.01,6.95,55.5,0,0
2025-09-16,3,2,4,6,5,1,30,29,3,3,0.19,6.92,51,1,0.5
2025-09-16,3,2,4,6,5,1,30,29,4,4,0.15,6.93,51.5,0.5,0
2025-09-16,3,2,4,6,5,1,30,29,5,5,0.27,6.91,53.7,0,0
2025-09-16,3,2,4,6,5,1,30,29,6,6,0.09,6.83,52.2,0,1
2025-09-16,3,3,5,6,5,1,30,29,1,1,0.13,6.84,52.8,0,0
2025-09-16,3,3,5,6,5,1,30,29,2,2,0.07,6.89,54.5,0,0
2025-09-16,3,3,5,6,5,1,30,29,3,3,0.08,7.04,52.7,0,0
2025-09-16,3,3,5,6,5,1,30,29,4,4,0.15,6.86,53.4,0,0
2025-09-16,3,3,5,6,5,1,30,29,5,5,0.28,6.84,56.6,0,0
2025-09-16,3,3,5,6,5,1,30,29,6,6,0.16,7.08,55,0,0
2025-09-16,3,4,4,6,5,1,30,29,1,1,0.08,6.9,53.3,0,0
2025-09-16,3,4,4,6,5,1,30,29,2,2,0.33,6.96,59.8,0,0
2025-09-16,3,4,4,6,5,1,30,29,3,3,0.26,6.87,56,0,0
2025-09-16,3,4,4,6,5,1,30,29,4,4,0.36,6.89,51.5,0.5,0
2025-09-16,3,4,4,6,5,1,30,29,5,5,0.21,6.95,53.5,0,0
2025-09-16,3,4,4,6,5,1,30,29,6,6,0.19,6.92,53.8,0,0.5
2025-09-16,3,5,5,6,5,1,31,29,1,1,0.06,6.81,52.3,0,0
2025-09-16,3,5,5,6,5,1,31,29,2,2,0.14,6.92,52,0,0
2025-09-16,3,5,5,6,5,1,31,29,3,3,0.17,6.95,52.1,0,0.5
2025-09-16,3,5,5,6,5,1,31,29,4,4,0.08,6.96,52.5,0,0
2025-09-16,3,5,5,6,5,1,31,29,5,5,0.23,6.79,52,0,0
2025-09-16,3,5,5,6,5,1,31,29,6,6,0.09,6.9,50.5,1.5,0
2025-09-16,3,6,5,6,5,1,32,29,1,1,0,6.91,52.8,0,0
2025-09-16,3,6,5,6,5,1,32,29,2,2,0.2,7.02,59.1,0,0
2025-09-16,3,6,5,6,5,1,32,29,3,3,-0.03,7,52.1,0,0
2025-09-16,3,6,5,6,5,1,32,29,4,4,0.12,7,53.7,0,0
2025-09-16,3,6,5,6,5,1,32,29,5,5,0.06,6.82,52,0,0.5
2025-09-16,3,6,5,6,5,1,32,29,6,6,0.03,6.85,52.7,0,0
2025-09-16,3,7,5,6,5,1,32,29,1,1,0.07,6.93,52.7,0,0
2025-09-16,3,7,5,6,5,1,32,29,2,2,0.02,6.93,54,0,0
2025-09-16,3,7,5,6,5,1,32,29,3,3,-0.01,6.92,51.5,0.5,0
2025-09-16,3,7,5,6,5,1,32,29,4,4,-0.05,6.9,52,0,0
2025-09-16,3,7,5,6,5,1,32,29,5,5,-0.03,6.86,52,0,1
2025-09-16,3,7,5,6,5,1,32,29,6,6,0.23,6.89,51.5,0.5,0
2025-09-16,3,8,5,6,5,1,32,29,1,1,0.05,6.93,52.8,0,0.5
2025-09-16,3,8,5,6,5,1,32,29,2,2,0.16,6.89,51.5,0.5,0.5
2025-09-16,3,8,5,6,5,1,32,29,3,3,0.12,6.94,53.5,0,0
2025-09-16,3,8,5,6,5,1,32,29,4,4,0.14,7.17,51,1,0.5
2025-09-16,3,8,5,6,5,1,32,29,5,5,0.33,7.03,51.5,0.5,0
2025-09-16,3,8,5,6,5,1,32,29,6,6,0.13,6.92,52.4,0,0
2025-09-16,3,9,7,6,5,1,32,29,1,1,0.22,7.37,52.2,0,0
2025-09-16,3,9,7,6,5,1,32,29,2,2,0.13,7.06,51.5,0.5,0.5
2025-09-16,3,9,7,6,5,1,32,29,3,3,0.06,7.02,52.8,0,0.5
2025-09-16,3,9,7,6,5,1,32,29,4,4,0.12,7.14,52.5,0,1
