race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-09-10,1,1,2,12,1,2,18,23,1,1,0.16,6.81,53.7,0,-0.5
2026-09-10,1,1,2,12,1,2,18,23,2,2,0.18,6.67,52.5,0,-0.5
2026-09-10,1,1,2,12,1,2,18,23,3,3,0.25,6.73,52,0,-0.5
2026-09-10,1,1,2,12,1,2,18,23,4,4,-0.01,6.67,57.1,0,-0.5
2026-09-10,1,1,2,12,1,2,18,23,5,5,0.03,6.7,53.3,0,-0.5
2026-09-10,1,1,2,12,1,2,18,23,6,6,0.02,6.58,52,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,1,1,0.09,6.7,52,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,2,2,0.16,6.65,52.6,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,3,3,-0.04,6.88,52,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,4,4,-0.11,6.64,52.8,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,5,5,-0.05,6.75,53,0,-0.5
2026-09-10,1,2,1,12,1,2,20,23,6,6,0.01,6.85,56,0,-0.5
2026-09-10,1,3,1,10,1,2,20,23,1,1,-0.03,6.82,52.1,0,-0.5
2026-09-10,1,3,1,10,1,2,20,23,2,2,0.01,6.72,53.7,0,-0.5
2026-09-10,1,3,1,10,1,2,20,23,3,3,0.01,6.81,52.7,0,-0.5
2026-09-10,1,3,1,10,1,2,20,23,4,4,-0.04,6.85,51.5,0.5,-0.5
2026-09-10,1,3,1,10,1,2,20,23,5,5,0.01,6.89,52,0,-0.5
2026-09-10,1,3,1,10,1,2,20,23,6,6,-0.02,6.69,53.7,0,1
2026-09-10,1,4,2,10,1,2,20,23,1,1,0.06,6.8,53.6,0,-0.5
2026-09-10,1,4,2,10,1,2,20,23,2,2,0.02,6.74,52,0,-0.5
2026-09-10,1,4,2,10,1,2,20,23,3,3,0.24,6.8,56.8,0,-0.5
2026-09-10,1,4,2,10,1,2,20,23,4,4,0.32,6.93,51.5,0.5,-0.5
2026-09-10,1,4,2,10,1,2,20,23,5,5,0.04,6.74,54.8,0,-0.5
2026-09-10,1,4,2,10,1,2,20,23,6,6,0.01,6.87,52.8,0,0
2026-09-10,1,5,2,12,1,2,20,23,1,1,0.05,6.64,52,0,-0.5
2026-09-10,1,5,2,12,1,2,20,23,2,2,-0.05,6.76,52.1,0,-0.5
2026-09-10,1,5,2,12,1,2,20,23,3,4,0.05,6.72,52,0,-0.5
2026-09-10,1,5,2,12,1,2,20,23,4,3,-0.01,6.64,53.3,0,-0.5
2026-09-10,1,5,2,12,1,2,20,23,5,5,0.04,6.64,52.9,0,-0.5
