race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-12-03,1,1,8,2,8,2,8,11,1,1,0.19,6.61,50.5,1.5,0
2025-12-03,1,1,8,2,8,2,8,11,2,2,0.23,6.75,52.3,0,-0.5
2025-12-03,1,1,8,2,8,2,8,11,3,3,0.19,6.59,58,0,-0.5
2025-12-03,1,1,8,2,8,2,8,11,4,4,0.17,6.57,51.5,0.5,-0.5
2025-12-03,1,1,8,2,8,2,8,11,5,5,0.04,6.69,45,2,0
2025-12-03,1,1,8,2,8,2,8,11,6,6,0.11,6.73,44.5,2.5,0
2025-12-03,1,2,0,17,0,1,12,11,1,1,0.15,6.75,50.5,1.5,-0.5
2025-12-03,1,2,0,17,0,1,12,11,2,3,0.11,6.76,53.8,0,-0.5
2025-12-03,1,2,0,17,0,1,12,11,3,6,0.46,6.84,56,0,0
2025-12-03,1,2,0,17,0,1,12,11,4,4,0.11,6.89,53.7,0,0
2025-12-03,1,2,0,17,0,1,12,11,5,5,0.14,6.86,52,0,-0.5
2025-12-03,1,2,0,17,0,1,12,11,6,2,0.18,6.96,51.5,0.5,0
2025-12-03,1,3,6,4,5,1,12,11,1,1,0.1,6.95,52,0,0
2025-12-03,1,3,6,4,5,1,12,11,2,3,-0.03,6.97,52.4,0,-0.5
2025-12-03,1,3,6,4,5,1,12,11,3,2,0.08,7.04,52,0,-0.5
2025-12-03,1,3,6,4,5,1,12,11,4,4,-0.07,6.98,52,0,0
2025-12-03,1,3,6,4,5,1,12,11,5,5,0.13,7.08,51,1,-0.5
2025-12-03,1,3,6,4,5,1,12,11,6,6,-0.06,6.94,52.6,0,0
2025-12-03,1,4,6,4,6,1,12,11,1,1,0.05,6.97,55.9,0,0.5
2025-12-03,1,4,6,4,6,1,12,11,2,3,0.46,6.95,53.2,0,0
2025-12-03,1,4,6,4,6,1,12,11,3,4,0.17,6.94,53.3,0,0
2025-12-03,1,4,6,4,6,1,12,11,4,5,0.07,6.99,52.3,0,-0.5
2025-12-03,1,4,6,4,6,1,12,11,5,2,0.09,6.96,52.9,0,0
2025-12-03,1,4,6,4,6,1,12,11,6,6,0.02,6.9,52.2,0,0
2025-12-03,1,5,6,4,6,1,11,12,1,1,0.04,6.92,54.4,0,0
2025-12-03,1,5,6,4,6,1,11,12,2,2,-0.05,7,45,2,0
2025-12-03,1,5,6,4,6,1,11,12,3,3,0.04,6.92,52,0,0
2025-12-03,1,5,6,4,6,1,11,12,4,4,0.24,6.87,47,0,0
2025-12-03,1,5,6,4,6,1,11,12,5,5,0.19,6.86,54.3,0,0
2025-12-03,1,5,6,4,6,1,11,12,6,6,0.02,7.02,52.2,0,-0.5
2025-12-03,1,6,6,4,5,2,10,12,1,1,0.06,6.72,52.4,0,0
2025-12-03,1,6,6,4,5,2,10,12,2,2,0.09,6.64,52,0,-0.5
2025-12-03,1,6,6,4,5,2,10,12,3,3,0.14,6.65,47,0,-0.5
2025-12-03,1,6,6,4,5,2,10,12,4,4,0.05,6.74,63.7,0,-0.5
2025-12-03,1,6,6,4,5,2,10,12,5,5,0.24,6.68,45,2,0
