race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-08-15,1,1,2,10,1,2,27,29,1,1,0.04,6.77,53.7,0,-0.5
2025-08-15,1,1,2,10,1,2,27,29,2,2,-0.02,6.72,47,0,-0.5
2025-08-15,1,1,2,10,1,2,27,29,3,3,0.01,6.77,52.4,0,-0.5
2025-08-15,1,1,2,10,1,2,27,29,4,4,0.03,6.77,47,0,0
2025-08-15,1,1,2,10,1,2,27,29,5,5,0.01,6.78,47.4,0,0
2025-08-15,1,1,2,10,1,2,27,29,6,6,0.07,6.84,45.5,1.5,0
2025-08-15,1,2,3,8,2,1,31,29,1,1,0.11,6.68,52,0,-0.5
2025-08-15,1,2,3,8,2,1,31,29,2,2,0.25,6.64,50.3,0,-0.5
2025-08-15,1,2,3,8,2,1,31,29,3,3,0.05,6.74,51.5,0.5,-0.5
2025-08-15,1,2,3,8,2,1,31,29,4,4,0.09,6.7,55.7,0,-0.5
2025-08-15,1,2,3,8,2,1,31,29,5,5,0.07,6.62,48.9,0,-0.5
2025-08-15,1,2,3,8,2,1,31,29,6,6,0.22,6.77,52,0,-0.5
2025-08-15,1,3,2,8,1,1,31,29,1,1,0.16,6.74,46.5,0.5,-0.5
2025-08-15,1,3,2,8,1,1,31,29,2,2,0.04,6.8,46,1,-0.5
2025-08-15,1,3,2,8,1,1,31,29,3,3,0.11,6.72,48.1,0,-0.5
2025-08-15,1,3,2,8,1,1,31,29,4,4,0.14,6.77,51,1,-0.5
2025-08-15,1,3,2,8,1,1,31,29,5,5,0.46,6.71,51.5,0.5,0
2025-08-15,1,3,2,8,1,1,31,29,6,6,0.25,6.81,53,0,-0.5
2025-08-15,1,4,2,8,1,1,31,29,1,1,0.13,6.76,53.9,0,-0.5
2025-08-15,1,4,2,8,1,1,31,29,2,2,0.08,6.72,53.4,0,-0.5
2025-08-15,1,4,2,8,1,1,31,29,3,3,0.14,6.73,52,0,0
2025-08-15,1,4,2,8,1,1,31,29,4,4,0.11,6.81,46.5,0.5,-0.5
2025-08-15,1,4,2,8,1,1,31,29,5,6,0.01,6.77,54.3,0,0
2025-08-15,1,4,2,8,1,1,31,29,6,5,0.21,6.72,53,0,0
2025-08-15,1,5,2,8,1,1,31,29,1,1,0.18,6.69,52.4,0,-0.5
2025-08-15,1,5,2,8,1,1,31,29,2,2,0.34,6.73,52,0,0
2025-08-15,1,5,2,8,1,1,31,29,3,3,0.11,6.79,53.4,0,-0.5
2025-08-15,1,5,2,8,1,1,31,29,4,4,-0.06,6.79,53.7,0,-0.5
2025-08-15,1,5,2,8,1,1,31,29,5,5,-0.19,6.69,54.1,0,-0.5
2025-08-15,1,5,2,8,1,1,31,29,6,6,-0.05,6.79,50,2,0
2025-08-15,1,6,2,6,1,1,31,29,1,1,0.12,6.74,52.1,0,0
2025-08-15,1,6,2,6,1,1,31,29,2,2,0.02,6.84,52,0,-0.5
2025-08-15,1,6,2,6,1,1,31,29,3,3,0.01,6.69,47.4,0,-0.5
2025-08-15,1,6,2,6,1,1,31,29,4,4,0.07,6.82,51.5,0.5,-0.5
2025-08-15,1,6,2,6,1,1,31,29,5,5,0.07,6.83,45.5,1.5,-0.5
2025-08-15,1,6,2,6,1,1,31,29,6,6,0.06,6.72,51.5,0.5,0
2025-08-15,1,7,1,8,1,1,31,29,1,1,0.08,6.66,50.5,1.5,-0.5
2025-08-15,1,7,1,8,1,1,31,29,2,2,0.15,6.6,55.7,0,-0.5
2025-08-15,1,7,1,8,1,1,31,29,3,3,0.09,6.75,52.6,0,-0.5
2025-08-15,1,7,1,8,1,1,31,29,4,4,0.09,6.64,46.5,0.5,-0.5
