race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-07-24,1,1,3,10,2,2,26,25,1,1,0.13,6.58,54,0,-0.5
2026-07-24,1,1,3,10,2,2,26,25,2,2,0.02,6.73,52.6,0,0
2026-07-24,1,1,3,10,2,2,26,25,3,3,-0.03,6.67,58.9,0,-0.5
2026-07-24,1,1,3,10,2,2,26,25,4,4,0.21,6.75,50.5,1.5,-0.5
2026-07-24,1,1,3,10,2,2,26,25,5,5,0.07,6.53,54.6,0,-0.5
2026-07-24,1,1,3,10,2,2,26,25,6,6,0.14,6.76,55,0,0
2026-07-24,1,2,4,10,3,1,29,26,1,1,0.08,6.79,52,0,-0.5
2026-07-24,1,2,4,10,3,1,29,26,2,2,-0.14,6.82,52,0,0
2026-07-24,1,2,4,10,3,1,29,26,3,3,-0.13,6.87,53.6,0,0
2026-07-24,1,2,4,10,3,1,29,26,4,4,-0.02,6.84,54.4,0,-0.5
2026-07-24,1,2,4,10,3,1,29,26,5,5,-0.01,6.83,55.2,0,-0.5
2026-07-24,1,2,4,10,3,1,29,26,6,6,-0.07,6.67,49,3,-0.5
2026-07-24,1,3,2,8,1,2,30,26,1,1,0.16,6.94,52.4,0,-0.5
2026-07-24,1,3,2,8,1,2,30,26,2,6,0.17,6.86,53.4,0,0
2026-07-24,1,3,2,8,1,2,30,26,3,3,0.14,6.96,52.8,0,-0.5
2026-07-24,1,3,2,8,1,2,30,26,4,4,0.04,6.85,54.4,0,-0.5
2026-07-24,1,3,2,8,1,2,30,26,5,5,-0.02,6.87,52.5,0,-0.5
2026-07-24,1,3,2,8,1,2,30,26,6,2,0.29,6.87,52,0,-0.5
2026-07-24,1,4,2,6,1,3,29,26,1,1,0.21,6.85,52.8,0,0
2026-07-24,1,4,2,6,1,3,29,26,2,2,0.06,6.86,53.5,0,0
2026-07-24,1,4,2,6,1,3,29,26,3,3,0.07,6.85,52.3,0,-0.5
2026-07-24,1,4,2,6,1,3,29,26,4,4,-0.09,6.94,52,0,0
2026-07-24,1,4,2,6,1,3,29,26,5,5,-0.11,6.7,52.2,0,-0.5
2026-07-24,1,4,2,6,1,3,29,26,6,6,-0.05,6.71,52,0,-0.5
2026-07-24,1,5,3,6,2,2,29,26,1,2,0.11,6.86,54,0,-0.5
2026-07-24,1,5,3,6,2,2,29,26,2,1,0.05,6.79,52.3,0,-0.5
2026-07-24,1,5,3,6,2,2,29,26,3,3,0.04,6.86,53.4,0,0
2026-07-24,1,5,3,6,2,2,29,26,4,4,0.1,6.79,53.3,0,-0.5
2026-07-24,1,5,3,6,2,2,29,26,5,5,0.08,6.97,58.9,0,-0.5
2026-07-24,1,5,3,6,2,2,29,26,6,6,0.16,6.94,52.1,0,-0.5
2026-07-24,1,6,3,10,2,1,28,26,1,1,0.16,6.69,52,0,-0.5
2026-07-24,1,6,3,10,2,1,28,26,2,2,0.33,6.68,53.4,0,-0.5
2026-07-24,1,6,3,10,2,1,28,26,3,3,0.39,6.92,54.4,0,-0.5
2026-07-24,1,6,3,10,2,1,28,26,4,6,0.12,6.69,53.1,0,0.5
2026-07-24,1,6,3,10,2,1,28,26,5,5,0.06,6.87,54,0,-0.5
2026-07-24,1,6,3,10,2,1,28,26,6,4,-0.03,6.78,52,0,0
2026-07-24,1,7,4,10,3,1,28,26,1,1,0.04,6.81,53.6,0,-0.5
2026-07-24,1,7,4,10,3,1,28,26,2,2,0.17,6.77,50.5,1.5,-0.5
2026-07-24,1,7,4,10,3,1,28,26,3,3,0.43,6.68,54.6,0,0
2026-07-24,1,7,4,10,3,1,28,26,4,6,0.01,6.63,52.5,0,-0.5
2026-07-24,1,7,4,10,3,1,28,26,5,4,0.31,6.73,52,0,-0.5
2026-07-24,1,7,4,10,3,1,28,26,6,5,-0.02,6.83,52,0,-0.5
2026-07-24,1,8,3,10,2,2,27,26,1,1,0.09,6.87,54.4,0,-0.5
2026-07-24,1,8,3,10,2,2,27,26,2,2,0.11,6.71,52.3,0,0
2026-07-24,1,8,3,10,2,2,27,26,3,3,0.13,6.78,52.4,0,0
2026-07-24,1,8,3,10,2,2,27,26,4,4,0.04,6.78,52.6,0,0
2026-07-24,1,8,3,10,2,2,27,26,5,5,0.06,6.73,52.1,0,0.5
2026-07-24,1,8,3,10,2,2,27,26,6,6,0.23,6.8,52.5,0,-0.5
2026-07-24,1,9,3,10,2,2,27,25,1,1,-0.02,6.96,52,0,-0.5
2026-07-24,1,9,3,10,2,2,27,25,2,2,0.04,6.92,52,0,-0.5
2026-07-24,1,9,3,10,2,2,27,25,3,3,0.08,6.95,53.4,0,0
2026-07-24,1,9,3,10,2,2,27,25,4,4,0.06,6.77,53.5,0,0
2026-07-24,1,9,3,10,2,2,27,25,5,5,-0.01,6.88,49,3,0
2026-07-24,1,9,3,10,2,2,27,25,6,6,0.13,7,52,0,-0.5
2026-07-24,1,10,3,10,2,2,27,25,1,1,0.29,6.93,52.4,0,0
2026-07-24,1,10,3,10,2,2,27,25,2,2,0.05,6.91,52.1,0,-0.5
2026-07-24,1,10,3,10,2,2,27,25,3,3,0.05,6.76,53.3,0,-0.5
2026-07-24,1,10,3,10,2,2,27,25,4,4,0.09,6.93,52,0,-0.5
2026-07-24,1,10,3,10,2,2,27,25,5,5,0.25,6.76,52,0,0
2026-07-24,1,10,3,10,2,2,27,25,6,6,-0.01,6.78,54.6,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,1,1,0.14,6.7,54.6,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,2,2,0.12,6.83,55,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,3,3,0.05,6.83,52,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,4,4,-0.04,6.84,52,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,5,5,0.09,6.77,54.4,0,-0.5
2026-07-24,1,11,4,10,3,2,27,25,6,6,0.17,6.82,53.4,0,0
2026-07-24,1,12,4,10,3,2,26,25,1,1,-0.02,6.77,52.3,0,-0.5
2026-07-24,1,12,4,10,3,2,26,25,2,2,0,6.74,52,0,-0.5
2026-07-24,1,12,4,10,3,2,26,25,3,3,-0.08,6.69,52.1,0,0
2026-07-24,1,12,4,10,3,2,26,25,4,4,0.08,6.81,52,0,0
2026-07-24,1,12,4,10,3,2,26,25,5,5,0.39,6.87,53.6,0,-0.5
2026-07-24,1,12,4,10,3,2,26,25,6,6,0.12,6.73,53.1,0,0.5
2026-07-24,2,1,4,12,3,3,27,32,1,1,0.07,6.63,52,0,-0.5
2026-07-24,2,1,4,12,3,3,27,32,2,2,0.03,6.63,53,0,-0.5
2026-07-24,2,1,4,12,3,3,27,32,3,3,0.23,6.76,52,0,-0.5
2026-07-24,2,1,4,12,3,3,27,32,4,4,0.14,6.73,51.5,0.5,0
2026-07-24,2,1,4,12,3,3,27,32,5,5,0.21,6.74,50.5,1.5,-0.5
2026-07-24,2,1,4,12,3,3,27,32,6,6,0.19,6.81,53.5,0,-0.5
2026-07-24,2,2,0,17,0,2,30,32,1,1,0.23,6.65,53.7,0,-0.5
2026-07-24,2,2,0,17,0,2,30,32,2,2,0.19,6.65,52.9,0,-0.5
2026-07-24,2,2,0,17,0,2,30,32,3,3,0.16,6.73,50,2,0
2026-07-24,2,2,0,17,0,2,30,32,4,4,0.19,6.71,52.5,0,-0.5
2026-07-24,2,2,0,17,0,2,30,32,5,5,0.28,6.7,51.5,0.5,-0.5
2026-07-24,2,2,0,17,0,2,30,32,6,6,0.24,6.69,52,0,-0.5
2026-07-24,2,3,2,14,1,1,31,32,1,1,-0.04,6.72,55.9,0,-0.5
2026-07-24,2,3,2,14,1,1,31,32,2,2,-0.02,6.57,52,0,-0.5
2026-07-24,2,3,2,14,1,1,31,32,3,3,-0.04,6.77,52.1,0,-0.5
2026-07-24,2,3,2,14,1,1,31,32,4,4,0.14,6.7,51.5,0.5,-0.5
2026-07-24,2,3,2,14,1,1,31,32,5,5,0.01,6.75,52,0,-0.5
2026-07-24,2,3,2,14,1,1,31,32,6,6,0.17,6.76,53.6,0,0
2026-07-24,2,4,2,14,1,1,31,32,1,1,0.13,6.68,52.7,0,-0.5
2026-07-24,2,4,2,14,1,1,31,32,2,2,0.18,6.69,52.4,0,-0.5
2026-07-24,2,4,2,14,1,1,31,32,3,3,0.06,6.79,52.8,0,-0.5
2026-07-24,2,4,2,14,1,1,31,32,4,4,0.03,6.72,52.2,0,-0.5
2026-07-24,2,4,2,14,1,1,31,32,5,5,0.09,6.7,52.8,0,-0.5
2026-07-24,2,4,2,14,1,1,31,32,6,6,0.19,6.57,53.3,0,0.5
2026-07-24,2,5,3,14,2,1,31,32,1,1,0.14,6.73,52,0,-0.5
2026-07-24,2,5,3,14,2,1,31,32,2,2,0.45,6.77,52,0,-0.5
2026-07-24,2,5,3,14,2,1,31,32,3,3,0.18,6.67,52.8,0,0
2026-07-24,2,5,3,14,2,1,31,32,4,4,0.29,6.76,52,0,0
2026-07-24,2,5,3,14,2,1,31,32,5,5,0.15,6.75,54.7,0,-0.5
2026-07-24,2,5,3,14,2,1,31,32,6,6,0.16,6.75,52,0,-0.5
2026-07-24,2,6,3,14,2,2,32,32,1,1,0.09,6.66,52,0,0
2026-07-24,2,6,3,14,2,2,32,32,2,2,0.19,6.75,55.5,0,-0.5
2026-07-24,2,6,3,14,2,2,32,32,3,3,0.23,6.75,52,0,0
2026-07-24,2,6,3,14,2,2,32,32,4,4,0.03,6.75,53.5,0,-0.5
2026-07-24,2,6,3,14,2,2,32,32,5,5,0.07,6.7,51.5,0.5,-0.5
2026-07-24,2,6,3,14,2,2,32,32,6,6,0.04,6.74,55.3,0,-0.5
2026-07-24,2,7,3,14,1,2,32,32,1,1,0.01,6.59,52,0,0
2026-07-24,2,7,3,14,1,2,32,32,2,2,0.01,6.77,52.5,0,-0.5
2026-07-24,2,7,3,14,1,2,32,32,3,3,0.02,6.65,53,0,-0.5
2026-07-24,2,7,3,14,1,2,32,32,4,4,0.14,6.72,53.6,0,0
2026-07-24,2,7,3,14,1,2,32,32,5,5,0.02,6.76,50.5,1.5,0
2026-07-24,2,7,3,14,1,2,32,32,6,6,0.27,6.79,51,1,-0.5
2026-07-24,2,8,3,14,1,1,33,32,1,1,0.09,6.67,51.5,0.5,-0.5
2026-07-24,2,8,3,14,1,1,33,32,2,2,0.33,6.71,51.5,0.5,-0.5
2026-07-24,2,8,3,14,1,1,33,32,3,3,0.14,6.67,53.7,0,-0.5
2026-07-24,2,8,3,14,1,1,33,32,4,4,0.11,6.68,53.6,0,-0.5
2026-07-24,2,8,3,14,1,1,33,32,5,5,0.09,6.75,53.7,0,-0.5
2026-07-24,2,8,3,14,1,1,33,32,6,6,0.21,6.65,51.5,0.5,0
2026-07-24,2,9,3,14,1,2,33,32,1,1,0.13,6.67,53.3,0,0
2026-07-24,2,9,3,14,1,2,33,32,2,2,0.15,6.74,53.3,0,-0.5
2026-07-24,2,9,3,14,1,2,33,32,3,3,0.11,6.7,52.9,0,-0.5
2026-07-24,2,9,3,14,1,2,33,32,4,4,0.29,6.7,52,0,0
2026-07-24,2,9,3,14,1,2,33,32,5,5,-0.04,6.74,55.9,0,-0.5
2026-07-24,2,9,3,14,1,2,33,32,6,6,0.08,6.83,52,0,-0.5
2026-07-24,2,10,3,14,2,1,33,32,1,1,0.13,6.68,52.2,0,-0.5
2026-07-24,2,10,3,14,2,1,33,32,2,2,0.04,6.63,50.5,1.5,-0.5
2026-07-24,2,10,3,14,2,1,33,32,3,3,0.09,6.65,52,0,-0.5
2026-07-24,2,10,3,14,2,1,33,32,4,4,0.19,6.69,54.1,0,-0.5
2026-07-24,2,10,3,14,2,1,33,32,5,5,0.12,6.74,52.1,0,-0.5
2026-07-24,2,10,3,14,2,1,33,32,6,6,0.16,6.7,52,0,-0.5
2026-07-24,2,11,1,16,1,3,32,32,1,1,0.11,6.69,51.5,0.5,-0.5
2026-07-24,2,11,1,16,1,3,32,32,2,2,0.06,6.76,51.5,0.5,-0.5
2026-07-24,2,11,1,16,1,3,32,32,3,3,0.06,6.83,51,1,0
2026-07-24,2,11,1,16,1,3,32,32,4,4,0.07,6.8,52,0,-0.5
2026-07-24,2,11,1,16,1,3,32,32,5,5,0.07,6.79,52,0,-0.5
2026-07-24,2,11,1,16,1,3,32,32,6,6,0.01,6.75,51.5,0.5,-0.5
2026-07-24,2,12,7,12,4,3,28,32,1,1,0.13,6.69,52,0,-0.5
2026-07-24,2,12,7,12,4,3,28,32,2,2,-0.01,6.69,52,0,-0.5
2026-07-24,2,12,7,12,4,3,28,32,3,3,0.12,6.64,51.5,0.5,0
2026-07-24,2,12,7,12,4,3,28,32,4,4,0.54,6.64,52,0,0
2026-07-24,2,12,7,12,4,3,28,32,5,5,-0.05,6.74,52.4,0,-0.5
2026-07-24,2,12,7,12,4,3,28,32,6,6,0.01,6.78,52,0,0
2026-07-24,3,1,5,4,10,3,32,28,1,1,-0.02,6.95,55.5,0,0.5
2026-07-24,3,1,5,4,10,3,32,28,2,2,0.37,7.02,54.9,0,0
2026-07-24,3,1,5,4,10,3,32,28,3,3,-0.01,6.98,52,0,0.5
2026-07-24,3,1,5,4,10,3,32,28,4,4,0.06,6.98,53.1,0,0.5
2026-07-24,3,1,5,4,10,3,32,28,5,5,0.15,7,52.5,0,0.5
2026-07-24,3,1,5,4,10,3,32,28,6,6,0.17,7.04,56.2,0,0
2026-07-24,3,2,3,2,5,2,30,28,1,1,0.21,7.13,56.9,0,0.5
2026-07-24,3,2,3,2,5,2,30,28,2,2,0.04,7.04,54.4,0,0
2026-07-24,3,2,3,2,5,2,30,28,3,3,0.03,7.02,52.2,0,1
2026-07-24,3,2,3,2,5,2,30,28,4,4,0.12,6.9,52,0,0.5
2026-07-24,3,2,3,2,5,2,30,28,5,5,-0.03,7.05,52.4,0,1
2026-07-24,3,2,3,2,5,2,30,28,6,6,0.09,7.01,52.1,0,1.5
2026-07-24,3,3,3,16,5,1,31,28,1,1,0.08,7.01,52.2,0,0.5
2026-07-24,3,3,3,16,5,1,31,28,2,2,0.14,6.9,50,2,0
2026-07-24,3,3,3,16,5,1,31,28,3,3,0.09,6.98,52,0,1
2026-07-24,3,3,3,16,5,1,31,28,4,4,0.24,7.08,54.3,0,1
2026-07-24,3,3,3,16,5,1,31,28,5,5,0.08,6.98,52.2,0,0
2026-07-24,3,3,3,16,5,1,31,28,6,6,-0.03,7.08,52,0,1
2026-07-24,3,4,3,2,5,1,32,28,1,1,0.13,6.98,52.5,0,0
2026-07-24,3,4,3,2,5,1,32,28,2,2,0.35,7.03,53.6,0,0
2026-07-24,3,4,3,2,5,1,32,28,3,3,0.04,7.13,53.9,0,0.5
2026-07-24,3,4,3,2,5,1,32,28,4,4,0.04,7.21,50.5,1.5,0.5
2026-07-24,3,4,3,2,5,1,32,28,5,5,-0.02,7.11,54.7,0,1
2026-07-24,3,4,3,2,5,1,32,28,6,6,0.06,7.13,52,0,0.5
2026-07-24,3,5,2,2,5,1,32,28,1,1,0.19,7.08,52.3,0,0
2026-07-24,3,5,2,2,5,1,32,28,2,2,0.2,7.1,52.5,0,0.5
2026-07-24,3,5,2,2,5,1,32,28,3,3,0.09,7.19,52.6,0,0.5
2026-07-24,3,5,2,2,5,1,32,28,4,4,-0.06,6.93,52.1,0,1
2026-07-24,3,5,2,2,5,1,32,28,5,5,0.01,7.03,52.3,0,0
2026-07-24,3,5,2,2,5,1,32,28,6,6,0.04,7.13,52.1,0,0
2026-07-24,3,6,4,2,5,1,32,28,1,1,0.02,6.92,54.9,0,0.5
2026-07-24,3,6,4,2,5,1,32,28,2,2,0.02,7,52.8,0,0
2026-07-24,3,6,4,2,5,1,32,28,3,3,0.24,7.16,56.9,0,0
2026-07-24,3,6,4,2,5,1,32,28,4,4,0.09,7.11,52,0,1
2026-07-24,3,6,4,2,5,1,32,28,5,5,0.05,7.18,54.6,0,0.5
2026-07-24,3,6,4,2,5,1,32,28,6,6,-0.07,7.08,55.8,0,0
2026-07-24,3,7,5,2,5,1,33,28,1,1,0.13,6.88,52,0,0
2026-07-24,3,7,5,2,5,1,33,28,2,2,0.23,6.96,52,0,0
2026-07-24,3,7,5,2,5,1,33,28,3,3,0.17,7.07,52,0,0.5
2026-07-24,3,7,5,2,5,1,33,28,4,4,0.06,7.01,52.4,0,0.5
2026-07-24,3,7,5,2,5,1,33,28,5,5,0.03,7.04,52,0,0
2026-07-24,3,7,5,2,5,1,33,28,6,6,0.08,7.06,53.8,0,0
2026-07-24,3,8,5,4,5,1,32,28,1,1,0.21,6.89,52.5,0,0.5
2026-07-24,3,8,5,4,5,1,32,28,2,2,0.09,6.95,52,0,0.5
2026-07-24,3,8,5,4,5,1,32,28,3,3,0.14,7.02,52.1,0,0.5
2026-07-24,3,8,5,4,5,1,32,28,4,4,0.32,7.2,55.5,0,1
2026-07-24,3,8,5,4,5,1,32,28,5,5,0.01,7.08,52,0,0.5
2026-07-24,3,8,5,4,5,1,32,28,6,6,-0.05,7.11,52.2,0,0
2026-07-24,3,9,5,4,5,1,32,28,1,1,-0.02,6.93,52.3,0,0.5
2026-07-24,3,9,5,4,5,1,32,28,2,2,0.07,7.21,54.3,0,0.5
2026-07-24,3,9,5,4,5,1,32,28,3,3,0.29,7.3,50.5,1.5,0.5
