race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-01-08,2,1,7,6,5,1,7,5,1,1,0.12,6.81,47,0,-0.5
2026-01-08,2,1,7,6,5,1,7,5,2,2,0.03,6.8,52.3,0,-0.5
2026-01-08,2,1,7,6,5,1,7,5,3,3,0.11,6.8,52.6,0,-0.5
2026-01-08,2,1,7,6,5,1,7,5,4,4,0.13,6.68,52,0,0
2026-01-08,2,1,7,6,5,1,7,5,5,5,0.05,6.8,52,0,-0.5
2026-01-08,2,1,7,6,5,1,7,5,6,6,0.01,6.9,54.6,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,1,1,0.07,6.77,54.2,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,2,2,0.02,6.83,53.9,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,3,3,-0.02,6.83,52,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,4,4,-0.02,6.87,52.7,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,5,5,-0.05,6.81,52.4,0,-0.5
2026-01-08,2,2,1,8,1,1,7,5,6,6,-0.13,6.76,52,0,-0.5
2026-01-08,2,3,2,6,2,1,7,5,1,1,0.09,6.91,55.4,0,-0.5
2026-01-08,2,3,2,6,2,1,7,5,2,2,0.19,6.87,52,0,0
2026-01-08,2,3,2,6,2,1,7,5,3,3,0.05,6.87,52,0,0
2026-01-08,2,3,2,6,2,1,7,5,4,4,0.01,6.86,53.8,0,-0.5
2026-01-08,2,3,2,6,2,1,7,5,5,5,-0.07,6.84,46.5,0.5,-0.5
2026-01-08,2,3,2,6,2,1,7,5,6,6,0.17,6.92,51,1,-0.5
2026-01-08,2,4,4,8,3,1,8,5,1,1,-0.05,6.85,52,0,-0.5
2026-01-08,2,4,4,8,3,1,8,5,2,2,-0.03,6.89,52.2,0,0
2026-01-08,2,4,4,8,3,1,8,5,3,3,0.07,6.82,52,0,0
2026-01-08,2,4,4,8,3,1,8,5,4,4,0.07,7.15,50.5,1.5,0
2026-01-08,2,4,4,8,3,1,8,5,5,5,0.08,7,52.1,0,-0.5
2026-01-08,2,4,4,8,3,1,8,5,6,6,0.27,6.97,52,0,-0.5
2026-01-08,2,5,7,6,4,1,8,5,1,1,0.04,6.96,53,0,-0.5
2026-01-08,2,5,7,6,4,1,8,5,2,2,0.15,6.96,52.2,0,0
2026-01-08,2,5,7,6,4,1,8,5,3,3,0.16,6.82,52,0,0
2026-01-08,2,5,7,6,4,1,8,5,4,4,-0.06,6.88,52,0,-0.5
2026-01-08,2,5,7,6,4,1,8,5,5,5,-0.05,6.97,54.4,0,0
2026-01-08,2,5,7,6,4,1,8,5,6,6,-0.09,6.87,52,0,0
2026-01-08,2,6,8,6,5,1,8,5,1,1,0.29,6.9,47,0,0
2026-01-08,2,6,8,6,5,1,8,5,2,2,0.48,6.85,48.1,0,0
2026-01-08,2,6,8,6,5,1,8,5,3,3,0.43,7.03,46.5,0.5,0
2026-01-08,2,6,8,6,5,1,8,5,4,4,0.34,6.94,47,0,0
2026-01-08,2,6,8,6,5,1,8,5,5,5,0.37,7.02,45,2,0
2026-01-08,2,6,8,6,5,1,8,5,6,6,0.51,6.92,46,1,0
2026-01-08,2,7,8,6,5,1,8,4,1,2,-0.02,6.92,52,0,0
2026-01-08,2,7,8,6,5,1,8,4,2,1,0.04,7.16,52,0,-0.5
2026-01-08,2,7,8,6,5,1,8,4,3,3,0.11,6.78,52,0,-0.5
2026-01-08,2,7,8,6,5,1,8,4,4,4,0.05,6.96,52.6,0,-0.5
2026-01-08,2,7,8,6,5,1,8,4,5,5,0.02,6.91,52,0,0
2026-01-08,2,7,8,6,5,1,8,4,6,6,-0.03,7.11,52,0,0
2026-01-08,2,8,8,6,5,1,8,4,1,1,0.12,6.84,50.5,1.5,0
2026-01-08,2,8,8,6,5,1,8,4,2,2,0.08,6.85,52.4,0,0
2026-01-08,2,8,8,6,5,1,8,4,3,3,0.08,6.83,52,0,-0.5
2026-01-08,2,8,8,6,5,1,8,4,4,4,0.22,6.81,52.1,0,0
2026-01-08,2,8,8,6,5,1,8,4,5,5,0.19,6.78,45,2,0
2026-01-08,2,8,8,6,5,1,8,4,6,6,0.16,6.8,52.3,0,0
2026-01-08,2,9,7,8,5,1,8,5,1,1,0.01,6.87,53.9,0,0
2026-01-08,2,9,7,8,5,1,8,5,2,2,-0.02,6.83,52.1,0,-0.5
2026-01-08,2,9,7,8,5,1,8,5,3,3,0.01,6.92,52,0,0
2026-01-08,2,9,7,8,5,1,8,5,4,4,0.27,6.77,52,0,0
2026-01-08,2,9,7,8,5,1,8,5,5,5,0.34,6.94,52,0,0
2026-01-08,2,9,7,8,5,1,8,5,6,6,0.33,6.87,53.8,0,-0.5
2026-01-08,2,10,7,6,5,1,8,5,1,1,-0.11,6.94,52.7,0,0
2026-01-08,2,10,7,6,5,1,8,5,2,2,-0.06,6.92,52,0,0
2026-01-08,2,10,7,6,5,1,8,5,3,3,-0.09,6.9,52.3,0,0
2026-01-08,2,10,7,6,5,1,8,5,4,4,-0.04,6.8,52.2,0,0
2026-01-08,2,10,7,6,5,1,8,5,5,5,-0.07,6.88,47,0,0
2026-01-08,2,10,7,6,5,1,8,5,6,6,0.26,6.79,53,0,0
2026-01-08,2,11,5,6,4,1,8,6,1,1,0.08,6.85,52,0,-0.5
2026-01-08,2,11,5,6,4,1,8,6,2,2,0.31,6.8,52,0,-0.5
2026-01-08,2,11,5,6,4,1,8,6,3,3,0.21,7,52,0,-0.5
2026-01-08,2,11,5,6,4,1,8,6,4,4,0.04,6.82,52.2,0,0
2026-01-08,2,11,5,6,4,1,8,6,5,5,0.22,6.82,52,0,0
2026-01-08,2,11,5,6,4,1,8,6,6,6,0.05,6.87,54.2,0,-0.5
2026-01-08,2,12,6,8,5,1,7,5,1,1,0.06,6.85,52.9,0,-0.5
2026-01-08,2,12,6,8,5,1,7,5,2,2,0.03,6.96,52,0,-0.5
2026-01-08,2,12,6,8,5,1,7,5,3,3,0.02,6.98,51,1,0
2026-01-08,2,12,6,8,5,1,7,5,4,4,-0.02,6.93,52,0,-0.5
2026-01-08,2,12,6,8,5,1,7,5,5,5,0.01,6.92,52,0,-0.5
2026-01-08,2,12,6,8,5,1,7,5,6,6,0.07,6.9,52,0,-0.5
2026-01-08,4,1,7,13,7,2,8,11,1,1,0.14,6.79,55.1,0,0
2026-01-08,4,1,7,13,7,2,8,11,2,2,0.12,6.75,52.1,0,0
2026-01-08,4,1,7,13,7,2,8,11,3,3,0.15,6.84,53.1,0,-0.5
2026-01-08,4,1,7,13,7,2,8,11,4,4,0.07,6.73,53.3,0,-0.5
2026-01-08,4,1,7,13,7,2,8,11,5,5,0.05,6.74,52.3,0,0
2026-01-08,4,1,7,13,7,2,8,11,6,6,0.02,6.69,55,0,0
2026-01-08,4,2,2,13,3,1,10,11,1,1,0.01,6.72,52,0,0
2026-01-08,4,2,2,13,3,1,10,11,2,2,0.25,6.76,52.7,0,0
2026-01-08,4,2,2,13,3,1,10,11,3,3,0.06,6.74,53,0,-0.5
2026-01-08,4,2,2,13,3,1,10,11,4,4,-0.04,6.77,51,1,-0.5
2026-01-08,4,2,2,13,3,1,10,11,5,5,-0.03,6.78,52,0,-0.5
2026-01-08,4,2,2,13,3,1,10,11,6,6,-0.03,6.64,52.2,0,3
2026-01-08,4,3,4,13,3,1,11,11,1,1,-0.13,6.68,50.5,1.5,0
2026-01-08,4,3,4,13,3,1,11,11,2,2,-0.09,6.69,52.5,0,0
2026-01-08,4,3,4,13,3,1,11,11,3,3,0.07,6.69,56,0,0
2026-01-08,4,3,4,13,3,1,11,11,4,4,-0.01,6.78,53,0,-0.5
2026-01-08,4,3,4,13,3,1,11,11,5,5,0,6.69,52,0,0
2026-01-08,4,3,4,13,3,1,11,11,6,6,-0.03,6.67,52.9,0,0
2026-01-08,4,4,6,11,3,1,11,11,1,1,0.11,6.79,52.5,0,-0.5
2026-01-08,4,4,6,11,3,1,11,11,2,2,0.12,6.71,52.5,0,-0.5
2026-01-08,4,4,6,11,3,1,11,11,3,3,0.17,6.8,52,0,-0.5
