race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2026-07-02,4,1,3,13,3,3,21,24,1,1,0.14,6.73,53.1,0,0
2026-07-02,4,1,3,13,3,3,21,24,2,2,0.09,6.86,52.3,0,-0.5
2026-07-02,4,1,3,13,3,3,21,24,3,3,0.11,6.87,52.6,0,-0.5
2026-07-02,4,1,3,13,3,3,21,24,4,4,0.15,6.84,52.1,0,0
2026-07-02,4,1,3,13,3,3,21,24,5,5,0.26,6.93,52.7,0,0
2026-07-02,4,1,3,13,3,3,21,24,6,6,0.12,6.74,51.5,0.5,0
2026-07-02,4,2,1,13,3,3,22,24,1,1,0.27,6.73,52.2,0,0
2026-07-02,4,2,1,13,3,3,22,24,2,2,0.04,6.79,54.1,0,0
2026-07-02,4,2,1,13,3,3,22,24,3,3,0.03,6.7,53,0,0
2026-07-02,4,2,1,13,3,3,22,24,4,4,0.14,6.8,60.8,0,0
2026-07-02,4,2,1,13,3,3,22,24,5,5,0.06,6.85,53.5,0,0
2026-07-02,4,2,1,13,3,3,22,24,6,6,0.24,6.71,53.1,0,0
2026-07-02,4,3,3,13,3,3,22,24,1,1,0.14,6.66,52,0,-0.5
2026-07-02,4,3,3,13,3,3,22,24,2,2,0.08,6.77,52.8,0,0
2026-07-02,4,3,3,13,3,3,22,24,3,3,0.03,6.75,52,0,-0.5
2026-07-02,4,3,3,13,3,3,22,24,4,4,0.03,6.87,52.6,0,0
2026-07-02,4,3,3,13,3,3,22,24,5,5,0.22,6.83,55.4,0,-0.5
2026-07-02,4,3,3,13,3,3,22,24,6,6,0.07,6.77,52,0,0
2026-07-02,4,4,3,13,3,3,22,24,1,1,0.21,6.7,51,1,0
2026-07-02,4,4,3,13,3,3,22,24,2,2,0.23,6.74,55.7,0,-0.5
2026-07-02,4,4,3,13,3,3,22,24,3,3,-0.01,6.64,52,0,0
2026-07-02,4,4,3,13,3,3,22,24,4,4,0.09,6.76,52.9,0,-0.5
2026-07-02,4,4,3,13,3,3,22,24,5,5,0.05,6.73,53.5,0,0
2026-07-02,4,4,3,13,3,3,22,24,6,6,0.02,6.73,57.2,0,0
2026-07-02,4,5,3,13,3,2,22,24,1,1,0.29,6.68,54.7,0,0
2026-07-02,4,5,3,13,3,2,22,24,2,2,0.43,6.73,52,0,0
2026-07-02,4,5,3,13,3,2,22,24,3,3,0.12,6.77,53.5,0,0
2026-07-02,4,5,3,13,3,2,22,24,4,4,0.13,6.82,53.1,0,-0.5
2026-07-02,4,5,3,13,3,2,22,24,5,5,0.06,6.61,52.5,0,-0.5
2026-07-02,4,5,3,13,3,2,22,24,6,6,0.31,6.71,58.7,0,0.5
2026-07-02,4,6,4,13,3,2,22,24,1,1,0.18,6.7,55.9,0,-0.5
2026-07-02,4,6,4,13,3,2,22,24,2,2,0.13,6.75,52.7,0,0
2026-07-02,4,6,4,13,3,2,22,24,3,3,0.06,6.73,52.3,0,-0.5
2026-07-02,4,6,4,13,3,2,22,24,4,4,0.18,6.72,50,2,0
2026-07-02,4,6,4,13,3,2,22,24,5,5,0.15,6.68,52,0,0
2026-07-02,4,6,4,13,3,2,22,24,6,6,0.2,6.74,53,0,0
2026-07-02,4,7,3,13,3,2,22,24,1,1,0.18,6.68,52,0,0
2026-07-02,4,7,3,13,3,2,22,24,2,2,0.08,6.77,52.5,0,0
2026-07-02,4,7,3,13,3,2,22,24,3,3,0.04,6.69,53.1,0,0
2026-07-02,4,7,3,13,3,2,22,24,4,4,0.09,6.69,52,0,0
2026-07-02,4,7,3,13,3,2,22,24,5,5,0.2,6.75,51.5,0.5,0
