race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,boat_number,racer_course_number,racer_start_timing,racer_exhibition_time,racer_weight,racer_weight_adjustment,racer_tilt_adjustment
2025-09-24,1,1,2,10,1,2,21,24,1,1,0.05,6.59,45.5,1.5,-0.5
2025-09-24,1,1,2,10,1,2,21,24,2,2,-0.01,6.64,44.5,2.5,-0.5
2025-09-24,1,1,2,10,1,2,21,24,3,3,0.02,6.72,45,2,-0.5
2025-09-24,1,1,2,10,1,2,21,24,4,4,-0.06,6.65,49.4,0,-0.5
2025-09-24,1,1,2,10,1,2,21,24,5,5,-0.11,6.67,47,0,-0.5
2025-09-24,1,1,2,10,1,2,21,24,6,6,-0.07,6.68,47,0,0
2025-09-24,1,2,1,12,1,1,23,24,1,1,-0.02,6.69,49.7,0,0
2025-09-24,1,2,1,12,1,1,23,24,2,2,0.1,6.64,47.8,0,-0.5
2025-09-24,1,2,1,12,1,1,23,24,3,3,-0.04,6.72,49.1,0,-0.5
2025-09-24,1,2,1,12,1,1,23,24,4,4,-0.04,6.73,47,0,-0.5
2025-09-24,1,2,1,12,1,1,23,24,5,5,-0.01,6.68,47,0,-0.5
2025-09-24,1,2,1,12,1,1,23,24,6,6,0.06,6.79,47,0,-0.5
2025-09-24,1,3,1,6,1,1,23,24,1,1,0.18,6.63,54.5,0,-0.5
2025-09-24,1,3,1,6,1,1,23,24,2,2,-0.04,6.6,47.1,0,-0.5
2025-09-24,1,3,1,6,1,1,23,24,3,3,-0.01,6.63,47,0,-0.5
2025-09-24,1,3,1,6,1,1,23,24,4,4,0.27,6.76,47.8,0,-0.5
2025-09-24,1,3,1,6,1,1,23,24,5,5,0.24,6.73,41.5,5.5,-0.5
2025-09-24,1,3,1,6,1,1,23,24,6,6,0.03,6.56,46,1,-0.5
2025-09-24,1,4,1,8,1,1,23,24,1,1,-0.1,6.6,47.2,0,-0.5
2025-09-24,1,4,1,8,1,1,23,24,2,2,0.04,6.59,48.9,0,-0.5
2025-09-24,1,4,1,8,1,1,23,24,3,3,-0.05,6.61,46.5,0.5,0
2025-09-24,1,4,1,8,1,1,23,24,4,4,0.01,6.66,45,2,-0.5
2025-09-24,1,4,1,8,1,1,23,24,5,5,0.04,6.65,45.5,1.5,-0.5
2025-09-24,1,4,1,8,1,1,23,24,6,6,-0.05,6.72,45.5,1.5,-0.5
2025-09-24,1,5,2,2,1,2,23,24,1,1,0.03,6.7,47.9,0,-0.5
2025-09-24,1,5,2,2,1,2,23,24,2,2,0.48,6.82,44,3,-0.5
2025-09-24,1,5,2,2,1,2,23,24,3,3,-0.07,6.64,48.6,0,-0.5
2025-09-24,1,5,2,2,1,2,23,24,4,4,-0.11,6.65,47,0,-0.5
2025-09-24,1,5,2,2,1,2,23,24,5,5,-0.09,6.76,46,1,-0.5
2025-09-24,1,5,2,2,1,2,23,24,6,6,-0.17,6.68,47,0,-0.5
2025-09-24,1,6,3,2,2,2,23,24,1,1,-0.03,6.77,45.5,1.5,-0.5
2025-09-24,1,6,3,2,2,2,23,24,2,2,-0.07,6.77,45.5,1.5,-0.5
2025-09-24,1,6,3,2,2,2,23,24,3,3,-0.18,6.74,49.3,0,-0.5
2025-09-24,1,6,3,2,2,2,23,24,4,4,-0.08,6.75,46.5,0.5,0
2025-09-24,1,6,3,2,2,2,23,24,5,5,-0.08,6.74,49.1,0,-0.5
2025-09-24,1,6,3,2,2,2,23,24,6,6,0.04,6.78,47.8,0,-0.5
2025-09-24,1,7,2,4,1,2,23,24,1,1,0.03,6.71,47,0,0
2025-09-24,1,7,2,4,1,2,23,24,2,2,0.02,6.71,46.5,0.5,-0.5
2025-09-24,1,7,2,4,1,2,23,24,3,3,0.02,6.66,46,1,-0.5
2025-09-24,1,7,2,4,1,2,23,24,4,6,0.13,6.7,45.5,1.5,-0.5
2025-09-24,1,7,2,4,1,2,23,24,5,4,0.29,6.7,49.4,0,-0.5
2025-09-24,1,7,2,4,1,2,23,24,6,5,0.21,6.68,41.5,5.5,-0.5
2025-09-24,1,8,2,4,1,2,22,24,1,1,0.19,6.61,46.5,0.5,-0.5
2025-09-24,1,8,2,4,1,2,22,24,2,2,0.27,6.79,45,2,-0.5
2025-09-24,1,8,2,4,1,2,22,24,3,3,0.27,6.74,47,0,-0.5
2025-09-24,1,8,2,4,1,2,22,24,4,4,0.02,6.73,47,0,-0.5
2025-09-24,1,8,2,4,1,2,22,24,5,5,0.03,6.69,47,0,-0.5
2025-09-24,1,8,2,4,1,2,22,24,6,6,0.16,6.73,47.8,0,-0.5
